GEOID,name,county_features,prevalence_tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
05131,Sebastian,1,26,8477.3935546875,180398928.0,97738,86.74
28059,Jackson,1,28,8466.6337890625,180170000.0,111178,76.15
25003,Berkshire,1,39,8409.7353515625,178959168.0,107023,78.58
55073,Marathon,1,27,8365.302734375,178013680.0,106762,78.35
21015,Boone,1,21,8361.216796875,177926672.0,102139,81.86
42051,Fayette,1,36,8346.0087890625,177603056.0,102412,81.49
54061,Monongalia,1,24,8321.4404296875,177080256.0,89287,93.2
36069,Ontario,1,25,8318.9267578125,177026704.0,90503,91.92
13073,Columbia,1,20,8318.408203125,177015744.0,119608,69.55
16055,Kootenai,1,25,8300.4970703125,176634592.0,137633,60.31
13077,Coweta,1,20,8297.7236328125,176575568.0,114938,72.19
20209,Wyandotte,1,64,8178.5751953125,174040096.0,121089,67.54
27171,Wright,1,17,8177.26123046875,174012128.0,105360,77.61
34019,Hunterdon,1,26,8168.80322265625,173832096.0,104600,78.1
39173,Wood,1,28,8138.06494140625,173178016.0,104913,77.57
18035,Delaware,1,30,8128.814453125,172981152.0,91635,88.71
05125,Saline,1,21,8113.044921875,172645584.0,96345,84.21
48367,Parker,1,19,8100.9169921875,172387520.0,118916,68.12
38017,Cass,1,33,8084.6240234375,172040800.0,146920,55.03
39023,Clark,1,44,8077.640625,171892176.0,104822,77.06
42075,Lebanon,1,31,8072.6767578125,171786560.0,111019,72.71
48187,Guadalupe,1,29,8059.32568359375,171502464.0,134976,59.71
27139,Scott,1,21,8042.49267578125,171144224.0,112635,71.4
48091,Comal,1,24,8024.974609375,170771472.0,135761,59.11
06047,Merced,1,49,7995.94287109375,170153664.0,202355,39.51
04021,Pinal,1,75,7982.22900390625,169861872.0,351626,22.7
36109,Tompkins,1,23,7930.6298828125,168763824.0,87891,90.23
47011,Bradley,1,19,7918.66455078125,168509184.0,85684,92.42
19103,Johnson,1,24,7914.845703125,168427920.0,124605,63.52
48181,Grayson,1,26,7910.5185546875,168335824.0,106228,74.47
48257,Kaufman,1,18,7900.1357421875,168114896.0,114732,68.86
41043,Linn,1,21,7859.53125,167250816.0,100999,77.82
39139,Richland,1,30,7852.28955078125,167096720.0,97786,80.3
31153,Sarpy,1,43,7816.49853515625,166335072.0,142235,54.95
22015,Bossier,1,22,7801.8876953125,166024160.0,97012,80.42
21093,Hardin,1,22,7772.93798828125,165408112.0,83809,92.75
34011,Cumberland,1,33,7662.984375,163068352.0,115652,66.26
29097,Jasper,1,22,7661.0703125,163027568.0,92879,82.48
48479,Webb,1,60,7651.99169921875,162834384.0,182995,41.82
36045,Jefferson,1,24,7648.75927734375,162765568.0,88289,86.63
22005,Ascension,1,14,7642.85693359375,162639984.0,94364,80.99
18091,LaPorte,1,28,7608.978515625,161919072.0,88186,86.28
51121,Montgomery,1,16,7593.2236328125,161583824.0,83992,90.4
13021,Bibb,1,44,7565.99169921875,161004304.0,118256,63.98
13097,Douglas,1,20,7562.25,160924688.0,108745,69.54
37089,Henderson,1,26,7553.9189453125,160747392.0,95109,79.42
01103,Morgan,1,27,7547.21826171875,160604816.0,94858,79.56
42013,Blair,1,34,7536.0859375,160367904.0,97164,77.56
53015,Cowlitz,1,24,7529.69921875,160232000.0,86297,87.25
55131,Washington,1,28,7525.2587890625,160137504.0,108067,69.64
01015,Calhoun,1,28,7512.7099609375,159870464.0,91312,82.28
19163,Scott,1,47,7508.5576171875,159782112.0,133516,56.24
51003,Albemarle,1,22,7425.05859375,158005216.0,91251,81.37
26045,Eaton,1,28,7415.7734375,157807664.0,86476,85.76
47119,Maury,1,17,7413.14697265625,157751744.0,80580,92.0
05031,Craighead,1,17,7394.33203125,157351376.0,83729,88.31
12061,Indian River,1,29,7392.08349609375,157303536.0,138881,53.23
24017,Charles,1,30,7385.091796875,157154736.0,128233,57.59
04025,Yavapai,1,42,7378.703125,157018768.0,203933,36.18
18167,Vigo,1,28,7345.171875,156305248.0,84323,87.11
18019,Clark,1,26,7291.30712890625,155159008.0,95510,76.34
17179,Tazewell,1,30,7290.36572265625,155138976.0,101456,71.86
13045,Carroll,1,17,7267.56201171875,154653744.0,93063,78.09
06113,Yolo,1,41,7254.47265625,154375184.0,173144,41.9
37191,Wayne,1,26,7238.14404296875,154027696.0,89701,80.69
17161,Rock Island,1,40,7237.91259765625,154022784.0,110772,65.34
20045,Douglas,1,22,7216.6630859375,153570592.0,98247,73.45
22109,Terrebonne,1,21,7182.06494140625,152834336.0,80194,89.56
40017,Canadian,1,29,7148.2041015625,152113776.0,120516,59.31
55063,La Crosse,1,25,7115.841796875,151425136.0,96670,73.61
45041,Florence,1,32,7078.87646484375,150638496.0,104482,67.75
29071,Franklin,1,17,7068.8369140625,150424816.0,81548,86.68
06089,Shasta,1,48,7034.35498046875,149691040.0,142150,49.49
42085,Mercer,1,30,7032.05615234375,149642160.0,88911,79.09
22057,Lafourche,1,23,7028.38916015625,149564144.0,74447,94.41
26017,Bay,1,26,7010.1484375,149176000.0,82796,84.67
13015,Bartow,1,15,6993.568359375,148823152.0,84934,82.34
48183,Gregg,1,24,6980.82421875,148551952.0,92536,75.44
42081,Lycoming,1,29,6977.62255859375,148483792.0,90147,77.4
01069,Houston,1,22,6940.12841796875,147685952.0,82816,83.8
21059,Daviess,1,23,6852.326171875,145817504.0,77835,88.04
13185,Lowndes,1,25,6850.77978515625,145784592.0,89773,76.31
01055,Etowah,1,30,6849.3603515625,145754368.0,80721,84.85
47113,Madison,1,27,6817.54638671875,145077408.0,76596,89.01
34041,Warren,1,23,6816.39697265625,145052912.0,88834,76.73
51650,Hampton,1,33,6812.0419921875,144960256.0,107751,63.22
24015,Cecil,1,19,6750.65673828125,143653968.0,80990,83.35
30063,Missoula,1,20,6719.6884765625,142994960.0,97567,68.87
49005,Cache,1,26,6715.8271484375,142912800.0,96391,69.67
05051,Garland,1,20,6679.255859375,142134560.0,80058,83.43
41071,Yamhill,1,17,6648.47509765625,141479536.0,84968,78.25
54011,Cabell,1,29,6628.4423828125,141053248.0,74835,88.57
37023,Burke,1,18,6593.8017578125,140316128.0,71558,92.15
29037,Cass,1,20,6571.05126953125,139832000.0,83456,78.74
13217,Newton,1,13,6568.0185546875,139767440.0,85961,76.41
51085,Hanover,1,23,6560.4482421875,139606352.0,87394,75.07
42001,Adams,1,23,6557.9482421875,139553136.0,84424,77.68
12085,Martin,1,34,6555.1025390625,139492576.0,134388,48.78
12119,Sumter,1,18,6549.8828125,139381504.0,127767,51.26
55035,Eau Claire,1,20,6510.51220703125,138543696.0,85009,76.59
01083,Limestone,1,16,6450.70849609375,137271072.0,83624,77.14
13115,Floyd,1,20,6437.89501953125,136998400.0,76391,84.28
36117,Wayne,1,22,6432.2578125,136878480.0,71797,89.59
08077,Mesa,1,29,6393.20751953125,136047456.0,124509,51.35
29165,Platte,1,19,6388.2490234375,135941952.0,83317,76.67
51510,Alexandria,1,38,6382.72119140625,135824320.0,128076,49.84
37157,Rockingham,1,21,6376.01611328125,135681632.0,72853,87.52
40031,Comanche,1,32,6374.20703125,135643120.0,92616,68.82
17093,Kendall,1,10,6332.53369140625,134756320.0,97903,64.68
12035,Flagler,1,20,6321.11376953125,134513312.0,101832,62.07
01077,Lauderdale,1,22,6304.72021484375,134164456.0,76489,82.43
54107,Wood,1,26,6278.02783203125,133596432.0,66204,94.83
13297,Walton,1,15,6277.33984375,133581792.0,76105,82.48
19013,Black Hawk,1,38,6271.92919921875,133466648.0,102014,61.48
47001,Anderson,1,17,6243.19970703125,132855280.0,61459,101.58
13113,Fayette,1,20,6239.23046875,132770832.0,93181,66.96
21037,Campbell,1,25,6235.28125,132686800.0,73837,84.45
39055,Geauga,1,21,6229.5537109375,132564896.0,74066,84.11
48485,Wichita,1,36,6217.625,132311064.0,100034,62.16
01115,St. Clair,1,13,6203.6044921875,132012704.0,72088,86.06
24045,Wicomico,1,19,6191.6748046875,131758864.0,80682,76.74
26087,Lapeer,1,24,6189.3369140625,131709096.0,70832,87.38
39003,Allen,1,33,6173.216796875,131366040.0,77692,79.46
37049,Craven,1,21,6157.2001953125,131025208.0,79176,77.77
51161,Roanoke,1,18,6079.95166015625,129381376.0,77581,78.37
21029,Bullitt,1,17,6050.18359375,128747904.0,65375,92.55
36015,Chemung,1,22,6001.71337890625,127716472.0,65273,91.95
37109,Lincoln,1,18,5991.63427734375,127501984.0,71590,83.69
48291,Liberty,1,14,5984.92919921875,127359280.0,69242,86.43
40131,Rogers,1,28,5970.95068359375,127061824.0,74669,79.97
29043,Christian,1,14,5952.16748046875,126662104.0,68170,87.31
45057,Lancaster,1,14,5951.1416015625,126640288.0,79098,75.24
37027,Caldwell,1,17,5929.8896484375,126188056.0,64579,91.82
37127,Nash,1,18,5890.650390625,125353040.0,74362,79.22
41003,Benton,1,18,5882.97119140625,125189640.0,81184,72.46
39109,Miami,1,21,5860.6455078125,124714528.0,84308,69.51
24037,St. Mary's,1,17,5850.9814453125,124508896.0,86873,67.35
48381,Randall,1,29,5850.3095703125,124494568.0,109341,53.51
26111,Midland,1,19,5841.12451171875,124299136.0,65936,88.59
55039,Fond du Lac,1,20,5838.46142578125,124242456.0,81868,71.32
48231,Hunt,1,19,5828.27978515625,124025792.0,79382,73.42
29021,Buchanan,1,25,5811.8349609375,123675864.0,65091,89.29
55117,Sheboygan,1,26,5791.86767578125,123250952.0,92152,62.85
27019,Carver,1,19,5726.57763671875,121861560.0,80712,70.95
51770,Roanoke,1,23,5670.82421875,120675136.0,76346,74.28
54081,Raleigh,1,17,5665.35595703125,120558776.0,58104,97.5
36079,Putnam,1,19,5654.2763671875,120323008.0,78808,71.75
13313,Whitfield,1,18,5648.90966796875,120208784.0,77067,73.3
48021,Bastrop,1,10,5639.0439453125,119998864.0,75796,74.4
01051,Elmore,1,15,5619.95361328125,119592608.0,69414,80.96
08101,Pueblo,1,54,5603.88134765625,119250592.0,131581,42.59
16019,Bonneville,1,21,5576.59033203125,118669864.0,88696,62.87
45085,Sumter,1,23,5558.57421875,118286448.0,79798,69.66
48441,Taylor,1,37,5556.03466796875,118232416.0,108832,51.05
51069,Frederick,1,14,5550.7529296875,118120024.0,72013,77.08
17037,DeKalb,1,21,5497.9873046875,116997168.0,78606,69.94
40145,Wagoner,1,22,5468.484375,116369344.0,64245,85.12
47147,Robertson,1,14,5457.64794921875,116138744.0,56381,96.8
26037,Clinton,1,22,5440.73828125,115778936.0,62172,87.51
27141,Sherburne,1,11,5429.357421875,115536712.0,73388,73.98
41053,Polk,1,12,5426.3935546875,115473656.0,68991,78.65
05085,Lonoke,1,16,5418.50146484375,115305712.0,56067,96.64
17115,Macon,1,34,5402.0888671875,114956472.0,79357,68.07
29031,Cape Girardeau,1,16,5397.9453125,114868304.0,64547,83.63
55109,St. Croix,1,14,5391.54638671875,114732104.0,71937,74.95
18043,Floyd,1,20,5382.0634765625,114530304.0,62388,86.27
44005,Newport,1,22,5367.9365234375,114229680.0,71196,75.4
17091,Kankakee,1,29,5366.6513671875,114202336.0,82264,65.24
51800,Suffolk,1,28,5339.7919921875,113630760.0,73761,72.39
51019,Bedford,1,17,5331.8818359375,113462456.0,64519,82.64
18067,Howard,1,20,5305.072265625,112891936.0,64405,82.37
18059,Hancock,1,10,5304.91357421875,112888560.0,62917,84.32
48037,Bowie,1,18,5269.451171875,112133912.0,70271,74.99
18109,Morgan,1,13,5228.072265625,111253392.0,56130,93.14
28089,Madison,1,21,5222.18505859375,111128128.0,83284,62.7
49053,Washington,1,21,5198.99755859375,110634664.0,142689,36.44
51015,Augusta,1,13,5196.33837890625,110578080.0,63186,82.24
25011,Franklin,1,18,5194.85693359375,110546568.0,58943,88.13
13013,Barrow,1,18,5187.54345703125,110390928.0,64886,79.95
51165,Rockingham,1,19,5154.26806640625,109682824.0,65961,78.14
21047,Christian,1,18,5142.88427734375,109440576.0,52254,98.42
12089,Nassau,1,12,5133.48291015625,109240528.0,76132,67.43
47019,Carter,1,17,5113.8779296875,108823320.0,46380,110.26
24009,Calvert,1,18,5109.23486328125,108724520.0,72005,70.96
41033,Josephine,1,16,5092.912109375,108377168.0,71081,71.65
36053,Madison,1,16,5091.60888671875,108349424.0,55021,92.54
19169,Story,1,20,5073.0048828125,107953544.0,82392,61.57
18005,Bartholomew,1,15,5057.23291015625,107617904.0,62786,80.55
48361,Orange,1,21,5034.00439453125,107123608.0,63421,79.37
12055,Highlands,1,24,5020.81787109375,106843008.0,86331,58.16
26155,Shiawassee,1,17,4988.74951171875,106160584.0,53864,92.62
37037,Chatham,1,13,4974.37060546875,105854568.0,62905,79.08
51680,Lynchburg,1,19,4941.12109375,105147056.0,63949,77.27
48397,Rockwall,1,11,4883.45703125,103919968.0,85697,56.99
35049,Santa Fe,1,50,4883.423828125,103919248.0,129599,37.68
04005,Coconino,1,28,4881.1630859375,103871136.0,115936,42.1
47073,Hawkins,1,13,4879.2216796875,103829840.0,46400,105.16
13247,Rockdale,1,15,4867.619140625,103582944.0,71713,67.88
34009,Cape May,1,32,4850.53759765625,103219424.0,78717,61.62
47167,Tipton,1,13,4821.80615234375,102608032.0,46707,103.24
37087,Haywood,1,15,4774.41552734375,101599568.0,51297,93.07
26117,Montcalm,1,13,4772.79833984375,101565152.0,53007,90.04
19193,Woodbury,1,25,4749.15673828125,101062048.0,78340,60.62
37069,Franklin,1,12,4747.4560546875,101025872.0,56218,84.45
51095,James City,1,11,4732.248046875,100702240.0,64322,73.57
55089,Ozaukee,1,18,4726.771484375,100585696.0,72871,64.86
47063,Hamblen,1,12,4710.8779296875,100247480.0,49412,95.34
48469,Victoria,1,22,4688.95849609375,99781024.0,68255,68.7
29051,Cole,1,15,4668.44091796875,99344440.0,59825,78.03
13295,Walker,1,13,4662.337890625,99214560.0,53801,86.66
51740,Portsmouth,1,31,4614.3974609375,98194376.0,74735,61.74
36113,Warren,1,19,4602.62744140625,97943904.0,53954,85.31
36051,Livingston,1,15,4545.2548828125,96723040.0,50507,89.99
40037,Creek,1,21,4536.583984375,96538504.0,55417,81.86
22045,Iberia,1,15,4532.3505859375,96448424.0,51468,88.06
47089,Jefferson,1,9,4529.1904296875,96381160.0,45072,100.49
06039,Madera,1,23,4511.3681640625,96001904.0,115343,39.11
45059,Laurens,1,17,4494.36572265625,95640104.0,52957,84.87
21185,Oldham,1,14,4476.21533203125,95253856.0,51362,87.15
13127,Glynn,1,15,4459.0673828125,94888960.0,67078,66.48
27013,Blue Earth,1,16,4443.71728515625,94562304.0,55557,79.98
28035,Forrest,1,17,4429.01513671875,94249432.0,60243,73.52
06055,Napa,1,40,4427.42919921875,94215696.0,109047,40.6
47043,Dickson,1,10,4426.380859375,94193376.0,42630,103.83
24001,Allegany,1,23,4422.701171875,94115064.0,55706,79.39
26067,Ionia,1,13,4416.546875,93984144.0,52534,84.07
38015,Burleigh,1,19,4401.6533203125,93667176.0,75733,58.12
13047,Catoosa,1,11,4392.74365234375,93477584.0,53057,82.79
42037,Columbia,1,15,4326.8525390625,92075416.0,53562,80.78
51061,Fauquier,1,17,4324.525390625,92025896.0,56620,76.38
36115,Washington,1,17,4323.521484375,92004528.0,49580,87.2
19061,Dubuque,1,26,4320.30322265625,91936056.0,76517,56.46
48099,Coryell,1,18,4312.5634765625,91771352.0,64716,66.64
22001,Acadia,1,12,4297.6748046875,91454496.0,42355,101.47
48451,Tom Green,1,24,4287.15771484375,91230720.0,90818,47.21
39013,Belmont,1,20,4260.33740234375,90659976.0,53561,79.54
05033,Crawford,1,11,4248.943359375,90417512.0,46116,92.14
48203,Harrison,1,14,4240.83544921875,90244984.0,52662,80.53
18173,Warrick,1,11,4237.01953125,90163792.0,49611,85.4
54037,Jefferson,1,15,4230.88330078125,90033200.0,45973,92.03
19049,Dallas,1,15,4224.17138671875,89890368.0,76197,55.44
48375,Potter,1,33,4218.50390625,89769760.0,85300,49.45
55017,Chippewa,1,11,4211.935546875,89629992.0,52132,80.79
35013,Doña Ana,1,41,4191.6513671875,89198352.0,169534,24.72
20103,Leavenworth,1,16,4181.65576171875,88985632.0,62924,66.46
42005,Armstrong,1,19,4178.97998046875,88928688.0,52684,79.32
42025,Carbon,1,12,4169.9111328125,88735712.0,52737,79.07
13095,Dougherty,1,27,4167.802734375,88690848.0,63638,65.49
47105,Loudon,1,10,4162.05712890625,88568576.0,46104,90.28
47145,Roane,1,10,4159.05224609375,88504632.0,44182,94.13
29113,Lincoln,1,7,4145.92626953125,88225312.0,46064,90.0
42103,Pike,1,18,4135.9931640625,88013944.0,49366,83.78
39087,Lawrence,1,16,4132.44091796875,87938344.0,44846,92.15
48329,Midland,1,26,4125.83251953125,87797712.0,121782,33.88
37077,Granville,1,13,4124.81298828125,87776016.0,48792,84.54
51191,Washington,1,13,4123.77392578125,87753904.0,44573,92.52
39081,Jefferson,1,23,4103.94921875,87332032.0,52252,78.54
16083,Twin Falls,1,14,4098.0107421875,87205656.0,67514,60.7
01009,Blount,1,9,4083.8017578125,86903304.0,45554,89.65
19155,Pottawattamie,1,30,4073.0166015625,86673800.0,71762,56.76
12131,Walton,1,11,4042.4140625,86022576.0,63275,63.89
20161,Riley,1,13,4036.1474609375,85889216.0,60068,67.19
18011,Boone,1,10,4034.7490234375,85859464.0,54064,74.63
37141,Pender,1,15,4028.546875,85727480.0,49206,81.87
36043,Herkimer,1,19,4013.90576171875,85415920.0,47596,84.33
17183,Vermilion,1,24,3990.021240234375,84907656.0,55979,71.28
27027,Clay,1,13,3988.933349609375,84884504.0,49345,80.84
28073,Lamar,1,8,3988.5771484375,84876920.0,49089,81.25
29145,Newton,1,12,3961.595947265625,84302752.0,45272,87.51
05069,Jefferson,1,24,3954.41259765625,84149912.0,51558,76.7
54079,Putnam,1,10,3925.62451171875,83537288.0,44778,87.67
48135,Ector,1,28,3907.254150390625,83146376.0,113701,34.36
22113,Vermilion,1,12,3896.47802734375,82917008.0,42586,91.5
21209,Scott,1,14,3879.71875,82560416.0,43861,88.45
34033,Salem,1,24,3864.388916015625,82234216.0,50752,76.14
51067,Franklin,1,10,3856.1484375,82058840.0,44587,86.49
50011,Franklin,1,10,3850.583740234375,81940424.0,39396,97.74
06031,Kings,1,27,3820.022216796875,81290088.0,111456,34.27
45055,Kershaw,1,15,3790.511474609375,80662088.0,51367,73.79
17199,Williamson,1,15,3785.524658203125,80555960.0,52487,72.12
48497,Wise,1,11,3774.61865234375,80323880.0,54523,69.23
13255,Spalding,1,12,3772.206787109375,80272560.0,52259,72.18
16005,Bannock,1,22,3761.3896484375,80042360.0,65948,57.04
21019,Boyd,1,13,3734.839111328125,79477368.0,37818,98.76
48199,Hardin,1,11,3731.0380859375,79396496.0,42954,86.86
46103,Pennington,1,23,3727.228271484375,79315416.0,87162,42.76
21113,Jessamine,1,9,3715.235107421875,79060208.0,40967,90.69
51031,Campbell,1,12,3687.844970703125,78477328.0,44514,82.85
53021,Franklin,1,12,3684.917236328125,78415032.0,66970,55.02
41009,Columbia,1,10,3665.681884765625,78005712.0,42300,86.66
13103,Effingham,1,10,3663.150390625,77951848.0,49354,74.22
47053,Gibson,1,13,3657.11865234375,77823480.0,38264,95.58
53007,Chelan,1,14,3650.6845703125,77686560.0,61401,59.46
22099,St. Martin,1,11,3638.3681640625,77424456.0,39132,92.98
45031,Darlington,1,16,3626.44140625,77170672.0,48702,74.46
51199,York,1,14,3612.150634765625,76866568.0,54112,66.75
27025,Chisago,1,10,3585.595947265625,76301480.0,44467,80.63
30013,Cascade,1,22,3574.602294921875,76067528.0,65601,54.49
26027,Cass,1,11,3571.557861328125,76002752.0,41056,86.99
38035,Grand Forks,1,18,3553.172607421875,75611520.0,57308,62.0
47013,Campbell,1,11,3536.833740234375,75263824.0,31492,112.31
18029,Dearborn,1,10,3530.106689453125,75120664.0,39532,89.3
01113,Russell,1,13,3511.654541015625,74728008.0,44552,78.82
39159,Union,1,10,3507.051513671875,74630064.0,49446,70.93
13179,Liberty,1,14,3498.431396484375,74446616.0,48332,72.38
54019,Fayette,1,12,3497.06201171875,74417480.0,31753,110.13
01001,Autauga,1,12,3483.993896484375,74139400.0,45359,76.81
01033,Colbert,1,14,3474.04541015625,73927688.0,45337,76.63
47021,Cheatham,1,9,3433.373046875,73062184.0,32529,105.55
39129,Pickaway,1,13,3412.135986328125,72610256.0,46673,73.11
56021,Laramie,1,20,3391.830322265625,72178144.0,77791,43.6
48473,Waller,1,6,3376.817626953125,71858688.0,45329,74.5
55021,Columbia,1,12,3369.701904296875,71707248.0,46191,72.95
17077,Jackson,1,14,3361.767333984375,71538408.0,42699,78.73
21211,Shelby,1,9,3324.94189453125,70754776.0,37717,88.15
51660,Harrisonburg,1,11,3314.35546875,70529488.0,42691,77.64
21101,Henderson,1,11,3282.368896484375,69848808.0,34366,95.51
48401,Rusk,1,13,3282.212158203125,69845464.0,40681,80.68
36107,Tioga,1,10,3274.24658203125,69675968.0,38265,85.57
37169,Stokes,1,9,3272.03857421875,69628984.0,36522,89.59
54099,Wayne,1,11,3262.69287109375,69430104.0,30583,106.68
20015,Butler,1,13,3246.746337890625,69090760.0,50957,63.72
48409,San Patricio,1,16,3174.175537109375,67546456.0,51441,61.71
04003,Cochise,1,32,3157.723876953125,67196360.0,99244,31.82
51047,Culpeper,1,8,3150.114501953125,67034436.0,40158,78.44
22089,St. Charles,1,13,3144.98974609375,66925372.0,39239,80.15
42099,Perry,1,10,3144.215576171875,66908908.0,36302,86.61
53071,Walla Walla,1,12,3139.766357421875,66814220.0,49217,63.79
28045,Hancock,1,7,3130.450439453125,66615984.0,37048,84.5
37093,Hoke,1,8,3127.559326171875,66554456.0,38670,80.88
44001,Bristol,1,11,3123.751220703125,66473420.0,41405,75.44
04027,Yuma,1,53,3118.136962890625,66353960.0,156074,19.98
40051,Grady,1,10,3111.442626953125,66211496.0,42762,72.76
36073,Orleans,1,10,3107.740234375,66132708.0,32095,96.83
39015,Brown,1,9,3085.69091796875,65663504.0,33698,91.57
47047,Fayette,1,11,3081.642333984375,65577352.0,34848,88.43
29027,Callaway,1,8,3071.503173828125,65361588.0,35260,87.11
06101,Sutter,1,21,3054.548095703125,65000780.0,73803,41.39
18145,Shelby,1,10,3042.202880859375,64738080.0,34922,87.11
01021,Chilton,1,9,3033.836181640625,64560024.0,34534,87.85
40083,Logan,1,8,3030.8046875,64495528.0,39535,76.66
35045,San Juan,1,33,2965.36572265625,63103008.0,90428,32.79
54077,Preston,1,8,2960.989013671875,63009844.0,28066,105.5
35043,Sandoval,1,27,2957.8037109375,62942064.0,117926,25.08
54069,Ohio,1,18,2954.21435546875,62865680.0,33668,87.75
37059,Davie,1,7,2954.096435546875,62863184.0,34376,85.93
04015,Mohave,1,43,2928.980224609375,62328696.0,181878,16.1
51540,Charlottesville,1,12,2885.54150390625,61404320.0,38444,75.06
37065,Edgecombe,1,14,2881.813232421875,61324980.0,37593,76.66
49045,Tooele,1,10,2874.65673828125,61172708.0,52486,54.77
18061,Harrison,1,6,2872.678955078125,61130608.0,30892,92.99
17007,Boone,1,7,2835.861328125,60347128.0,40430,70.14
08014,Broomfield,1,15,2827.30810546875,60165116.0,59265,47.71
05035,Crittenden,1,20,2817.62548828125,59959072.0,34616,81.4
55015,Calumet,1,11,2803.90869140625,59667176.0,40657,68.96
53065,Stevens,1,12,2797.390380859375,59528468.0,37366,74.86
55093,Pierce,1,8,2796.748291015625,59514800.0,33673,83.06
40135,Sequoyah,1,9,2794.3671875,59464132.0,30194,92.55
13213,Murray,1,8,2790.03173828125,59371872.0,30663,90.99
29225,Webster,1,8,2785.716552734375,59280048.0,28923,96.31
37197,Yadkin,1,7,2770.000244140625,58945604.0,29665,93.38
24047,Worcester,1,15,2763.385986328125,58804868.0,44073,62.7
48459,Upshur,1,7,2753.38916015625,58592120.0,31808,86.56
17117,Macoupin,1,13,2744.50927734375,58403156.0,35322,77.7
40113,Osage,1,11,2739.398681640625,58294400.0,36194,75.69
24035,Queen Anne's,1,11,2731.532470703125,58127024.0,40103,68.11
39097,Madison,1,12,2730.62841796875,58107776.0,35260,77.44
23023,Sagadahoc,1,8,2715.078857421875,57776872.0,30435,89.21
17073,Henry,1,13,2712.4482421875,57720900.0,38155,71.09
05091,Miller,1,11,2709.33544921875,57654660.0,32525,83.3
21089,Greenup,1,9,2682.582763671875,57085360.0,27993,95.83
06115,Yuba,1,14,2680.70654296875,57045440.0,60439,44.35
12075,Levy,1,9,2669.744140625,56812156.0,35589,75.02
40047,Garfield,1,12,2656.23583984375,56524696.0,46106,57.61
37003,Alexander,1,7,2655.706298828125,56513436.0,29301,90.64
21049,Clark,1,10,2651.37451171875,56421248.0,28657,92.52
56025,Natrona,1,18,2647.1484375,56331308.0,60699,43.61
06025,Imperial,1,31,2641.73828125,56216196.0,128203,20.61
18133,Putnam,1,7,2637.137451171875,56118280.0,30005,87.89
17063,Grundy,1,10,2630.88720703125,55985288.0,39848,66.02
51187,Warren,1,8,2630.11376953125,55968824.0,32230,81.6
55031,Douglas,1,12,2626.134765625,55884148.0,35666,73.63
37145,Person,1,7,2624.789306640625,55855520.0,31142,84.28
22087,St. Bernard,1,17,2613.806396484375,55621780.0,32576,80.24
51073,Gloucester,1,8,2603.710205078125,55406956.0,31365,83.01
48071,Chambers,1,5,2598.613037109375,55298492.0,35663,72.87
39051,Fulton,1,9,2594.70361328125,55215296.0,32585,79.63
27009,Benton,1,9,2571.774658203125,54727364.0,30888,83.26
51149,Prince George,1,7,2549.512939453125,54253632.0,34419,74.07
27059,Isanti,1,8,2526.012939453125,53753560.0,32185,78.48
13029,Bryan,1,6,2520.23486328125,53630592.0,33025,76.31
21163,Meade,1,7,2510.9091796875,53432152.0,23369,107.45
55083,Oconto,1,10,2505.336181640625,53313560.0,31488,79.56
39127,Perry,1,6,2499.089111328125,53180616.0,27101,92.21
46083,Lincoln,1,11,2480.8603515625,52792704.0,49857,49.76
48055,Caldwell,1,8,2470.17919921875,52565412.0,36142,68.35
49003,Box Elder,1,11,2458.368408203125,52314076.0,41257,59.59
39117,Morrow,1,6,2437.106201171875,51861616.0,27441,88.81
19181,Warren,1,12,2424.33349609375,51589812.0,40312,60.14
48493,Wilson,1,11,2421.215576171875,51523472.0,39383,61.48
40111,Okmulgee,1,10,2407.14453125,51224036.0,28185,85.41
40087,McClain,1,6,2400.4384765625,51081336.0,32695,73.42
51093,Isle of Wight,1,8,2375.836669921875,50557804.0,31041,76.54
13227,Pickens,1,6,2349.849365234375,50004792.0,27693,84.85
29219,Warren,1,5,2342.764892578125,49854040.0,27907,83.95
27017,Carlton,1,7,2321.83642578125,49408660.0,28441,81.64
22095,St. John the Baptist,1,11,2317.33349609375,49312852.0,31309,74.01
18073,Jasper,1,8,2316.0166015625,49284828.0,25488,90.87
51155,Pulaski,1,8,2315.08154296875,49264936.0,27738,83.46
47115,Marion,1,6,2313.76611328125,49236944.0,23003,100.59
12039,Gadsden,1,9,2299.93798828125,48942692.0,33951,67.74
39123,Ottawa,1,13,2286.8486328125,48664136.0,33047,69.2
01079,Lawrence,1,9,2271.900634765625,48346044.0,25960,87.52
35061,Valencia,1,18,2270.9755859375,48326344.0,59681,38.05
13219,Oconee,1,6,2267.021484375,48242216.0,31575,71.8
55045,Green,1,8,2255.06103515625,47987700.0,28937,77.93
18183,Whitley,1,7,2240.436279296875,47676476.0,26452,84.7
51009,Amherst,1,9,2230.35400390625,47461928.0,25130,88.75
29167,Polk,1,4,2209.5263671875,47018724.0,24568,89.94
48325,Medina,1,8,2198.923095703125,46793088.0,40541,54.24
31079,Hall,1,14,2197.45263671875,46761788.0,45211,48.6
51145,Powhatan,1,5,2197.316650390625,46758900.0,25518,86.11
27103,Nicollet,1,7,2179.414794921875,46377940.0,26916,80.97
18175,Washington,1,6,2163.42822265625,46037752.0,21681,99.78
