GEOID,name,county_features,prevalence_tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
37133,Onslow,1,31,215.38265991210938,4583342.5,157766,1.37
21037,Campbell,1,25,213.61297607421875,4545684.0,73837,2.89
37147,Pitt,1,32,210.99623107910156,4490000.5,135229,1.56
42075,Lebanon,1,31,209.4263916015625,4456594.0,111019,1.89
17167,Sangamon,1,53,207.2638397216797,4410575.0,152237,1.36
29097,Jasper,1,22,205.91722106933594,4381918.0,92879,2.22
18035,Delaware,1,30,204.89895629882812,4360250.5,91635,2.24
48497,Wise,1,11,204.8785858154297,4359816.0,54523,3.76
24043,Washington,1,32,204.5646514892578,4353136.0,121129,1.69
42013,Blair,1,34,203.6248321533203,4333136.5,97164,2.1
12055,Highlands,1,24,202.75485229492188,4314623.5,86331,2.35
28033,DeSoto,1,33,202.41954040527344,4307487.5,141087,1.43
20209,Wyandotte,1,64,200.99810791015625,4277239.5,121089,1.66
20045,Douglas,1,22,199.818115234375,4252129.0,98247,2.03
19163,Scott,1,47,199.73280334472656,4250314.0,133516,1.5
51770,Roanoke,1,23,199.23153686523438,4239647.5,76346,2.61
17111,McHenry,1,52,199.09234619140625,4236685.0,239710,0.83
51041,Chesterfield,1,71,198.53884887695312,4224907.0,283089,0.7
01003,Baldwin,1,31,198.3161163330078,4220167.0,188817,1.05
53017,Douglas,1,8,197.6432647705078,4205849.0,32768,6.03
13151,Henry,1,25,196.85482788085938,4189070.75,183468,1.07
13059,Clarke,1,30,195.69252014160156,4164336.75,107331,1.82
48183,Gregg,1,24,195.4879913330078,4159984.25,92536,2.11
17143,Peoria,1,48,195.12339782714844,4152225.5,136775,1.43
19169,Story,1,20,194.18560791015625,4132269.25,82392,2.36
48409,San Patricio,1,16,193.5439453125,4118614.5,51441,3.76
26121,Muskegon,1,42,192.9744110107422,4106495.25,135566,1.42
55039,Fond du Lac,1,20,192.5739288330078,4097972.75,81868,2.35
39103,Medina,1,37,191.66404724121094,4078610.5,143394,1.34
17161,Rock Island,1,40,191.12420654296875,4067123.25,110772,1.73
42055,Franklin,1,27,189.14990234375,4025109.5,121987,1.55
19013,Black Hawk,1,38,187.06236267089844,3980687.0,102014,1.83
13153,Houston,1,23,186.98135375976562,3978963.5,124123,1.51
48325,Medina,1,8,186.7904815673828,3974901.25,40541,4.61
22015,Bossier,1,22,184.9339599609375,3935395.25,97012,1.91
45013,Beaufort,1,40,184.6177978515625,3928667.0,157927,1.17
27145,Stearns,1,29,184.600830078125,3928305.75,121789,1.52
16069,Nez Perce,1,10,184.3656768798828,3923301.25,33384,5.52
39023,Clark,1,44,183.3892364501953,3902523.25,104822,1.75
17091,Kankakee,1,29,182.9109344482422,3892345.0,82264,2.22
42027,Centre,1,31,182.22174072265625,3877678.5,134702,1.35
05031,Craighead,1,17,180.12635803222656,3833089.25,83729,2.15
51660,Harrisonburg,1,11,179.33248901367188,3816195.75,42691,4.2
55131,Washington,1,28,177.30421447753906,3773034.0,108067,1.64
13117,Forsyth,1,45,175.92831420898438,3743754.75,191875,0.92
24025,Harford,1,57,175.8640899658203,3742387.75,203719,0.86
27163,Washington,1,50,175.80154418945312,3741056.75,206480,0.85
48469,Victoria,1,22,175.48391723632812,3734297.25,68255,2.57
13073,Columbia,1,20,175.45700073242188,3733725.5,119608,1.47
22087,St. Bernard,1,17,174.31924438476562,3709513.75,32576,5.35
21059,Daviess,1,23,174.23892211914062,3707804.25,77835,2.24
34011,Cumberland,1,33,172.89620971679688,3679231.0,115652,1.49
39109,Miami,1,21,172.3495635986328,3667598.75,84308,2.04
51740,Portsmouth,1,31,172.32691955566406,3667116.5,74735,2.31
45003,Aiken,1,32,172.00889587402344,3660349.5,134885,1.28
13057,Cherokee,1,26,171.01625061035156,3639225.75,210602,0.81
37019,Brunswick,1,32,170.9306182861328,3637403.5,124942,1.37
10005,Sussex,1,53,167.78421020507812,3570448.5,202330,0.83
12113,Santa Rosa,1,25,167.5020294189453,3564443.25,151168,1.11
54107,Wood,1,26,166.0076904296875,3532643.5,66204,2.51
37025,Cabarrus,1,37,165.938720703125,3531176.0,172577,0.96
21015,Boone,1,21,165.6424560546875,3524871.5,102139,1.62
18019,Clark,1,26,165.35617065429688,3518779.25,95510,1.73
39155,Trumbull,1,55,163.2605438232422,3474184.25,159837,1.02
21227,Warren,1,24,163.1270294189453,3471343.25,105274,1.55
36083,Rensselaer,1,42,162.0930633544922,3449340.75,129499,1.25
38035,Grand Forks,1,18,161.72882080078125,3441588.75,57308,2.82
54061,Monongalia,1,24,161.4312744140625,3435257.75,89287,1.81
53065,Stevens,1,12,160.5319366455078,3416119.5,37366,4.3
36027,Dutchess,1,78,160.10719299316406,3407081.0,241802,0.66
26115,Monroe,1,38,159.2504425048828,3388849.25,122323,1.3
29099,Jefferson,1,42,158.79666137695312,3379193.0,176231,0.9
13139,Hall,1,36,158.74398803710938,3378072.0,158032,1.0
37021,Buncombe,1,56,157.85374450683594,3359127.75,222651,0.71
05045,Faulkner,1,25,157.29379272460938,3347211.75,97283,1.62
47165,Sumner,1,42,156.6833953857422,3334222.75,153775,1.02
19049,Dallas,1,15,156.50526428222656,3330432.25,76197,2.05
18127,Porter,1,30,155.93324279785156,3318259.25,136507,1.14
22073,Ouachita,1,39,155.3439483642578,3305719.25,119617,1.3
47163,Sullivan,1,39,153.82460021972656,3273387.75,129064,1.19
51121,Montgomery,1,16,152.94189453125,3254603.75,83992,1.82
48013,Atascosa,1,8,151.52703857421875,3224495.25,36654,4.13
23031,York,1,40,151.43858337402344,3222613.25,175891,0.86
13021,Bibb,1,44,150.68067932128906,3206485.0,118256,1.27
25001,Barnstable,1,56,150.4239044189453,3201020.75,196898,0.76
39025,Clermont,1,39,150.21070861816406,3196483.75,162832,0.92
55035,Eau Claire,1,20,149.6479034423828,3184507.0,85009,1.76
39003,Allen,1,33,148.78326416015625,3166108.0,77692,1.92
33015,Rockingham,1,64,147.28173828125,3134155.5,257607,0.57
47189,Wilson,1,21,147.11729431152344,3130656.0,117540,1.25
19155,Pottawattamie,1,30,147.08282470703125,3129921.75,71762,2.05
22057,Lafourche,1,23,146.2324981689453,3111827.5,74447,1.96
26145,Saginaw,1,56,146.16128540039062,3110312.25,148509,0.98
19193,Woodbury,1,25,145.8533935546875,3103760.0,78340,1.86
37097,Iredell,1,44,145.697265625,3100438.0,148652,0.98
37179,Union,1,41,145.37020874023438,3093478.25,181266,0.8
01103,Morgan,1,27,144.6846160888672,3078888.5,94858,1.53
48493,Wilson,1,11,144.0816192626953,3066057.0,39383,3.66
17037,DeKalb,1,21,143.743896484375,3058870.0,78606,1.83
39139,Richland,1,30,143.7238311767578,3058443.0,97786,1.47
45041,Florence,1,32,143.4024658203125,3051604.5,104482,1.37
18091,LaPorte,1,28,142.4850616455078,3032081.75,88186,1.62
18167,Vigo,1,28,142.40805053710938,3030443.0,84323,1.69
44005,Newport,1,22,141.9155731201172,3019963.5,71196,1.99
42051,Fayette,1,36,140.29031372070312,2985378.0,102412,1.37
27027,Clay,1,13,140.0967254638672,2981258.25,49345,2.84
18067,Howard,1,20,139.78582763671875,2974642.5,64405,2.17
26017,Bay,1,26,139.6909637451172,2972623.75,82796,1.69
42081,Lycoming,1,29,139.63949584960938,2971528.25,90147,1.55
28049,Hinds,1,64,138.8940887451172,2955666.0,169818,0.82
45007,Anderson,1,39,138.8436737060547,2954593.25,160100,0.87
47179,Washington,1,23,136.8759307861328,2912720.0,109346,1.25
23001,Androscoggin,1,28,135.46246337890625,2882641.25,88647,1.53
48259,Kendall,1,6,134.88006591796875,2870247.5,36296,3.72
25015,Hampshire,1,36,134.27725219726562,2857419.5,133246,1.01
28121,Rankin,1,27,129.94723510742188,2765277.0,122477,1.06
39133,Portage,1,35,129.75656127929688,2761219.75,131750,0.98
53003,Asotin,1,6,128.96475219726562,2744370.25,18031,7.15
08039,Elbert,1,7,128.8670654296875,2742291.5,21424,6.02
18095,Madison,1,37,128.8651885986328,2742251.25,102714,1.25
39129,Pickaway,1,13,128.53631591796875,2735252.75,46673,2.75
37101,Johnston,1,25,128.37203979492188,2731757.25,169671,0.76
42019,Butler,1,44,127.1281967163086,2705288.0,157715,0.81
37071,Gaston,1,65,126.57276916503906,2693468.5,179258,0.71
55073,Marathon,1,27,125.4289321899414,2669127.5,106762,1.17
22005,Ascension,1,14,124.09420776367188,2640724.5,94364,1.32
22079,Rapides,1,32,123.77471160888672,2633925.75,96239,1.29
19061,Dubuque,1,26,123.02889251708984,2618054.75,76517,1.61
10001,Kent,1,32,120.68849182128906,2568251.0,142669,0.85
51179,Stafford,1,27,120.19538879394531,2557757.75,118466,1.01
40051,Grady,1,10,120.00311279296875,2553666.5,42762,2.81
20161,Riley,1,13,119.94615936279297,2552454.0,60068,2.0
12017,Citrus,1,27,119.01115417480469,2532557.25,135185,0.88
27139,Scott,1,21,117.92920684814453,2509533.25,112635,1.05
26021,Berrien,1,48,116.78897094726562,2485269.25,120292,0.97
22089,St. Charles,1,13,116.51386260986328,2479415.0,39239,2.97
45077,Pickens,1,28,116.49783325195312,2479074.0,107754,1.08
37085,Harnett,1,27,115.94322204589844,2467271.75,101512,1.14
27013,Blue Earth,1,16,115.90896606445312,2466542.75,55557,2.09
54003,Berkeley,1,14,115.8431396484375,2465142.0,96931,1.2
47119,Maury,1,17,115.29610443115234,2453501.25,80580,1.43
17179,Tazewell,1,30,115.209716796875,2451662.75,101456,1.14
26075,Jackson,1,38,115.10897827148438,2449518.75,126373,0.91
42001,Adams,1,23,113.96281433105469,2425128.75,84424,1.35
48021,Bastrop,1,10,113.601318359375,2417436.0,75796,1.5
28059,Jackson,1,28,113.21327209472656,2409178.25,111178,1.02
45035,Dorchester,1,25,111.67691802978516,2376484.5,124573,0.9
13185,Lowndes,1,25,111.50829315185547,2372896.75,89773,1.24
37035,Catawba,1,31,111.3956069946289,2370498.25,126620,0.88
31079,Hall,1,14,111.35298156738281,2369591.25,45211,2.46
37001,Alamance,1,36,111.19657135009766,2366263.0,135505,0.82
47113,Madison,1,27,110.77565002441406,2357305.75,76596,1.45
17115,Macon,1,34,110.41484832763672,2349628.25,79357,1.39
13127,Glynn,1,15,110.39547729492188,2349215.75,67078,1.65
47009,Blount,1,26,110.3287353515625,2347795.5,110277,1.0
05125,Saline,1,21,109.89815521240234,2338632.5,96345,1.14
08119,Teller,1,6,109.80536651611328,2336658.0,20804,5.28
46083,Lincoln,1,11,109.71122741699219,2334654.75,49857,2.2
40145,Wagoner,1,22,109.1196517944336,2322066.5,64245,1.7
42021,Cambria,1,42,109.11714935302734,2322013.0,106871,1.02
39081,Jefferson,1,23,108.30607604980469,2304753.25,52252,2.07
48037,Bowie,1,18,107.67071533203125,2291232.5,70271,1.53
01083,Limestone,1,16,107.62992095947266,2290364.75,83624,1.29
17093,Kendall,1,10,107.03874969482422,2277784.75,97903,1.09
51680,Lynchburg,1,19,107.0249252319336,2277490.5,63949,1.67
05051,Garland,1,20,106.42201232910156,2264660.25,80058,1.33
44009,Washington,1,28,106.19944763183594,2259924.0,109708,0.97
37135,Orange,1,28,105.54016876220703,2245894.75,118781,0.89
41009,Columbia,1,10,105.08141326904297,2236132.5,42300,2.48
36091,Saratoga,1,50,104.32823181152344,2220104.75,191168,0.55
24045,Wicomico,1,19,104.2155990600586,2217708.25,80682,1.29
33017,Strafford,1,25,104.06527709960938,2214508.75,108122,0.96
18043,Floyd,1,20,103.78572845458984,2208560.5,62388,1.66
13077,Coweta,1,20,103.7485580444336,2207769.75,114938,0.9
40131,Rogers,1,28,103.59567260742188,2204515.75,74669,1.39
55089,Ozaukee,1,18,103.14582061767578,2194943.0,72871,1.42
29037,Cass,1,20,102.99366760253906,2191705.25,83456,1.23
13313,Whitfield,1,18,102.85025787353516,2188653.75,77067,1.33
22063,Livingston,1,17,102.7800064086914,2187158.75,107980,0.95
24017,Charles,1,30,100.99761962890625,2149229.25,128233,0.79
47011,Bradley,1,19,100.25443267822266,2133414.25,85684,1.17
29021,Buchanan,1,25,99.7077407836914,2121780.5,65091,1.53
29165,Platte,1,19,99.2757568359375,2112588.25,83317,1.19
22095,St. John the Baptist,1,11,99.23658752441406,2111754.75,31309,3.17
46093,Meade,1,5,98.98674011230469,2106438.0,23727,4.17
29031,Cape Girardeau,1,16,98.07469177246094,2087029.5,64547,1.52
26093,Livingston,1,61,97.4426498413086,2073579.75,154983,0.63
13223,Paulding,1,19,97.1199951171875,2066713.375,129492,0.75
51177,Spotsylvania,1,30,96.6894302368164,2057551.125,108492,0.89
21113,Jessamine,1,9,96.34223175048828,2050162.75,40967,2.35
51800,Suffolk,1,28,95.14762878417969,2024741.625,73761,1.29
45085,Sumter,1,23,94.52114868164062,2011409.625,79798,1.18
13097,Douglas,1,20,93.53356170654297,1990394.125,108745,0.86
36111,Ulster,1,47,93.183837890625,1982952.375,150473,0.62
42037,Columbia,1,15,93.13825225830078,1981982.0,53562,1.74
39087,Lawrence,1,16,92.99813842773438,1979000.375,44846,2.07
21093,Hardin,1,22,92.79718780517578,1974724.125,83809,1.11
18059,Hancock,1,10,92.50542449951172,1968515.5,62917,1.47
51003,Albemarle,1,22,91.52908325195312,1947738.875,91251,1.0
24001,Allegany,1,23,89.98529815673828,1914887.0,55706,1.62
21047,Christian,1,18,89.89375305175781,1912939.0,52254,1.72
48253,Jones,1,6,89.88770294189453,1912810.375,16655,5.4
40037,Creek,1,21,89.34339904785156,1901227.75,55417,1.61
26025,Calhoun,1,39,89.21614074707031,1898519.25,103027,0.87
01069,Houston,1,22,89.06855010986328,1895378.875,82816,1.08
48361,Orange,1,21,88.653076171875,1886537.5,63421,1.4
27171,Wright,1,17,87.7877426147461,1868123.5,105360,0.83
18005,Bartholomew,1,15,87.68816375732422,1866004.0,62786,1.4
28089,Madison,1,21,87.43611145019531,1860640.5,83284,1.05
01077,Lauderdale,1,22,87.33880615234375,1858569.875,76489,1.14
12131,Walton,1,11,86.84404754638672,1848041.5,63275,1.37
51069,Frederick,1,14,86.6759262084961,1844463.5,72013,1.2
28035,Forrest,1,17,86.65303039550781,1843976.5,60243,1.44
54069,Ohio,1,18,86.47871398925781,1840266.875,33668,2.57
37159,Rowan,1,30,85.7667007446289,1825115.25,115387,0.74
22105,Tangipahoa,1,20,84.53621673583984,1798930.75,102002,0.83
55015,Calumet,1,11,84.32434844970703,1794422.25,40657,2.07
39013,Belmont,1,20,83.55657196044922,1778083.75,53561,1.56
48055,Caldwell,1,8,83.40190124511719,1774792.625,36142,2.31
40083,Logan,1,8,83.26282501220703,1771832.875,39535,2.11
42085,Mercer,1,30,82.93682098388672,1764895.625,88911,0.93
23019,Penobscot,1,46,82.14046478271484,1747948.875,126184,0.65
45057,Lancaster,1,14,81.4159927368164,1732532.125,79098,1.03
36109,Tompkins,1,23,81.18374633789062,1727590.125,87891,0.92
13015,Bartow,1,15,80.82856750488281,1720032.0,84934,0.95
01015,Calhoun,1,28,80.57906341552734,1714722.5,91312,0.88
48019,Bandera,1,5,79.96658325195312,1701688.875,17993,4.44
48071,Chambers,1,5,79.9212646484375,1700724.5,35663,2.24
54079,Putnam,1,10,79.9206771850586,1700711.75,44778,1.78
37057,Davidson,1,34,79.91412353515625,1700572.625,133783,0.6
48473,Waller,1,6,79.8891830444336,1700041.625,45329,1.76
24013,Carroll,1,38,79.84355926513672,1699071.0,135952,0.59
22045,Iberia,1,15,79.6474838256836,1694898.75,51468,1.55
51540,Charlottesville,1,12,79.16061401367188,1684537.875,38444,2.06
08093,Park,1,5,78.72628784179688,1675295.5,15134,5.2
48291,Liberty,1,14,78.61993408203125,1673032.0,69242,1.14
16053,Jerome,1,5,78.29297637939453,1666074.5,17354,4.51
37191,Wayne,1,26,78.22405242919922,1664607.875,89701,0.87
29071,Franklin,1,17,78.12230682373047,1662442.625,81548,0.96
25003,Berkshire,1,39,77.99018096923828,1659631.0,107023,0.73
20015,Butler,1,13,77.65232849121094,1652441.75,50957,1.52
42025,Carbon,1,12,77.57730102539062,1650845.0,52737,1.47
12089,Nassau,1,12,77.39911651611328,1647053.25,76132,1.02
01001,Autauga,1,12,77.0184326171875,1638952.375,45359,1.7
13095,Dougherty,1,27,76.76939392089844,1633652.625,63638,1.21
38059,Morton,1,5,76.69597625732422,1632090.25,25566,3.0
48281,Lampasas,1,5,76.3863296508789,1625501.0,17432,4.38
55031,Douglas,1,12,75.96580505371094,1616552.25,35666,2.13
51161,Roanoke,1,18,75.71338653564453,1611180.875,77581,0.98
34041,Warren,1,23,75.5594253540039,1607904.75,88834,0.85
01033,Colbert,1,14,75.3521499633789,1603493.75,45337,1.66
18011,Boone,1,10,75.22615814208984,1600812.625,54064,1.39
40087,McClain,1,6,74.89752197265625,1593819.375,32695,2.29
35057,Torrance,1,4,74.86564636230469,1593141.25,12132,6.17
21209,Scott,1,14,74.83788299560547,1592550.125,43861,1.71
17063,Grundy,1,10,74.11299133300781,1577124.375,39848,1.86
26045,Eaton,1,28,73.39025115966797,1561744.625,86476,0.85
05035,Crittenden,1,20,72.7421875,1547953.875,34616,2.1
37049,Craven,1,21,72.42050170898438,1541108.125,79176,0.91
51840,Winchester,1,5,72.28509521484375,1538226.875,21705,3.33
36045,Jefferson,1,24,71.60000610351562,1523648.375,88289,0.81
01055,Etowah,1,30,71.39130401611328,1519206.625,80721,0.88
39123,Ottawa,1,13,71.3162612915039,1517610.125,33047,2.16
01113,Russell,1,13,70.83313751220703,1507329.0,44552,1.59
29051,Cole,1,15,70.00164794921875,1489635.0,59825,1.17
37151,Randolph,1,28,69.38213348388672,1476451.75,112758,0.62
51683,Manassas,1,7,69.17498779296875,1472043.75,31145,2.22
13045,Carroll,1,17,68.98826599121094,1468070.0,93063,0.74
55109,St. Croix,1,14,68.74501037597656,1462893.75,71937,0.96
16045,Gem,1,3,68.585205078125,1459493.25,15414,4.45
51165,Rockingham,1,19,68.23139190673828,1451964.0,65961,1.03
37127,Nash,1,18,68.21536254882812,1451622.75,74362,0.92
13115,Floyd,1,20,67.79256439208984,1442625.75,76391,0.89
51630,Fredericksburg,1,6,67.42235565185547,1434747.875,22375,3.01
51199,York,1,14,66.74250793457031,1420280.5,54112,1.23
37089,Henderson,1,26,66.22213745117188,1409207.0,95109,0.7
21029,Bullitt,1,17,65.79348754882812,1400085.5,65375,1.01
55021,Columbia,1,12,65.37574005126953,1391196.0,46191,1.42
36015,Chemung,1,22,64.88748931884766,1380806.0,65273,0.99
44001,Bristol,1,11,64.677734375,1376342.125,41405,1.56
47063,Hamblen,1,12,64.56309509277344,1373902.75,49412,1.31
36069,Ontario,1,25,64.27847290039062,1367845.875,90503,0.71
16051,Jefferson,1,4,64.2779769897461,1367835.25,21642,2.97
39159,Union,1,10,64.26344299316406,1367526.0,49446,1.3
05033,Crawford,1,11,63.8553352355957,1358841.625,46116,1.38
18145,Shelby,1,10,63.70616912841797,1355667.375,34922,1.82
27019,Carver,1,19,62.751792907714844,1335358.0,80712,0.78
24037,St. Mary's,1,17,62.189388275146484,1323390.0,86873,0.72
48203,Harrison,1,14,61.158050537109375,1301443.25,52662,1.16
13217,Newton,1,13,61.01068115234375,1298307.375,85961,0.71
24047,Worcester,1,15,60.54961395263672,1288495.625,44073,1.37
17183,Vermilion,1,24,60.47800827026367,1286972.0,55979,1.08
17077,Jackson,1,14,60.439903259277344,1286161.125,42699,1.42
13179,Liberty,1,14,60.334373474121094,1283915.5,48332,1.25
21019,Boyd,1,13,59.458133697509766,1265269.0,37818,1.57
20079,Harvey,1,6,59.31147384643555,1262148.125,25749,2.3
01115,St. Clair,1,13,58.21226501464844,1238757.0,72088,0.81
13247,Rockdale,1,15,57.790191650390625,1229775.375,71713,0.81
21101,Henderson,1,11,57.49817657470703,1223561.375,34366,1.67
17199,Williamson,1,15,57.0063362121582,1213094.875,52487,1.09
29043,Christian,1,14,56.920013427734375,1211257.875,68170,0.83
48199,Hardin,1,11,56.8214111328125,1209159.5,42954,1.32
47001,Anderson,1,17,56.59819412231445,1204409.5,61459,0.92
45031,Darlington,1,16,56.08899688720703,1193573.875,48702,1.15
51085,Hanover,1,23,56.08610534667969,1193512.25,87394,0.64
34033,Salem,1,24,56.03468322753906,1192418.0,50752,1.1
24015,Cecil,1,19,55.971134185791016,1191065.625,80990,0.69
27141,Sherburne,1,11,55.45102310180664,1179997.75,73388,0.76
22001,Acadia,1,12,55.41037368774414,1179132.625,42355,1.31
01051,Elmore,1,15,55.185340881347656,1174344.0,69414,0.8
39097,Madison,1,12,54.98242950439453,1170026.25,35260,1.56
55017,Chippewa,1,11,54.88551330566406,1167963.75,52132,1.05
13113,Fayette,1,20,54.79817581176758,1166105.375,93181,0.59
47105,Loudon,1,10,53.434303283691406,1137081.875,46104,1.16
13047,Catoosa,1,11,53.37871551513672,1135899.125,53057,1.01
36113,Warren,1,19,52.28697204589844,1112666.875,53954,0.97
18173,Warrick,1,11,52.11271667480469,1108958.625,49611,1.05
45055,Kershaw,1,15,51.88220977783203,1104053.375,51367,1.01
49023,Juab,1,2,51.81773376464844,1102681.75,8136,6.37
18109,Morgan,1,13,50.51850509643555,1075033.75,56130,0.9
37093,Hoke,1,8,50.46298599243164,1073852.375,38670,1.3
48059,Callahan,1,3,50.17620849609375,1067749.75,11012,4.56
36075,Oswego,1,29,49.735328674316406,1058367.75,93525,0.53
54081,Raleigh,1,17,48.86823272705078,1039916.0,58104,0.84
27009,Benton,1,9,48.833831787109375,1039183.9375,30888,1.58
42005,Armstrong,1,19,47.95182418823242,1020414.875,52684,0.91
05085,Lonoke,1,16,47.84408950805664,1018122.1875,56067,0.85
20061,Geary,1,8,47.34897994995117,1007586.375,24542,1.93
51015,Augusta,1,13,46.92160415649414,998491.625,63186,0.74
22075,Plaquemines,1,8,46.59093475341797,991455.1875,17306,2.69
54051,Marshall,1,9,46.510009765625,989733.0,24398,1.91
37109,Lincoln,1,18,46.19215774536133,982969.0625,71590,0.65
21211,Shelby,1,9,46.079872131347656,980579.6875,37717,1.22
05069,Jefferson,1,24,45.91386795043945,977047.125,51558,0.89
48401,Rusk,1,13,45.85911178588867,975881.8125,40681,1.13
47147,Robertson,1,14,45.645259857177734,971331.25,56381,0.81
40113,Osage,1,11,45.56686782836914,969662.9375,36194,1.26
26037,Clinton,1,22,45.21870422363281,962254.0,62172,0.73
20191,Sumner,1,6,44.89105224609375,955281.5625,16970,2.65
28073,Lamar,1,8,44.81190490722656,953597.25,49089,0.91
42089,Monroe,1,33,44.603939056396484,949171.875,135333,0.33
26111,Midland,1,19,44.52363967895508,947463.125,65936,0.68
21049,Clark,1,10,43.75773620605469,931164.6875,28657,1.53
34037,Sussex,1,41,43.66682434082031,929230.0,116723,0.37
29145,Newton,1,12,43.53097915649414,926339.25,45272,0.96
54099,Wayne,1,11,43.058555603027344,916286.0625,30583,1.41
34019,Hunterdon,1,26,42.906375885009766,913047.625,104600,0.41
26067,Ionia,1,13,42.672000885009766,908060.1875,52534,0.81
13013,Barrow,1,18,42.15498352050781,897058.0,64886,0.65
26117,Montcalm,1,13,41.94987487792969,892693.4375,53007,0.79
39051,Fulton,1,9,41.78733825683594,889234.5,32585,1.28
20103,Leavenworth,1,16,41.638545989990234,886068.25,62924,0.66
51750,Radford,1,3,41.539913177490234,883969.25,14467,2.87
51149,Prince George,1,7,41.326629638671875,879430.75,34419,1.2
13297,Walton,1,15,41.302879333496094,878925.25,76105,0.54
51775,Salem,1,5,41.13640594482422,875382.75,20643,1.99
16073,Owyhee,1,3,41.0806999206543,874197.3125,9216,4.46
29113,Lincoln,1,7,41.02986145019531,873115.5,46064,0.89
37141,Pender,1,15,40.68240737915039,865721.75,49206,0.83
54029,Hancock,1,8,40.44442367553711,860657.375,23304,1.74
51095,James City,1,11,40.337745666503906,858387.1875,64322,0.63
27103,Nicollet,1,7,39.553348541259766,841695.1875,26916,1.47
37157,Rockingham,1,21,39.468345642089844,839886.25,72853,0.54
36043,Herkimer,1,19,39.36882019042969,837768.5,47596,0.83
22047,Iberville,1,7,38.83086395263672,826320.6875,23679,1.64
51730,Petersburg,1,11,38.57190704345703,820810.25,25705,1.5
45059,Laurens,1,17,38.3486328125,816058.875,52957,0.72
26087,Lapeer,1,24,38.24897003173828,813938.0625,70832,0.54
19181,Warren,1,12,38.00715255737305,808792.1875,40312,0.94
22113,Vermilion,1,12,37.82758712768555,804971.125,42586,0.89
22121,West Baton Rouge,1,5,37.68095397949219,801850.75,21128,1.78
40081,Lincoln,1,7,37.61444854736328,800435.5,25935,1.45
47089,Jefferson,1,9,37.599082946777344,800108.4375,45072,0.83
05091,Miller,1,11,37.55018997192383,799068.0625,32525,1.15
27119,Polk,1,10,37.29745101928711,793689.6875,23286,1.6
48009,Archer,1,3,37.14379119873047,790419.9375,6722,5.53
47167,Tipton,1,13,36.800621032714844,783117.1875,46707,0.79
13255,Spalding,1,12,36.57367706298828,778287.8125,52259,0.7
22099,St. Martin,1,11,36.2115478515625,770581.625,39132,0.93
47043,Dickson,1,10,35.75041198730469,760768.75,42630,0.84
51820,Waynesboro,1,5,35.20193862915039,749097.25,17483,2.01
49029,Morgan,1,2,34.86591720581055,741946.75,8300,4.2
40111,Okmulgee,1,10,34.80744552612305,740702.5,28185,1.23
26155,Shiawassee,1,17,34.780208587646484,740122.75,53864,0.65
51790,Staunton,1,6,34.469329833984375,733507.3125,20828,1.65
48077,Clay,1,3,34.294944763183594,729796.4375,8362,4.1
08019,Clear Creek,1,3,34.19657897949219,727703.375,8031,4.26
24009,Calvert,1,18,34.181148529052734,727374.875,72005,0.47
54037,Jefferson,1,15,33.88566589355469,721087.0,45973,0.74
18183,Whitley,1,7,33.81058883666992,719489.3125,26452,1.28
47145,Roane,1,10,33.447654724121094,711766.0625,44182,0.76
37027,Caldwell,1,17,33.01372528076172,702532.125,64579,0.51
16041,Franklin,1,2,32.5974235534668,693673.125,10162,3.21
39055,Geauga,1,21,31.803558349609375,676779.625,74066,0.43
27025,Chisago,1,10,31.537071228027344,671108.875,44467,0.71
55093,Pierce,1,8,31.42728042602539,668772.5,33673,0.93
55083,Oconto,1,10,31.05721092224121,660897.375,31488,0.99
17073,Henry,1,13,30.9287166595459,658163.125,38155,0.81
40135,Sequoyah,1,9,30.902318954467773,657601.4375,30194,1.02
50011,Franklin,1,10,30.833940505981445,656146.25,39396,0.78
17027,Clinton,1,8,30.801485061645508,655455.5625,28933,1.06
51191,Washington,1,13,30.407184600830078,647064.875,44573,0.68
47019,Carter,1,17,30.192270278930664,642491.5,46380,0.65
19099,Jasper,1,9,30.08991813659668,640313.375,29482,1.02
54009,Brooke,1,6,30.068885803222656,639865.875,18240,1.65
13295,Walker,1,13,29.701433181762695,632046.4375,53801,0.55
47053,Gibson,1,13,29.618616104125977,630284.125,38264,0.77
18133,Putnam,1,7,29.598676681518555,629859.875,30005,0.99
17007,Boone,1,7,29.507099151611328,627911.125,40430,0.73
36117,Wayne,1,22,29.44033432006836,626490.3125,71797,0.41
37037,Chatham,1,13,29.114809036254883,619563.1875,62905,0.46
51031,Campbell,1,12,29.03911781311035,617952.4375,44514,0.65
51187,Warren,1,8,28.982704162597656,616751.875,32230,0.9
17117,Macoupin,1,13,28.973440170288086,616554.875,35322,0.82
48065,Carson,1,2,28.94737434387207,616000.125,4499,6.43
51520,Bristol,1,4,28.82769012451172,613453.3125,13591,2.12
37087,Haywood,1,15,28.67711639404297,610249.0625,51297,0.56
21089,Greenup,1,9,28.669113159179688,610078.75,27993,1.02
21185,Oldham,1,14,28.640666961669922,609473.3125,51362,0.56
37023,Burke,1,18,28.477754592895508,606006.625,71558,0.4
28045,Hancock,1,7,28.149168014526367,599014.25,37048,0.76
51830,Williamsburg,1,3,28.030529022216797,596489.6875,13936,2.01
54057,Mineral,1,7,27.95827865600586,594952.0625,21557,1.3
