GEOID,name,tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
45035,Dorchester,1,671.6422119140625,14292545.0,124573,5.39
10001,Kent,1,671.0059204101562,14279007.0,142669,4.7
06039,Madera,1,668.1477661132812,14218182.0,115343,5.79
36083,Rensselaer,1,667.8651733398438,14212172.0,129499,5.16
29097,Jasper,1,666.5814819335938,14184854.0,92879,7.18
13073,Columbia,1,664.3758544921875,14137917.0,119608,5.55
51179,Stafford,1,661.522216796875,14077193.0,118466,5.58
26021,Berrien,1,659.2198486328125,14028198.0,120292,5.48
39173,Wood,1,657.6466674804688,13994723.0,104913,6.27
06025,Imperial,1,656.3433227539062,13966987.0,128203,5.12
27139,Scott,1,649.2498168945312,13816038.0,112635,5.76
19103,Johnson,1,648.3436279296875,13796753.0,124605,5.2
22005,Ascension,1,645.1920166015625,13729685.0,94364,6.84
37085,Harnett,1,644.263916015625,13709935.0,101512,6.35
54003,Berkeley,1,643.2422485351562,13688193.0,96931,6.64
22015,Bossier,1,640.8577270507812,13637451.0,97012,6.61
42075,Lebanon,1,635.4488525390625,13522353.0,111019,5.72
20045,Douglas,1,634.9973754882812,13512744.0,98247,6.46
18035,Delaware,1,631.193359375,13431795.0,91635,6.89
06031,Kings,1,630.7833862304688,13423072.0,111456,5.66
51650,Hampton,1,629.7882690429688,13401895.0,107751,5.84
12085,Martin,1,627.3596801757812,13350212.0,134388,4.67
22109,Terrebonne,1,625.5125122070312,13310907.0,80194,7.8
55063,La Crosse,1,625.155029296875,13303300.0,96670,6.47
45077,Pickens,1,621.6236572265625,13228151.0,107754,5.77
37159,Rowan,1,620.8844604492188,13212420.0,115387,5.38
12119,Sumter,1,620.3779907226562,13201642.0,127767,4.86
19163,Scott,1,620.3580322265625,13201218.0,133516,4.65
48451,Tom Green,1,619.86474609375,13190717.0,90818,6.83
27171,Wright,1,619.12353515625,13174948.0,105360,5.88
13021,Bibb,1,615.2813720703125,13093187.0,118256,5.2
18095,Madison,1,613.7777099609375,13061190.0,102714,5.98
05031,Craighead,1,612.2406005859375,13028478.0,83729,7.31
48183,Gregg,1,611.1064453125,13004344.0,92536,6.6
34011,Cumberland,1,610.9116821289062,13000199.0,115652,5.28
05125,Saline,1,607.5336303710938,12928314.0,96345,6.31
33017,Strafford,1,601.62255859375,12802528.0,108122,5.56
13077,Coweta,1,600.78076171875,12784615.0,114938,5.23
41071,Yamhill,1,598.7926025390625,12742307.0,84968,7.05
39023,Clark,1,597.8927001953125,12723157.0,104822,5.7
37135,Orange,1,590.7994384765625,12572211.0,118781,4.97
04003,Cochise,1,590.7498779296875,12571159.0,99244,5.95
16019,Bonneville,1,590.1143188476562,12557631.0,88696,6.65
17161,Rock Island,1,584.4236450195312,12436536.0,110772,5.28
55073,Marathon,1,582.9758911132812,12405726.0,106762,5.46
22057,Lafourche,1,581.3894653320312,12371968.0,74447,7.81
54061,Monongalia,1,580.7928466796875,12359272.0,89287,6.5
12035,Flagler,1,580.599365234375,12355155.0,101832,5.7
18019,Clark,1,580.4944458007812,12352922.0,95510,6.08
37151,Randolph,1,579.68505859375,12335698.0,112758,5.14
01103,Morgan,1,577.9760131835938,12299330.0,94858,6.09
26025,Calhoun,1,577.91845703125,12298105.0,103027,5.61
51121,Montgomery,1,577.8125610351562,12295853.0,83992,6.88
55131,Washington,1,577.6283569335938,12291931.0,108067,5.35
53015,Cowlitz,1,575.655029296875,12249940.0,86297,6.67
21093,Hardin,1,569.486572265625,12118675.0,83809,6.8
51177,Spotsylvania,1,569.2421875,12113473.0,108492,5.25
39139,Richland,1,565.9808959960938,12044073.0,97786,5.79
06055,Napa,1,564.3463134765625,12009290.0,109047,5.18
13185,Lowndes,1,562.7869873046875,11976107.0,89773,6.27
42013,Blair,1,562.1555786132812,11962671.0,97164,5.79
42051,Fayette,1,558.2301025390625,11879136.0,102412,5.45
44009,Washington,1,557.8319702148438,11870665.0,109708,5.08
48375,Potter,1,557.5341796875,11864326.0,85300,6.54
41003,Benton,1,555.58544921875,11822857.0,81184,6.84
23001,Androscoggin,1,553.9108276367188,11787223.0,88647,6.25
47119,Maury,1,553.2633056640625,11773444.0,80580,6.87
48231,Hunt,1,552.2389526367188,11751643.0,79382,6.96
47011,Bradley,1,550.2447509765625,11709208.0,85684,6.42
18167,Vigo,1,549.3274536132812,11689689.0,84323,6.51
19013,Black Hawk,1,545.3939208984375,11605984.0,102014,5.35
21037,Campbell,1,541.384521484375,11520663.0,73837,7.33
45041,Florence,1,538.5933227539062,11461266.0,104482,5.15
36069,Ontario,1,538.3184204101562,11455416.0,90503,5.95
29037,Cass,1,537.8903198242188,11446306.0,83456,6.45
42021,Cambria,1,537.1827392578125,11431248.0,106871,5.03
35045,San Juan,1,536.1766967773438,11409840.0,90428,5.93
26017,Bay,1,534.7232666015625,11378909.0,82796,6.46
34037,Sussex,1,528.0000610351562,11235842.0,116723,4.52
42081,Lycoming,1,526.2880859375,11199411.0,90147,5.84
13097,Douglas,1,525.876708984375,11190656.0,108745,4.84
24017,Charles,1,525.6266479492188,11185336.0,128233,4.1
42089,Monroe,1,525.4999389648438,11182639.0,135333,3.88
05051,Garland,1,525.0503540039062,11173071.0,80058,6.56
51770,Roanoke,1,524.716796875,11165974.0,76346,6.87
01069,Houston,1,523.6712646484375,11143725.0,82816,6.32
41033,Josephine,1,522.8391723632812,11126020.0,71081,7.36
21059,Daviess,1,521.7935791015625,11103765.0,77835,6.7
01015,Calhoun,1,520.7354125976562,11081249.0,91312,5.7
36045,Jefferson,1,520.3480834960938,11073007.0,88289,5.89
17179,Tazewell,1,514.912841796875,10957345.0,101456,5.08
51003,Albemarle,1,513.0719604492188,10918171.0,91251,5.62
55035,Eau Claire,1,511.6512145996094,10887938.0,85009,6.02
29071,Franklin,1,510.9930725097656,10873933.0,81548,6.27
25003,Berkshire,1,510.6335754394531,10866284.0,107023,4.77
54011,Cabell,1,508.6524658203125,10824124.0,74835,6.8
55117,Sheboygan,1,505.7739562988281,10762869.0,92152,5.49
48397,Rockwall,1,504.5118713378906,10736012.0,85697,5.89
41053,Polk,1,502.7333068847656,10698165.0,68991,7.29
36109,Tompkins,1,502.6635437011719,10696680.0,87891,5.72
34019,Hunterdon,1,499.1441955566406,10621788.0,104600,4.77
48021,Bastrop,1,498.04901123046875,10598483.0,75796,6.57
40131,Rogers,1,497.9932556152344,10597296.0,74669,6.67
48099,Coryell,1,496.1214294433594,10557464.0,64716,7.67
13015,Bartow,1,493.6437683105469,10504740.0,84934,5.81
18091,LaPorte,1,493.6421813964844,10504707.0,88186,5.6
37191,Wayne,1,493.6023864746094,10503859.0,89701,5.5
17093,Kendall,1,484.31243896484375,10306169.0,97903,4.95
29165,Platte,1,482.97528076171875,10277713.0,83317,5.8
42001,Adams,1,482.76080322265625,10273149.0,84424,5.72
26045,Eaton,1,480.5615234375,10226348.0,86476,5.56
01083,Limestone,1,479.84930419921875,10211193.0,83624,5.74
53021,Franklin,1,479.6776428222656,10207540.0,66970,7.16
13045,Carroll,1,475.7232360839844,10123391.0,93063,5.11
48291,Liberty,1,473.9397888183594,10085438.0,69242,6.84
24045,Wicomico,1,473.74786376953125,10081354.0,80682,5.87
12055,Highlands,1,473.7261962890625,10080892.0,86331,5.49
37089,Henderson,1,473.2353210449219,10070447.0,95109,4.98
36075,Oswego,1,471.60723876953125,10035801.0,93525,5.04
56021,Laramie,1,467.2580261230469,9943251.0,77791,6.01
01077,Lauderdale,1,466.8650207519531,9934887.0,76489,6.1
55039,Fond du Lac,1,465.44610595703125,9904693.0,81868,5.69
54107,Wood,1,460.97607421875,9809571.0,66204,6.96
53007,Chelan,1,460.4078674316406,9797481.0,61401,7.5
01055,Etowah,1,459.7637634277344,9783772.0,80721,5.7
47113,Madison,1,458.7030944824219,9761201.0,76596,5.99
42085,Mercer,1,456.96771240234375,9724272.0,88911,5.14
13113,Fayette,1,456.4754333496094,9713797.0,93181,4.9
16005,Bannock,1,453.9705810546875,9660494.0,65948,6.88
40145,Wagoner,1,450.5088195800781,9586827.0,64245,7.01
39003,Allen,1,449.9334716796875,9574585.0,77692,5.79
13217,Newton,1,449.54534912109375,9566326.0,85961,5.23
37049,Craven,1,448.9454040527344,9553559.0,79176,5.67
21029,Bullitt,1,447.7326965332031,9527751.0,65375,6.85
48469,Victoria,1,446.6353759765625,9504400.0,68255,6.54
51740,Portsmouth,1,445.3922119140625,9477946.0,74735,5.96
29043,Christian,1,443.1400146484375,9430019.0,68170,6.5
29021,Buchanan,1,443.0107116699219,9427268.0,65091,6.81
51085,Hanover,1,441.4841003417969,9394782.0,87394,5.05
34009,Cape May,1,441.327880859375,9391457.0,78717,5.61
13115,Floyd,1,440.85589599609375,9381414.0,76391,5.77
16083,Twin Falls,1,439.60943603515625,9354888.0,67514,6.51
46103,Pennington,1,439.5552062988281,9353734.0,87162,5.04
36015,Chemung,1,436.566650390625,9290138.0,65273,6.69
39109,Miami,1,435.573974609375,9269015.0,84308,5.17
38015,Burleigh,1,434.7325744628906,9251108.0,75733,5.74
19169,Story,1,434.3637390136719,9243260.0,82392,5.27
17091,Kankakee,1,433.3856201171875,9222446.0,82264,5.27
30013,Cascade,1,433.32513427734375,9221157.0,65601,6.61
51161,Roanoke,1,431.8409729003906,9189576.0,77581,5.57
48037,Bowie,1,429.80853271484375,9146326.0,70271,6.12
27019,Carver,1,428.84063720703125,9125728.0,80712,5.31
28089,Madison,1,428.3143310546875,9114529.0,83284,5.14
17115,Macon,1,426.9532775878906,9085565.0,79357,5.38
34041,Warren,1,425.68402099609375,9058556.0,88834,4.79
48361,Orange,1,425.3301086425781,9051024.0,63421,6.71
51069,Frederick,1,422.76995849609375,8996545.0,72013,5.87
17037,DeKalb,1,422.5113830566406,8991042.0,78606,5.38
44005,Newport,1,420.1342468261719,8940457.0,71196,5.9
56025,Natrona,1,420.01092529296875,8937831.0,60699,6.92
45085,Sumter,1,418.833740234375,8912782.0,79798,5.25
19193,Woodbury,1,416.4261169433594,8861547.0,78340,5.32
13297,Walton,1,413.1080017089844,8790938.0,76105,5.43
24015,Cecil,1,412.66864013671875,8781588.0,80990,5.1
06101,Sutter,1,410.7513732910156,8740787.0,73803,5.57
29031,Cape Girardeau,1,409.9940185546875,8724672.0,64547,6.35
13313,Whitfield,1,409.61767578125,8716665.0,77067,5.32
51680,Lynchburg,1,408.483642578125,8692531.0,63949,6.39
45057,Lancaster,1,407.90032958984375,8680119.0,79098,5.16
12089,Nassau,1,404.93438720703125,8617004.0,76132,5.32
18067,Howard,1,403.7062072753906,8590868.0,64405,6.27
27141,Sherburne,1,403.17254638671875,8579512.0,73388,5.49
18043,Floyd,1,402.5562744140625,8566397.0,62388,6.45
37127,Nash,1,398.9742431640625,8490172.0,74362,5.37
49045,Tooele,1,397.2947692871094,8454433.0,52486,7.57
37157,Rockingham,1,397.0722351074219,8449697.0,72853,5.45
05085,Lonoke,1,394.38031005859375,8392414.0,56067,7.03
51165,Rockingham,1,392.3853454589844,8349960.0,65961,5.95
01115,St. Clair,1,389.2060852050781,8282306.0,72088,5.4
13127,Glynn,1,386.9894104003906,8235135.0,67078,5.77
40037,Creek,1,386.61199951171875,8227103.0,55417,6.98
37023,Burke,1,385.5592346191406,8204699.5,71558,5.39
47001,Anderson,1,385.068359375,8194254.0,61459,6.27
51800,Suffolk,1,383.63165283203125,8163681.0,73761,5.2
22045,Iberia,1,381.0872802734375,8109538.0,51468,7.4
55089,Ozaukee,1,379.45025634765625,8074701.0,72871,5.21
48497,Wise,1,378.38140869140625,8051955.0,54523,6.94
01051,Elmore,1,377.31109619140625,8029180.0,69414,5.44
37109,Lincoln,1,376.18450927734375,8005206.0,71590,5.25
51015,Augusta,1,372.81060791015625,7933409.5,63186,5.9
55109,St. Croix,1,372.0186767578125,7916557.0,71937,5.17
06115,Yuba,1,368.4221496582031,7840024.0,60439,6.1
35061,Valencia,1,368.1268615722656,7833739.5,59681,6.17
21047,Christian,1,366.6417541503906,7802136.5,52254,7.02
24037,St. Mary's,1,365.0270690917969,7767777.5,86873,4.2
47063,Hamblen,1,364.9020690917969,7765116.0,49412,7.38
36117,Wayne,1,364.021484375,7746376.5,71797,5.07
26087,Lapeer,1,363.99639892578125,7745843.5,70832,5.14
29051,Cole,1,363.9168701171875,7744151.0,59825,6.08
37027,Caldwell,1,362.7989196777344,7720361.0,64579,5.62
18059,Hancock,1,362.3812255859375,7711472.5,62917,5.76
53071,Walla Walla,1,362.0455627441406,7704330.0,49217,7.36
20161,Riley,1,361.6398620605469,7695696.5,60068,6.02
13247,Rockdale,1,361.0948181152344,7684098.0,71713,5.04
26111,Midland,1,359.44732666015625,7649040.5,65936,5.45
19049,Dallas,1,359.21270751953125,7644046.0,76197,4.71
13013,Barrow,1,359.19561767578125,7643683.0,64886,5.54
27013,Blue Earth,1,358.3348083496094,7625366.0,55557,6.45
28035,Forrest,1,354.6430969238281,7546804.5,60243,5.89
08014,Broomfield,1,352.7105407714844,7505680.0,59265,5.95
27027,Clay,1,351.62786865234375,7482641.0,49345,7.13
22001,Acadia,1,350.23992919921875,7453106.5,42355,8.27
18005,Bartholomew,1,349.0760498046875,7428337.5,62786,5.56
47147,Robertson,1,347.25067138671875,7389494.5,56381,6.16
13095,Dougherty,1,346.55853271484375,7374766.0,63638,5.45
05033,Crawford,1,341.596435546875,7269172.0,46116,7.41
19061,Dubuque,1,339.43756103515625,7223231.5,76517,4.44
26037,Clinton,1,338.5137023925781,7203571.5,62172,5.44
19155,Pottawattamie,1,337.1985778808594,7175586.0,71762,4.7
51660,Harrisonburg,1,335.81207275390625,7146081.0,42691,7.87
51019,Bedford,1,335.8072204589844,7145977.0,64519,5.2
39055,Geauga,1,333.3201904296875,7093053.5,74066,4.5
38035,Grand Forks,1,332.4555358886719,7074653.5,57308,5.8
48409,San Patricio,1,328.6222229003906,6993081.0,51441,6.39
42037,Columbia,1,327.57147216796875,6970721.0,53562,6.12
21113,Jessamine,1,322.4202575683594,6861103.5,40967,7.87
48203,Harrison,1,321.12664794921875,6833575.0,52662,6.1
21209,Scott,1,320.55718994140625,6821457.5,43861,7.31
54081,Raleigh,1,318.63134765625,6780474.0,58104,5.48
13047,Catoosa,1,318.0316162109375,6767712.5,53057,5.99
12131,Walton,1,317.5313415527344,6757066.5,63275,5.02
47089,Jefferson,1,315.3370056152344,6710371.0,45072,7.0
21185,Oldham,1,315.02294921875,6703688.5,51362,6.13
26155,Shiawassee,1,312.6244201660156,6652647.0,53864,5.8
36113,Warren,1,311.8243103027344,6635621.5,53954,5.78
22113,Vermilion,1,311.2478942871094,6623355.5,42586,7.31
51095,James City,1,309.78802490234375,6592289.0,64322,4.82
47073,Hawkins,1,307.99652099609375,6554166.5,46400,6.64
40047,Garfield,1,303.6239318847656,6461118.0,46106,6.59
18173,Warrick,1,302.1830139160156,6430454.5,49611,6.09
47105,Loudon,1,301.446044921875,6414771.5,46104,6.54
20103,Leavenworth,1,298.6688537597656,6355673.5,62924,4.75
48199,Hardin,1,298.4022521972656,6350000.0,42954,6.95
24001,Allegany,1,297.6483459472656,6333956.5,55706,5.34
18109,Morgan,1,297.5406188964844,6331664.0,56130,5.3
17199,Williamson,1,296.94256591796875,6318937.0,52487,5.66
40051,Grady,1,296.9322814941406,6318719.5,42762,6.94
24009,Calvert,1,296.1681823730469,6302458.5,72005,4.11
13295,Walker,1,295.7236328125,6292999.0,53801,5.5
26117,Montcalm,1,294.2612609863281,6261879.0,53007,5.55
20015,Butler,1,291.7413024902344,6208255.0,50957,5.73
36053,Madison,1,291.4267272949219,6201561.5,55021,5.3
48473,Waller,1,291.2633056640625,6198083.0,45329,6.43
29113,Lincoln,1,291.19342041015625,6196596.0,46064,6.32
47167,Tipton,1,290.6961669921875,6186015.0,46707,6.22
47019,Carter,1,289.75531005859375,6165993.5,46380,6.25
05069,Jefferson,1,289.2242126464844,6154691.5,51558,5.61
29145,Newton,1,288.0213623046875,6129095.5,45272,6.36
39129,Pickaway,1,286.4516296386719,6095690.5,46673,6.14
28073,Lamar,1,285.48516845703125,6075124.0,49089,5.82
18011,Boone,1,285.2425842285156,6069962.0,54064,5.28
45055,Kershaw,1,283.7758483886719,6038749.5,51367,5.52
54037,Jefferson,1,283.64129638671875,6035887.0,45973,6.17
51061,Fauquier,1,282.2353820800781,6005969.0,56620,4.98
22099,St. Martin,1,281.03143310546875,5980349.0,39132,7.18
53065,Stevens,1,280.99591064453125,5979594.0,37366,7.52
21019,Boyd,1,280.4867248535156,5968757.0,37818,7.42
37069,Franklin,1,279.6661376953125,5951296.0,56218,4.97
32510,Carson City,1,279.6561584472656,5951082.5,46595,6.0
45059,Laurens,1,279.64404296875,5950825.0,52957,5.28
22089,St. Charles,1,278.3710021972656,5923735.5,39239,7.09
49003,Box Elder,1,278.31591796875,5922564.5,41257,6.75
39081,Jefferson,1,277.7224426269531,5909933.5,52252,5.32
36079,Putnam,1,276.07501220703125,5874876.0,78808,3.5
01113,Russell,1,275.5769348144531,5864277.0,44552,6.19
39013,Belmont,1,274.9284362792969,5850477.0,53561,5.13
01033,Colbert,1,274.1018981933594,5832888.5,45337,6.05
17183,Vermilion,1,274.0270080566406,5831295.5,55979,4.9
25011,Franklin,1,273.5077819824219,5820245.5,58943,4.64
54079,Putnam,1,273.28948974609375,5815601.0,44778,6.1
55017,Chippewa,1,272.5775146484375,5800449.5,52132,5.23
51191,Washington,1,272.16485595703125,5791667.5,44573,6.11
40083,Logan,1,271.910400390625,5786253.0,39535,6.88
34033,Salem,1,271.282470703125,5772890.0,50752,5.35
45031,Darlington,1,270.2122497558594,5750117.0,48702,5.55
51199,York,1,270.1728515625,5749278.0,54112,4.99
39087,Lawrence,1,268.0262145996094,5703598.0,44846,5.98
13179,Liberty,1,267.9311828613281,5701575.5,48332,5.54
01001,Autauga,1,264.9118347167969,5637323.5,45359,5.84
06069,San Benito,1,264.0024719238281,5617971.0,49236,5.36
37037,Chatham,1,263.8783264160156,5615330.5,62905,4.19
27025,Chisago,1,259.40716552734375,5520184.0,44467,5.83
42025,Carbon,1,259.3224792480469,5518382.5,52737,4.92
51540,Charlottesville,1,258.70001220703125,5505136.0,38444,6.73
26067,Ionia,1,258.68756103515625,5504871.5,52534,4.92
13103,Effingham,1,256.9241943359375,5467346.5,49354,5.21
21211,Shelby,1,256.8013610839844,5464733.0,37717,6.81
13255,Spalding,1,255.42266845703125,5435395.0,52259,4.89
36051,Livingston,1,255.36846923828125,5434241.0,50507,5.06
41009,Columbia,1,254.52822875976562,5416361.0,42300,6.02
37141,Pender,1,253.0291290283203,5384460.0,49206,5.14
22087,St. Bernard,1,251.8786163330078,5359977.0,32576,7.73
37087,Haywood,1,251.00241088867188,5341331.0,51297,4.89
47043,Dickson,1,249.28599548339844,5304806.0,42630,5.85
48401,Rusk,1,249.2056884765625,5303096.5,40681,6.13
42005,Armstrong,1,246.49423217773438,5245397.5,52684,4.68
48493,Wilson,1,245.9967041015625,5234809.5,39383,6.25
44001,Bristol,1,245.80850219726562,5230805.0,41405,5.94
48325,Medina,1,245.0879669189453,5215472.0,40541,6.05
17077,Jackson,1,244.10389709472656,5194530.5,42699,5.72
28045,Hancock,1,243.47096252441406,5181062.0,37048,6.57
39159,Union,1,243.35614013671875,5178619.0,49446,4.92
05035,Crittenden,1,243.12069702148438,5173608.5,34616,7.02
51031,Campbell,1,242.56646728515625,5161814.0,44514,5.45
36043,Herkimer,1,239.7821807861328,5102565.0,47596,5.04
47145,Roane,1,238.18112182617188,5068494.0,44182,5.39
37093,Hoke,1,236.99298095703125,5043211.0,38670,6.13
53017,Douglas,1,236.89991760253906,5041230.5,32768,7.23
36115,Washington,1,236.0818328857422,5023821.5,49580,4.76
48071,Chambers,1,235.8795623779297,5019516.0,35663,6.61
37077,Granville,1,233.53421020507812,4969607.5,48792,4.79
01009,Blount,1,232.160888671875,4940383.0,45554,5.1
48055,Caldwell,1,231.5684356689453,4927776.5,36142,6.41
40113,Osage,1,228.5440673828125,4863417.5,36194,6.31
48013,Atascosa,1,227.9170684814453,4850075.0,36654,6.22
55021,Columbia,1,225.5370635986328,4799428.5,46191,4.88
55015,Calumet,1,224.73553466796875,4782372.0,40657,5.53
21101,Henderson,1,224.65272521972656,4780610.0,34366,6.54
46083,Lincoln,1,223.66128540039062,4759512.0,49857,4.49
18029,Dearborn,1,222.59246826171875,4736768.0,39532,5.63
48259,Kendall,1,220.7350616455078,4697242.5,36296,6.08
16069,Nez Perce,1,219.84939575195312,4678394.5,33384,6.59
40087,McClain,1,219.6439971923828,4674025.0,32695,6.72
51067,Franklin,1,215.97723388671875,4595995.5,44587,4.84
21049,Clark,1,213.65025329589844,4546477.0,28657,7.46
47053,Gibson,1,210.88589477539062,4487651.5,38264,5.51
22095,St. John the Baptist,1,210.27734375,4474702.0,31309,6.72
42103,Pike,1,209.84918212890625,4465591.0,49366,4.25
29027,Callaway,1,209.8410186767578,4465416.5,35260,5.95
51047,Culpeper,1,209.6688690185547,4461754.0,40158,5.22
40135,Sequoyah,1,208.99644470214844,4447444.0,30194,6.92
12075,Levy,1,208.19189453125,4430323.0,35589,5.85
17063,Grundy,1,207.8976593017578,4424062.0,39848,5.22
05091,Miller,1,207.40003967285156,4413472.5,32525,6.38
55031,Douglas,1,205.71292114257812,4377570.5,35666,5.77
31079,Hall,1,205.21971130371094,4367075.5,45211,4.54
47013,Campbell,1,203.88665771484375,4338708.0,31492,6.47
54069,Ohio,1,202.96072387695312,4319004.0,33668,6.03
48459,Upshur,1,202.08132934570312,4300290.5,31808,6.35
17007,Boone,1,200.42977905273438,4265146.0,40430,4.96
40111,Okmulgee,1,198.16404724121094,4216931.0,28185,7.03
27009,Benton,1,197.04510498046875,4193120.0,30888,6.38
24047,Worcester,1,195.74168395996094,4165382.75,44073,4.44
37065,Edgecombe,1,195.2731170654297,4155411.75,37593,5.19
26027,Cass,1,194.23117065429688,4133239.0,41056,4.73
01021,Chilton,1,192.6020050048828,4098570.5,34534,5.58
50011,Franklin,1,189.4428253173828,4031343.5,39396,4.81
47047,Fayette,1,188.8037567138672,4017744.0,34848,5.42
51683,Manassas,1,187.78958129882812,3996162.0,31145,6.03
27059,Isanti,1,186.65951538085938,3972114.5,32185,5.8
13029,Bryan,1,186.62408447265625,3971360.5,33025,5.65
29225,Webster,1,186.34510803222656,3965424.0,28923,6.44
39123,Ottawa,1,186.29544067382812,3964366.75,33047,5.64
36073,Orleans,1,185.90188598632812,3955992.0,32095,5.79
18145,Shelby,1,185.85659790039062,3955028.75,34922,5.32
37169,Stokes,1,182.943603515625,3893039.5,36522,5.01
17117,Macoupin,1,179.62364196777344,3822391.0,35322,5.09
21089,Greenup,1,178.88519287109375,3806676.75,27993,6.39
36107,Tioga,1,178.415771484375,3796687.25,38265,4.66
39097,Madison,1,177.58364868164062,3778980.25,35260,5.04
13213,Murray,1,177.56155395507812,3778509.75,30663,5.79
40081,Lincoln,1,177.37890625,3774623.0,25935,6.84
19181,Warren,1,175.9857177734375,3744976.5,40312,4.37
37059,Davie,1,173.8687744140625,3699927.5,34376,5.06
17073,Henry,1,173.58602905273438,3693910.75,38155,4.55
55093,Pierce,1,172.40093994140625,3668692.25,33673,5.12
42099,Perry,1,171.46461486816406,3648767.0,36302,4.72
39015,Brown,1,170.77122497558594,3634011.5,33698,5.07
23023,Sagadahoc,1,170.0701904296875,3619093.5,30435,5.59
24035,Queen Anne's,1,169.0681915283203,3597770.75,40103,4.22
51187,Warren,1,167.2916717529297,3559966.5,32230,5.19
51155,Pulaski,1,166.6766815185547,3546879.75,27738,6.01
29219,Warren,1,165.5745849609375,3523426.75,27907,5.93
51149,Prince George,1,165.1644287109375,3514698.75,34419,4.8
54019,Fayette,1,164.90684509277344,3509218.25,31753,5.19
54099,Wayne,1,163.905517578125,3487909.5,30583,5.36
27103,Nicollet,1,162.42025756835938,3456303.0,26916,6.03
27017,Carlton,1,161.9471435546875,3446235.5,28441,5.69
29167,Polk,1,160.1736297607422,3408495.0,24568,6.52
47021,Cheatham,1,157.6420440673828,3354622.5,32529,4.85
39051,Fulton,1,154.28494262695312,3283183.5,32585,4.73
37003,Alexander,1,153.6187744140625,3269007.5,29301,5.24
37197,Yadkin,1,153.28753662109375,3261958.25,29665,5.17
51093,Isle of Wight,1,152.19314575195312,3238670.0,31041,4.9
13219,Oconee,1,150.97169494628906,3212677.25,31575,4.78
22047,Iberville,1,149.7967071533203,3187674.0,23679,6.33
01079,Lawrence,1,149.33831787109375,3177919.75,25960,5.75
21239,Woodford,1,149.19317626953125,3174830.75,21098,7.07
20079,Harvey,1,149.11505126953125,3173168.0,25749,5.79
48015,Austin,1,147.92886352539062,3147926.0,23470,6.3
55083,Oconto,1,146.93849182128906,3126850.75,31488,4.67
18133,Putnam,1,146.90396118164062,3126116.5,30005,4.9
18183,Whitley,1,146.62147521972656,3120105.25,26452,5.54
13177,Lee,1,144.62806701660156,3077685.0,24710,5.85
18061,Harrison,1,144.22113037109375,3069025.75,30892,4.67
51073,Gloucester,1,144.11505126953125,3066768.25,31365,4.59
12129,Wakulla,1,143.8360595703125,3060831.25,27548,5.22
20121,Miami,1,143.7037353515625,3058015.5,26343,5.46
55045,Green,1,143.54832458496094,3054708.75,28937,4.96
20061,Geary,1,143.03359985351562,3043754.5,24542,5.83
22121,West Baton Rouge,1,143.03237915039062,3043729.25,21128,6.77
51840,Winchester,1,142.53274536132812,3033096.5,21705,6.57
37145,Person,1,141.34744262695312,3007873.75,31142,4.54
12039,Gadsden,1,139.69900512695312,2972794.75,33951,4.11
51630,Fredericksburg,1,138.93292236328125,2956492.75,22375,6.21
51023,Botetourt,1,138.40673828125,2945295.5,27520,5.03
18073,Jasper,1,137.3663330078125,2923156.0,25488,5.39
51009,Amherst,1,136.88880920410156,2912994.0,25130,5.45
21163,Meade,1,136.51852416992188,2905114.5,23369,5.84
51730,Petersburg,1,136.50006103515625,2904721.25,25705,5.31
27119,Polk,1,136.47003173828125,2904082.5,23286,5.86
39127,Perry,1,136.274658203125,2899924.5,27101,5.03
17027,Clinton,1,135.55165100097656,2884539.75,28933,4.69
38059,Morton,1,134.68853759765625,2866172.5,25566,5.27
17133,Monroe,1,133.71031188964844,2845355.5,27240,4.91
46093,Meade,1,133.44664001464844,2839744.5,23727,5.62
08039,Elbert,1,133.3206787109375,2837064.25,21424,6.22
54077,Preston,1,132.88455200195312,2827783.25,28066,4.73
51790,Staunton,1,130.9420166015625,2786446.0,20828,6.29
53003,Asotin,1,130.44541931152344,2775878.75,18031,7.23
29107,Lafayette,1,129.89495849609375,2764165.0,25371,5.12
47115,Marion,1,129.6213836669922,2758343.0,23003,5.63
54051,Marshall,1,128.0385284423828,2724660.0,24398,5.25
51775,Salem,1,127.64263916015625,2716235.5,20643,6.18
22007,Assumption,1,127.1788101196289,2706365.0,16412,7.75
22031,De Soto,1,126.94136810302734,2701312.5,20453,6.21
01061,Geneva,1,126.40592956542969,2689918.0,20816,6.07
55069,Lincoln,1,126.34542083740234,2688630.25,23283,5.43
19099,Jasper,1,126.3273696899414,2688246.25,29482,4.28
17057,Fulton,1,126.30870056152344,2687849.25,26693,4.73
08119,Teller,1,126.15089416503906,2684491.25,20804,6.06
47057,Grainger,1,125.0821533203125,2661748.25,19197,6.52
37053,Currituck,1,124.47509002685547,2648829.75,23058,5.4
28093,Marshall,1,124.34073638916016,2645971.25,26842,4.63
16051,Jefferson,1,124.10679626464844,2640992.75,21642,5.73
17203,Woodford,1,123.93547058105469,2637346.5,29140,4.25
22067,Morehouse,1,123.36577606201172,2625223.75,19149,6.44
21081,Grant,1,122.13623046875,2599058.5,18494,6.6
39117,Morrow,1,121.93197631835938,2594712.5,27441,4.44
54029,Hancock,1,121.54563903808594,2586491.0,23304,5.22
