GEOID,name,tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
12061,Indian River,1,696.2693481445312,14816611.0,138881,5.01
28059,Jackson,1,692.7694702148438,14742135.0,111178,6.23
13059,Clarke,1,691.5419921875,14716012.0,107331,6.44
45035,Dorchester,1,690.6455688476562,14696938.0,124573,5.54
51179,Stafford,1,687.46728515625,14629303.0,118466,5.8
13073,Columbia,1,682.6921997070312,14527690.0,119608,5.71
39173,Wood,1,682.4443969726562,14522417.0,104913,6.5
35043,Sandoval,1,677.56689453125,14418624.0,117926,5.75
29097,Jasper,1,676.3954467773438,14393695.0,92879,7.28
37085,Harnett,1,669.97314453125,14257027.0,101512,6.6
06039,Madera,1,668.7625732421875,14231269.0,115343,5.8
19103,Johnson,1,668.491455078125,14225497.0,124605,5.36
22015,Bossier,1,664.7449951171875,14145774.0,97012,6.85
54003,Berkeley,1,662.6544799804688,14101289.0,96931,6.84
27139,Scott,1,660.41748046875,14053684.0,112635,5.86
18035,Delaware,1,660.359619140625,14052453.0,91635,7.21
18095,Madison,1,658.4601440429688,14012032.0,102714,6.41
06025,Imperial,1,656.826171875,13977259.0,128203,5.12
42075,Lebanon,1,656.64501953125,13973406.0,111019,5.91
37159,Rowan,1,655.34375,13945714.0,115387,5.68
22005,Ascension,1,654.2174072265625,13921747.0,94364,6.93
51650,Hampton,1,650.7774047851562,13848544.0,107751,6.04
45077,Pickens,1,650.7323608398438,13847585.0,107754,6.04
55063,La Crosse,1,643.5997924804688,13695805.0,96670,6.66
22109,Terrebonne,1,642.9866333007812,13682754.0,80194,8.02
20045,Douglas,1,642.2554931640625,13667197.0,98247,6.54
33017,Strafford,1,639.5845336914062,13610358.0,108122,5.92
19163,Scott,1,638.489990234375,13587066.0,133516,4.78
12085,Martin,1,635.7339477539062,13528418.0,134388,4.73
27171,Wright,1,634.2536010742188,13496916.0,105360,6.02
06031,Kings,1,631.6322021484375,13441135.0,111456,5.67
34011,Cumberland,1,631.6021118164062,13440492.0,115652,5.46
39023,Clark,1,629.0985107421875,13387217.0,104822,6.0
13021,Bibb,1,628.2098388671875,13368307.0,118256,5.31
05031,Craighead,1,626.8883666992188,13340184.0,83729,7.49
05125,Saline,1,625.6559448242188,13313958.0,96345,6.49
12119,Sumter,1,624.8990478515625,13297850.0,127767,4.89
13077,Coweta,1,621.0015869140625,13214915.0,114938,5.4
48451,Tom Green,1,620.2929077148438,13199834.0,90818,6.83
48183,Gregg,1,620.0223999023438,13194077.0,92536,6.7
37151,Randolph,1,618.5166625976562,13162033.0,112758,5.49
37135,Orange,1,616.1605224609375,13111897.0,118781,5.19
26025,Calhoun,1,613.8604125976562,13062949.0,103027,5.96
41071,Yamhill,1,611.10791015625,13004376.0,84968,7.19
55073,Marathon,1,610.307373046875,12987339.0,106762,5.72
54061,Monongalia,1,610.162109375,12984249.0,89287,6.83
17161,Rock Island,1,603.5349731445312,12843226.0,110772,5.45
01103,Morgan,1,602.7463989257812,12826443.0,94858,6.35
18019,Clark,1,601.2485961914062,12794570.0,95510,6.3
53015,Cowlitz,1,600.1240234375,12770641.0,86297,6.95
51177,Spotsylvania,1,597.9107055664062,12723542.0,108492,5.51
16019,Bonneville,1,597.1986694335938,12708387.0,88696,6.73
22057,Lafourche,1,596.3765258789062,12690893.0,74447,8.01
42051,Fayette,1,595.591796875,12674193.0,102412,5.82
55131,Washington,1,594.83544921875,12658100.0,108067,5.5
51121,Montgomery,1,594.7066040039062,12655358.0,83992,7.08
44009,Washington,1,594.6832885742188,12654862.0,109708,5.42
21093,Hardin,1,593.6829833984375,12633574.0,83809,7.08
39139,Richland,1,593.181396484375,12622899.0,97786,6.07
42021,Cambria,1,592.9546508789062,12618074.0,106871,5.55
42013,Blair,1,592.9212036132812,12617364.0,97164,6.1
04003,Cochise,1,591.6319580078125,12589931.0,99244,5.96
23001,Androscoggin,1,588.6650390625,12526793.0,88647,6.64
12035,Flagler,1,586.240478515625,12475195.0,101832,5.76
18167,Vigo,1,577.6451416015625,12292289.0,84323,6.85
47011,Bradley,1,574.7861328125,12231450.0,85684,6.71
13185,Lowndes,1,573.4248046875,12202480.0,89773,6.39
47119,Maury,1,572.7036743164062,12187133.0,80580,7.11
34037,Sussex,1,572.0325927734375,12172853.0,116723,4.9
36069,Ontario,1,567.62451171875,12079048.0,90503,6.27
42089,Monroe,1,565.2900390625,12029373.0,135333,4.18
48231,Hunt,1,564.9000244140625,12021072.0,79382,7.12
06055,Napa,1,564.8654174804688,12020335.0,109047,5.18
41003,Benton,1,564.0798950195312,12003621.0,81184,6.95
45041,Florence,1,561.2520751953125,11943444.0,104482,5.37
26017,Bay,1,558.7559814453125,11890327.0,82796,6.75
48375,Potter,1,557.794189453125,11869860.0,85300,6.54
19013,Black Hawk,1,555.5642700195312,11822409.0,102014,5.45
17179,Tazewell,1,552.4691162109375,11756543.0,101456,5.45
24017,Charles,1,551.69384765625,11740045.0,128233,4.3
21037,Campbell,1,551.1751708984375,11729009.0,73837,7.46
25003,Berkshire,1,548.7473754882812,11677344.0,107023,5.13
01015,Calhoun,1,548.3209228515625,11668269.0,91312,6.0
36045,Jefferson,1,548.1951293945312,11665594.0,88289,6.21
13097,Douglas,1,548.05126953125,11662532.0,108745,5.04
21059,Daviess,1,547.5375366210938,11651599.0,77835,7.03
29037,Cass,1,545.80517578125,11614734.0,83456,6.54
42081,Lycoming,1,544.61865234375,11589483.0,90147,6.04
01069,Houston,1,544.5441284179688,11587899.0,82816,6.58
18091,LaPorte,1,538.92138671875,11468248.0,88186,6.11
35045,San Juan,1,536.6367797851562,11419628.0,90428,5.93
05051,Garland,1,536.0673828125,11407514.0,80058,6.7
36109,Tompkins,1,535.8782958984375,11403490.0,87891,6.1
51003,Albemarle,1,531.3826904296875,11307824.0,91251,5.82
54011,Cabell,1,529.0970458984375,11259185.0,74835,7.07
51770,Roanoke,1,528.9000244140625,11254992.0,76346,6.93
29071,Franklin,1,526.31591796875,11200002.0,81548,6.45
34019,Hunterdon,1,525.869873046875,11190510.0,104600,5.03
41033,Josephine,1,525.629638671875,11185398.0,71081,7.39
48397,Rockwall,1,524.146728515625,11153842.0,85697,6.12
55035,Eau Claire,1,524.1401977539062,11153704.0,85009,6.17
37191,Wayne,1,520.1679077148438,11069174.0,89701,5.8
55117,Sheboygan,1,516.8213500976562,10997959.0,92152,5.61
26045,Eaton,1,514.39990234375,10946430.0,86476,5.95
36075,Oswego,1,513.7542724609375,10932690.0,93525,5.49
13015,Bartow,1,513.7232666015625,10932032.0,84934,6.05
17093,Kendall,1,511.8517761230469,10892206.0,97903,5.23
41053,Polk,1,511.79656982421875,10891031.0,68991,7.42
40131,Rogers,1,503.5051574707031,10714589.0,74669,6.74
01083,Limestone,1,502.9928894042969,10703688.0,83624,6.01
13045,Carroll,1,501.9664611816406,10681846.0,93063,5.39
42001,Adams,1,500.48834228515625,10650392.0,84424,5.93
48021,Bastrop,1,499.02764892578125,10619309.0,75796,6.58
29165,Platte,1,498.90771484375,10616757.0,83317,5.99
48099,Coryell,1,496.1271667480469,10557586.0,64716,7.67
01055,Etowah,1,496.051025390625,10555966.0,80721,6.15
37089,Henderson,1,491.7791748046875,10465060.0,95109,5.17
24045,Wicomico,1,489.2998352050781,10412300.0,80682,6.06
01077,Lauderdale,1,487.3206481933594,10370184.0,76489,6.37
47113,Madison,1,485.20965576171875,10325262.0,76596,6.33
53021,Franklin,1,485.1272277832031,10323508.0,66970,7.24
42085,Mercer,1,484.5616760253906,10311472.0,88911,5.45
55039,Fond du Lac,1,483.9181213378906,10297779.0,81868,5.91
48291,Liberty,1,480.84954833984375,10232479.0,69242,6.94
54107,Wood,1,480.535400390625,10225795.0,66204,7.26
12055,Highlands,1,475.7842102050781,10124688.0,86331,5.51
39003,Allen,1,474.7785339355469,10103288.0,77692,6.11
13217,Newton,1,469.6446228027344,9994037.0,85961,5.46
13113,Fayette,1,468.1722106933594,9962705.0,93181,5.02
56021,Laramie,1,467.8062744140625,9954917.0,77791,6.01
21029,Bullitt,1,466.74835205078125,9932405.0,65375,7.14
37049,Craven,1,466.5765380859375,9928750.0,79176,5.89
13115,Floyd,1,463.4434814453125,9862077.0,76391,6.07
53007,Chelan,1,462.6365966796875,9844906.0,61401,7.53
39109,Miami,1,460.6016540527344,9801603.0,84308,5.46
51085,Hanover,1,460.504150390625,9799528.0,87394,5.27
34009,Cape May,1,459.2599182128906,9773051.0,78717,5.83
29021,Buchanan,1,458.97021484375,9766886.0,65091,7.05
17091,Kankakee,1,458.537109375,9757670.0,82264,5.57
40145,Wagoner,1,456.9649658203125,9724216.0,64245,7.11
36015,Chemung,1,456.94891357421875,9723873.0,65273,7.0
16005,Bannock,1,456.22161865234375,9708397.0,65948,6.92
34041,Warren,1,456.1706848144531,9707312.0,88834,5.14
24015,Cecil,1,453.4753112792969,9649956.0,80990,5.6
29043,Christian,1,451.6728515625,9611599.0,68170,6.63
19169,Story,1,449.9334716796875,9574584.0,82392,5.46
16083,Twin Falls,1,449.9234619140625,9574370.0,67514,6.66
17037,DeKalb,1,449.28033447265625,9560685.0,78606,5.72
17115,Macon,1,448.0992126464844,9535553.0,79357,5.65
48469,Victoria,1,447.8250427246094,9529717.0,68255,6.56
51740,Portsmouth,1,447.63421630859375,9525656.0,74735,5.99
51161,Roanoke,1,447.210693359375,9516644.0,77581,5.76
27019,Carver,1,439.805419921875,9359060.0,80712,5.45
46103,Pennington,1,439.62908935546875,9355305.0,87162,5.04
48037,Bowie,1,439.3710021972656,9349814.0,70271,6.25
38015,Burleigh,1,438.78460693359375,9337337.0,75733,5.79
44005,Newport,1,438.2524719238281,9326013.0,71196,6.16
30013,Cascade,1,436.79510498046875,9294998.0,65601,6.66
28089,Madison,1,436.1156311035156,9280541.0,83284,5.24
45085,Sumter,1,434.51397705078125,9246458.0,79798,5.45
51069,Frederick,1,434.0797424316406,9237216.0,72013,6.03
13297,Walton,1,432.8119812011719,9210239.0,76105,5.69
29031,Cape Girardeau,1,430.25201416015625,9155763.0,64547,6.67
48361,Orange,1,429.6290283203125,9142505.0,63421,6.77
13313,Whitfield,1,429.40130615234375,9137660.0,77067,5.57
45057,Lancaster,1,425.8896484375,9062931.0,79098,5.38
19193,Woodbury,1,424.9277038574219,9042461.0,78340,5.42
18067,Howard,1,424.7369384765625,9038402.0,64405,6.59
37157,Rockingham,1,420.6358642578125,8951131.0,72853,5.77
56025,Natrona,1,420.4816589355469,8947848.0,60699,6.93
37127,Nash,1,420.27740478515625,8943503.0,74362,5.65
01115,St. Clair,1,420.19342041015625,8941716.0,72088,5.83
18043,Floyd,1,418.0501403808594,8896108.0,62388,6.7
12089,Nassau,1,416.6802978515625,8866957.0,76132,5.47
27141,Sherburne,1,415.33172607421875,8838259.0,73388,5.66
51680,Lynchburg,1,414.3224182128906,8816780.0,63949,6.48
47001,Anderson,1,413.219970703125,8793321.0,61459,6.72
06101,Sutter,1,412.06787109375,8768804.0,73803,5.58
05085,Lonoke,1,409.7742614746094,8719996.0,56067,7.31
37023,Burke,1,409.4955139160156,8714065.0,71558,5.72
51800,Suffolk,1,406.1363220214844,8642581.0,73761,5.51
51165,Rockingham,1,403.6720886230469,8590142.0,65961,6.12
01051,Elmore,1,401.9464416503906,8553420.0,69414,5.79
49045,Tooele,1,398.64019775390625,8483062.0,52486,7.6
24037,St. Mary's,1,397.39849853515625,8456641.0,86873,4.57
37109,Lincoln,1,396.30810546875,8433436.0,71590,5.54
36117,Wayne,1,395.81890869140625,8423026.0,71797,5.51
26087,Lapeer,1,395.03692626953125,8406386.0,70832,5.58
13127,Glynn,1,393.1578369140625,8366399.5,67078,5.86
18059,Hancock,1,391.4862365722656,8330827.0,62917,6.22
40037,Creek,1,390.8345642089844,8316959.0,55417,7.05
21047,Christian,1,389.52008056640625,8288986.5,52254,7.45
55109,St. Croix,1,388.8183898925781,8274055.0,71937,5.4
51015,Augusta,1,386.94744873046875,8234241.0,63186,6.12
55089,Ozaukee,1,386.4522705078125,8223704.0,72871,5.3
22045,Iberia,1,385.4376220703125,8202111.0,51468,7.49
26111,Midland,1,384.5494689941406,8183212.0,65936,5.83
37027,Caldwell,1,382.9624938964844,8149442.0,64579,5.93
48497,Wise,1,381.36328125,8115410.5,54523,6.99
18005,Bartholomew,1,376.127197265625,8003986.0,62786,5.99
47063,Hamblen,1,374.0921325683594,7960681.0,49412,7.57
13013,Barrow,1,373.7289733886719,7952953.0,64886,5.76
13247,Rockdale,1,371.8271179199219,7912481.5,71713,5.18
29051,Cole,1,371.32635498046875,7901825.0,59825,6.21
06115,Yuba,1,370.1999816894531,7877855.5,60439,6.13
35061,Valencia,1,368.82598876953125,7848616.0,59681,6.18
19049,Dallas,1,368.7550354003906,7847106.5,76197,4.84
27013,Blue Earth,1,367.4543762207031,7819428.0,55557,6.61
47147,Robertson,1,366.4894714355469,7798895.5,56381,6.5
20161,Riley,1,366.3134765625,7795151.0,60068,6.1
26037,Clinton,1,365.127197265625,7769906.0,62172,5.87
39055,Geauga,1,363.5973205566406,7737351.0,74066,4.91
53071,Walla Walla,1,363.4559326171875,7734342.5,49217,7.38
28035,Forrest,1,362.6994934082031,7718245.5,60243,6.02
27027,Clay,1,360.4284362792969,7669917.0,49345,7.3
22001,Acadia,1,356.7046813964844,7590676.0,42355,8.42
08014,Broomfield,1,353.85833740234375,7530105.5,59265,5.97
13095,Dougherty,1,352.70660400390625,7505597.5,63638,5.54
19061,Dubuque,1,351.6248474121094,7482576.0,76517,4.6
51019,Bedford,1,349.9556579589844,7447056.5,64519,5.42
54081,Raleigh,1,348.3152770996094,7412150.0,58104,5.99
05033,Crawford,1,347.995361328125,7405341.0,46116,7.55
19155,Pottawattamie,1,347.0115966796875,7384406.0,71762,4.84
42037,Columbia,1,338.92138671875,7212247.5,53562,6.33
38035,Grand Forks,1,338.38800048828125,7200897.0,57308,5.9
51660,Harrisonburg,1,337.5216369628906,7182460.5,42691,7.91
26155,Shiawassee,1,335.49560546875,7139347.0,53864,6.23
12131,Walton,1,334.5042419433594,7118250.5,63275,5.29
48203,Harrison,1,331.1109313964844,7046041.0,52662,6.29
13047,Catoosa,1,330.90142822265625,7041583.0,53057,6.24
47073,Hawkins,1,330.6854248046875,7036986.0,46400,7.13
48409,San Patricio,1,329.72930908203125,7016640.0,51441,6.41
47089,Jefferson,1,329.0890197753906,7003014.0,45072,7.3
36113,Warren,1,328.42608642578125,6988907.0,53954,6.09
21185,Oldham,1,328.3115234375,6986469.0,51362,6.39
18109,Morgan,1,327.8323974609375,6976274.0,56130,5.84
51095,James City,1,327.0028381347656,6958620.0,64322,5.08
21209,Scott,1,326.0760498046875,6938897.0,43861,7.43
21113,Jessamine,1,324.99212646484375,6915833.0,40967,7.93
24001,Allegany,1,324.44293212890625,6904145.5,55706,5.82
24009,Calvert,1,320.2568359375,6815065.5,72005,4.45
18173,Warrick,1,318.748779296875,6782974.0,49611,6.42
26117,Montcalm,1,318.5762023925781,6779301.0,53007,6.01
36053,Madison,1,316.7112121582031,6739614.0,55021,5.76
47167,Tipton,1,316.66162109375,6738559.5,46707,6.78
22113,Vermilion,1,315.7677917480469,6719539.0,42586,7.41
47019,Carter,1,315.1942138671875,6707332.5,46380,6.8
13295,Walker,1,314.39990234375,6690429.0,53801,5.84
47105,Loudon,1,311.3314208984375,6625132.5,46104,6.75
20103,Leavenworth,1,310.86065673828125,6615114.5,62924,4.94
17199,Williamson,1,307.3470458984375,6540345.5,52487,5.86
36079,Putnam,1,305.64013671875,6504022.5,78808,3.88
40047,Garfield,1,303.711181640625,6462973.5,46106,6.59
29113,Lincoln,1,303.58245849609375,6460234.5,46064,6.59
48199,Hardin,1,303.4246826171875,6456877.5,42954,7.06
18011,Boone,1,301.74383544921875,6421109.0,54064,5.58
05069,Jefferson,1,301.1780700683594,6409069.0,51558,5.84
25011,Franklin,1,300.32354736328125,6390885.5,58943,5.1
45059,Laurens,1,300.1902770996094,6388049.5,52957,5.67
37069,Franklin,1,299.9150390625,6382192.5,56218,5.33
39081,Jefferson,1,299.318115234375,6369490.0,52252,5.73
29145,Newton,1,297.8160095214844,6337525.0,45272,6.58
40051,Grady,1,297.3601989746094,6327825.0,42762,6.95
28073,Lamar,1,297.00726318359375,6320315.0,49089,6.05
17183,Vermilion,1,296.6832275390625,6313419.5,55979,5.3
20015,Butler,1,295.6524963378906,6291485.0,50957,5.8
39129,Pickaway,1,295.31097412109375,6284217.5,46673,6.33
51061,Fauquier,1,295.1344909667969,6280461.5,56620,5.21
39013,Belmont,1,295.0940246582031,6279601.0,53561,5.51
54037,Jefferson,1,293.7767639160156,6251570.0,45973,6.39
48473,Waller,1,293.2792053222656,6240981.0,45329,6.47
45055,Kershaw,1,292.4535217285156,6223411.0,51367,5.69
21019,Boyd,1,291.3633117675781,6200212.0,37818,7.7
34033,Salem,1,287.5341491699219,6118726.0,50752,5.67
37037,Chatham,1,287.5142822265625,6118303.5,62905,4.57
22099,St. Martin,1,287.4704284667969,6117370.5,39132,7.35
51191,Washington,1,287.2884521484375,6113499.0,44573,6.45
22089,St. Charles,1,287.2712097167969,6113132.0,39239,7.32
54079,Putnam,1,287.1663513183594,6110899.5,44778,6.41
39087,Lawrence,1,286.8006591796875,6103118.0,44846,6.4
55017,Chippewa,1,286.73553466796875,6101732.0,52132,5.5
26067,Ionia,1,285.1916809082031,6068878.5,52534,5.43
01033,Colbert,1,284.37811279296875,6051566.0,45337,6.27
01113,Russell,1,284.3347473144531,6050643.0,44552,6.38
51199,York,1,283.74261474609375,6038043.0,54112,5.24
53065,Stevens,1,281.6190185546875,5992852.0,37366,7.54
49003,Box Elder,1,281.08837890625,5981561.5,41257,6.81
42025,Carbon,1,279.8730163574219,5955698.0,52737,5.31
45031,Darlington,1,279.8363037109375,5954916.5,48702,5.75
32510,Carson City,1,279.7115478515625,5952261.5,46595,6.0
36051,Livingston,1,279.0852966308594,5938935.5,50507,5.53
13179,Liberty,1,277.9110412597656,5913946.0,48332,5.75
01001,Autauga,1,275.88946533203125,5870927.0,45359,6.08
40083,Logan,1,274.321533203125,5837562.0,39535,6.94
37141,Pender,1,273.55316162109375,5821211.5,49206,5.56
37087,Haywood,1,272.6433410644531,5801850.5,51297,5.31
13103,Effingham,1,271.70361328125,5781853.0,49354,5.51
41009,Columbia,1,270.30218505859375,5752030.5,42300,6.39
47043,Dickson,1,270.0516662597656,5746699.5,42630,6.33
42005,Armstrong,1,268.4433288574219,5712473.5,52684,5.1
13255,Spalding,1,267.7604675292969,5697943.0,52259,5.12
27025,Chisago,1,266.1576232910156,5663834.0,44467,5.99
21211,Shelby,1,264.2243957519531,5622695.5,37717,7.01
06069,San Benito,1,264.1121520996094,5620307.0,49236,5.36
36043,Herkimer,1,262.2541198730469,5580766.5,47596,5.51
22087,St. Bernard,1,261.8564758300781,5572305.5,32576,8.04
47145,Roane,1,260.92950439453125,5552579.0,44182,5.91
36115,Washington,1,260.3507385253906,5540263.0,49580,5.25
51540,Charlottesville,1,259.74029541015625,5527273.0,38444,6.76
17077,Jackson,1,257.50396728515625,5479684.5,42699,6.03
39159,Union,1,257.4020080566406,5477514.5,49446,5.21
48401,Rusk,1,257.2465515136719,5474206.5,40681,6.32
44001,Bristol,1,254.2577667236328,5410606.0,41405,6.14
01009,Blount,1,253.78536987304688,5400553.0,45554,5.57
51031,Campbell,1,252.80593872070312,5379709.5,44514,5.68
37077,Granville,1,251.13534545898438,5344160.5,48792,5.15
05035,Crittenden,1,249.29298400878906,5304955.0,34616,7.2
28045,Hancock,1,247.76295471191406,5272396.0,37048,6.69
48493,Wilson,1,246.08432006835938,5236674.5,39383,6.25
48325,Medina,1,245.57049560546875,5225740.5,40541,6.06
37093,Hoke,1,244.87144470214844,5210865.0,38670,6.33
21101,Henderson,1,244.19570922851562,5196485.0,34366,7.11
18029,Dearborn,1,240.3361358642578,5114353.0,39532,6.08
55021,Columbia,1,238.96652221679688,5085207.5,46191,5.17
53017,Douglas,1,238.24368286132812,5069825.5,32768,7.27
48071,Chambers,1,238.13722229003906,5067560.0,35663,6.68
55015,Calumet,1,232.4466552734375,4946465.0,40657,5.72
48055,Caldwell,1,231.86282348632812,4934040.5,36142,6.42
40113,Osage,1,230.854736328125,4912589.0,36194,6.38
51067,Franklin,1,230.7894287109375,4911199.0,44587,5.18
47053,Gibson,1,228.3507080078125,4859303.0,38264,5.97
48013,Atascosa,1,228.2197265625,4856516.0,36654,6.23
46083,Lincoln,1,227.64578247070312,4844302.5,49857,4.57
16069,Nez Perce,1,223.21998596191406,4750120.5,33384,6.69
42103,Pike,1,221.42457580566406,4711915.0,49366,4.49
17063,Grundy,1,220.80191040039062,4698665.0,39848,5.54
40087,McClain,1,220.78639221191406,4698335.0,32695,6.75
48259,Kendall,1,220.7587432861328,4697746.0,36296,6.08
47013,Campbell,1,220.3856201171875,4689805.5,31492,7.0
29027,Callaway,1,219.1385040283203,4663267.5,35260,6.21
51047,Culpeper,1,218.4329833984375,4648253.5,40158,5.44
21049,Clark,1,217.11117553710938,4620126.0,28657,7.58
54069,Ohio,1,217.01217651367188,4618019.5,33668,6.45
40135,Sequoyah,1,215.1309051513672,4577985.5,30194,7.12
26027,Cass,1,214.5624237060547,4565889.0,41056,5.23
22095,St. John the Baptist,1,214.34640502929688,4561291.0,31309,6.85
24047,Worcester,1,213.7734832763672,4549099.5,44073,4.85
17007,Boone,1,212.8630828857422,4529726.5,40430,5.26
05091,Miller,1,212.82545471191406,4528925.5,32525,6.54
12075,Levy,1,212.0966033935547,4513415.5,35589,5.96
55031,Douglas,1,211.30184936523438,4496503.5,35666,5.92
31079,Hall,1,210.1765594482422,4472557.5,45211,4.65
48459,Upshur,1,208.91461181640625,4445703.0,31808,6.57
50011,Franklin,1,207.7379608154297,4420663.5,39396,5.27
37065,Edgecombe,1,206.39642333984375,4392115.5,37593,5.49
18145,Shelby,1,206.2859649658203,4389765.5,34922,5.91
01021,Chilton,1,205.61546325683594,4375498.0,34534,5.95
27009,Benton,1,203.44151306152344,4329235.0,30888,6.59
47047,Fayette,1,203.32962036132812,4326854.5,34848,5.83
36073,Orleans,1,201.92251586914062,4296910.5,32095,6.29
40111,Okmulgee,1,200.4943084716797,4266519.0,28185,7.11
36107,Tioga,1,199.05340576171875,4235856.5,38265,5.2
37169,Stokes,1,195.88040161132812,4168334.75,36522,5.36
39123,Ottawa,1,195.7696533203125,4165978.5,33047,5.92
17117,Macoupin,1,194.80987548828125,4145554.0,35322,5.52
13029,Bryan,1,193.85260009765625,4125183.5,33025,5.87
29225,Webster,1,193.45875549316406,4116802.25,28923,6.69
39097,Madison,1,193.236572265625,4112074.75,35260,5.48
27059,Isanti,1,191.07000732421875,4065970.0,32185,5.94
21089,Greenup,1,190.50634765625,4053974.75,27993,6.81
54019,Fayette,1,189.5153045654297,4032885.25,31753,5.97
24035,Queen Anne's,1,188.67987060546875,4015107.75,40103,4.7
17073,Henry,1,188.51028442382812,4011499.0,38155,4.94
51683,Manassas,1,188.0487060546875,4001676.75,31145,6.04
42099,Perry,1,187.9718780517578,4000041.5,36302,5.18
39015,Brown,1,187.6859588623047,3993957.25,33698,5.57
13213,Murray,1,185.9256591796875,3956498.0,30663,6.06
37059,Davie,1,185.75326538085938,3952829.5,34376,5.4
55093,Pierce,1,184.66217041015625,3929611.0,33673,5.48
19181,Warren,1,184.20175170898438,3919813.25,40312,4.57
54099,Wayne,1,182.3332977294922,3880053.25,30583,5.96
40081,Lincoln,1,178.69476318359375,3802624.75,25935,6.89
23023,Sagadahoc,1,177.86915588378906,3785055.25,30435,5.84
51149,Prince George,1,176.63259887695312,3758741.75,34419,5.13
51187,Warren,1,176.049072265625,3746324.0,32230,5.46
47021,Cheatham,1,175.1830291748047,3727895.0,32529,5.39
51155,Pulaski,1,172.92221069335938,3679784.75,27738,6.23
29219,Warren,1,171.28793334960938,3645006.75,27907,6.14
39051,Fulton,1,168.51040649414062,3585901.5,32585,5.17
27103,Nicollet,1,168.14675903320312,3578162.75,26916,6.25
27017,Carlton,1,167.5969696044922,3566463.25,28441,5.89
18133,Putnam,1,164.76119995117188,3506118.75,30005,5.49
29167,Polk,1,164.3606719970703,3497594.75,24568,6.69
51093,Isle of Wight,1,163.6691436767578,3482879.5,31041,5.27
37197,Yadkin,1,163.36383056640625,3476382.25,29665,5.51
37003,Alexander,1,163.1581268310547,3472005.25,29301,5.57
18061,Harrison,1,161.48683166503906,3436439.75,30892,5.23
01079,Lawrence,1,158.78135681152344,3378867.25,25960,6.12
55083,Oconto,1,158.35536193847656,3369802.5,31488,5.03
13219,Oconee,1,157.44906616210938,3350515.75,31575,4.99
51073,Gloucester,1,157.22340393066406,3345714.25,31365,5.01
18183,Whitley,1,157.1800537109375,3344791.25,26452,5.94
22047,Iberville,1,155.91744995117188,3317923.0,23679,6.58
55045,Green,1,153.6686248779297,3270068.25,28937,5.31
37145,Person,1,153.259033203125,3261352.0,31142,4.92
18073,Jasper,1,152.68768310546875,3249193.75,25488,5.99
39127,Perry,1,152.3734130859375,3242506.25,27101,5.62
54077,Preston,1,151.79806518554688,3230263.25,28066,5.41
21163,Meade,1,151.50485229492188,3224023.0,23369,6.48
21239,Woodford,1,150.6676788330078,3206208.5,21098,7.14
12039,Gadsden,1,150.29942321777344,3198372.0,33951,4.43
20079,Harvey,1,149.9919891357422,3191829.75,25749,5.83
48015,Austin,1,148.83233642578125,3167152.75,23470,6.34
13177,Lee,1,148.75006103515625,3165401.5,24710,6.02
12129,Wakulla,1,148.67092895507812,3163717.5,27548,5.4
20121,Miami,1,146.92520141601562,3126568.25,26343,5.58
22121,West Baton Rouge,1,146.7889404296875,3123668.75,21128,6.95
17027,Clinton,1,146.37371826171875,3114833.0,28933,5.06
51023,Botetourt,1,145.77410888671875,3102073.0,27520,5.3
20061,Geary,1,145.1020965576172,3087772.5,24542,5.91
51009,Amherst,1,143.63259887695312,3056501.75,25130,5.72
47115,Marion,1,143.5639190673828,3055039.75,23003,6.24
51840,Winchester,1,143.01345825195312,3043326.25,21705,6.59
27119,Polk,1,142.50396728515625,3032484.5,23286,6.12
51630,Fredericksburg,1,141.65652465820312,3014451.0,22375,6.33
17133,Monroe,1,141.622802734375,3013733.5,27240,5.2
51730,Petersburg,1,139.81533813476562,2975270.5,25705,5.44
29107,Lafayette,1,139.3934783935547,2966293.0,25371,5.49
54051,Marshall,1,138.68458557128906,2951208.25,24398,5.68
17057,Fulton,1,137.82305908203125,2932874.75,26693,5.16
17203,Woodford,1,137.6016845703125,2928164.0,29140,4.72
38059,Morton,1,137.07138061523438,2916879.0,25566,5.36
53003,Asotin,1,136.5615234375,2906029.5,18031,7.57
39117,Morrow,1,136.45623779296875,2903788.75,27441,4.97
19099,Jasper,1,134.2252655029297,2856313.75,29482,4.55
37053,Currituck,1,134.193603515625,2855639.75,23058,5.82
46093,Meade,1,133.4897003173828,2840661.0,23727,5.63
47057,Grainger,1,133.4008331298828,2838769.5,19197,6.95
08039,Elbert,1,133.33738708496094,2837418.75,21424,6.22
22031,De Soto,1,133.28660583496094,2836339.25,20453,6.52
51790,Staunton,1,133.26953125,2835975.5,20828,6.4
01061,Geneva,1,133.0182647705078,2830628.75,20816,6.39
54029,Hancock,1,132.64031982421875,2822586.25,23304,5.69
28093,Marshall,1,132.4542999267578,2818627.75,26842,4.93
55069,Lincoln,1,132.16664123535156,2812506.25,23283,5.68
22067,Morehouse,1,130.06326293945312,2767746.25,19149,6.79
54057,Mineral,1,129.8138885498047,2762439.25,21557,6.02
22007,Assumption,1,129.79310607910156,2761997.0,16412,7.91
51775,Salem,1,129.2095489501953,2749579.0,20643,6.26
16051,Jefferson,1,128.8952178955078,2742890.0,21642,5.96
21043,Carter,1,127.97185516357422,2723241.0,20580,6.22
