GEOID,name,county_features,prevalence_tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
18127,Porter,1,30,3220.165771484375,68525136.0,136507,23.59
06115,Yuba,1,14,3207.339599609375,68252192.0,60439,53.07
12085,Martin,1,34,3206.4052734375,68232296.0,134388,23.86
42055,Franklin,1,27,3196.97509765625,68031632.0,121987,26.21
48381,Randall,1,29,3190.726806640625,67898664.0,109341,29.18
45003,Aiken,1,32,3175.454345703125,67573664.0,134885,23.54
47189,Wilson,1,21,3168.49658203125,67425608.0,117540,26.96
42027,Centre,1,31,3162.198486328125,67291584.0,134702,23.48
21015,Boone,1,21,3143.5087890625,66893872.0,102139,30.78
19163,Scott,1,47,3133.48193359375,66680500.0,133516,23.47
53015,Cowlitz,1,24,3132.003662109375,66649040.0,86297,36.29
18035,Delaware,1,30,3124.92236328125,66498344.0,91635,34.1
20045,Douglas,1,22,3099.8017578125,65963776.0,98247,31.55
42075,Lebanon,1,31,3099.3779296875,65954764.0,111019,27.92
37019,Brunswick,1,32,3091.13037109375,65779256.0,124942,24.74
23031,York,1,40,3090.938720703125,65775192.0,175891,17.57
37097,Iredell,1,44,3080.77197265625,65558828.0,148652,20.72
21227,Warren,1,24,3079.4501953125,65530688.0,105274,29.25
13139,Hall,1,36,3073.0693359375,65394928.0,158032,19.45
13059,Clarke,1,30,3063.34765625,65188044.0,107331,28.54
26115,Monroe,1,38,3033.775146484375,64558732.0,122323,24.8
47179,Washington,1,23,3026.280517578125,64399252.0,109346,27.68
41053,Polk,1,12,3023.123046875,64332064.0,68991,43.82
35013,Doña Ana,1,41,2989.093017578125,63607892.0,169534,17.63
22015,Bossier,1,22,2986.438720703125,63551416.0,97012,30.78
48485,Wichita,1,36,2971.441650390625,63232280.0,100034,29.7
45013,Beaufort,1,40,2952.416259765625,62827416.0,157927,18.69
30013,Cascade,1,22,2933.396484375,62422672.0,65601,44.72
48231,Hunt,1,19,2933.2578125,62419728.0,79382,36.95
13073,Columbia,1,20,2927.443603515625,62296008.0,119608,24.48
12035,Flagler,1,20,2922.392578125,62188512.0,101832,28.7
17161,Rock Island,1,40,2896.1767578125,61630636.0,110772,26.15
37001,Alamance,1,36,2889.92138671875,61497520.0,135505,21.33
05031,Craighead,1,17,2882.7060546875,61343984.0,83729,34.43
48183,Gregg,1,24,2881.83056640625,61325348.0,92536,31.14
34011,Cumberland,1,33,2871.51904296875,61105932.0,115652,24.83
36091,Saratoga,1,50,2860.65087890625,60874648.0,191168,14.96
34009,Cape May,1,32,2854.33984375,60740352.0,78717,36.26
22109,Terrebonne,1,21,2853.727783203125,60727312.0,80194,35.59
55117,Sheboygan,1,26,2847.7763671875,60600680.0,92152,30.9
05045,Faulkner,1,25,2831.13623046875,60246588.0,97283,29.1
42013,Blair,1,34,2829.760498046875,60217308.0,97164,29.12
47009,Blount,1,26,2827.3388671875,60165776.0,110277,25.64
54011,Cabell,1,29,2820.19873046875,60013828.0,74835,37.69
39023,Clark,1,44,2817.557861328125,59957628.0,104822,26.88
19013,Black Hawk,1,38,2811.96337890625,59838588.0,102014,27.56
35045,San Juan,1,33,2788.676513671875,59343052.0,90428,30.84
48397,Rockwall,1,11,2775.2275390625,59056840.0,85697,32.38
18019,Clark,1,26,2767.4072265625,58890420.0,95510,28.98
42019,Butler,1,44,2758.128173828125,58692968.0,157715,17.49
36083,Rensselaer,1,42,2738.89306640625,58283644.0,129499,21.15
51770,Roanoke,1,23,2732.51025390625,58147816.0,76346,35.79
10001,Kent,1,32,2702.889404296875,57517484.0,142669,18.95
27139,Scott,1,21,2700.441650390625,57465400.0,112635,23.98
12017,Citrus,1,27,2698.1328125,57416264.0,135185,19.96
28121,Rankin,1,27,2696.897216796875,57389968.0,122477,22.02
26093,Livingston,1,61,2687.247314453125,57184620.0,154983,17.34
13021,Bibb,1,44,2673.305419921875,56887940.0,118256,22.61
21059,Daviess,1,23,2653.02734375,56456420.0,77835,34.09
18095,Madison,1,37,2651.432373046875,56422480.0,102714,25.81
37035,Catawba,1,31,2647.495361328125,56338704.0,126620,20.91
26075,Jackson,1,38,2638.875,56155256.0,126373,20.88
48099,Coryell,1,18,2625.2509765625,55865344.0,64716,40.57
39133,Portage,1,35,2624.386962890625,55846952.0,131750,19.92
38015,Burleigh,1,19,2624.05810546875,55839956.0,75733,34.65
26021,Berrien,1,48,2618.97021484375,55731692.0,120292,21.77
21037,Campbell,1,25,2617.723876953125,55705160.0,73837,35.45
54061,Monongalia,1,24,2613.461669921875,55614460.0,89287,29.27
55131,Washington,1,28,2600.8818359375,55346764.0,108067,24.07
45035,Dorchester,1,25,2599.7763671875,55323244.0,124573,20.87
01103,Morgan,1,27,2589.196533203125,55098100.0,94858,27.3
18167,Vigo,1,28,2577.33837890625,54845752.0,84323,30.57
22079,Rapides,1,32,2572.631591796875,54745612.0,96239,26.73
48451,Tom Green,1,24,2570.48193359375,54699860.0,90818,28.3
22063,Livingston,1,17,2568.900390625,54666200.0,107980,23.79
39139,Richland,1,30,2559.557861328125,54467396.0,97786,26.18
54003,Berkeley,1,14,2540.01123046875,54051436.0,96931,26.2
53071,Walla Walla,1,12,2531.501708984375,53870356.0,49217,51.44
51121,Montgomery,1,16,2530.986572265625,53859388.0,83992,30.13
28059,Jackson,1,28,2528.336669921875,53803008.0,111178,22.74
26017,Bay,1,26,2526.8525390625,53771420.0,82796,30.52
51179,Stafford,1,27,2508.6904296875,53384928.0,118466,21.18
25015,Hampshire,1,36,2507.90478515625,53368212.0,133246,18.82
55039,Fond du Lac,1,20,2507.31689453125,53355704.0,81868,30.63
37057,Davidson,1,34,2505.290283203125,53312576.0,133783,18.73
36111,Ulster,1,47,2503.114501953125,53266276.0,150473,16.63
45041,Florence,1,32,2494.772216796875,53088760.0,104482,23.88
37085,Harnett,1,27,2487.9248046875,52943040.0,101512,24.51
19169,Story,1,20,2484.70263671875,52874472.0,82392,30.16
22005,Ascension,1,14,2446.495361328125,52061424.0,94364,25.93
13223,Paulding,1,19,2429.07421875,51690704.0,129492,18.76
17091,Kankakee,1,29,2428.952392578125,51688112.0,82264,29.53
55073,Marathon,1,27,2418.59912109375,51467788.0,106762,22.65
45077,Pickens,1,28,2414.7373046875,51385612.0,107754,22.41
42051,Fayette,1,36,2402.38818359375,51122824.0,102412,23.46
18091,LaPorte,1,28,2356.1279296875,50138396.0,88186,26.72
17179,Tazewell,1,30,2354.505615234375,50103880.0,101456,23.21
55035,Eau Claire,1,20,2350.7724609375,50024436.0,85009,27.65
22057,Lafourche,1,23,2324.52734375,49465932.0,74447,31.22
12055,Highlands,1,24,2319.372314453125,49356240.0,86331,26.87
46103,Pennington,1,23,2309.1328125,49138352.0,87162,26.49
27171,Wright,1,17,2294.96337890625,48836824.0,105360,21.78
47119,Maury,1,17,2292.429931640625,48782908.0,80580,28.45
39003,Allen,1,33,2279.609375,48510088.0,77692,29.34
42081,Lycoming,1,29,2274.7236328125,48406120.0,90147,25.23
24013,Carroll,1,38,2273.8984375,48388564.0,135952,16.73
39109,Miami,1,21,2271.42919921875,48336016.0,84308,26.94
54107,Wood,1,26,2268.597900390625,48275760.0,66204,34.27
42021,Cambria,1,42,2267.42529296875,48250816.0,106871,21.22
23001,Androscoggin,1,28,2253.016357421875,47944188.0,88647,25.42
17093,Kendall,1,10,2242.550048828125,47721460.0,97903,22.91
13077,Coweta,1,20,2236.109375,47584400.0,114938,19.45
21093,Hardin,1,22,2229.215087890625,47437692.0,83809,26.6
13185,Lowndes,1,25,2217.734130859375,47193380.0,89773,24.7
23019,Penobscot,1,46,2205.86572265625,46940812.0,126184,17.48
05125,Saline,1,21,2203.578125,46892148.0,96345,22.87
26025,Calhoun,1,39,2201.320556640625,46844100.0,103027,21.37
44009,Washington,1,28,2197.713623046875,46767340.0,109708,20.03
19193,Woodbury,1,25,2195.05419921875,46710756.0,78340,28.02
22105,Tangipahoa,1,20,2190.626953125,46616544.0,102002,21.48
48469,Victoria,1,22,2185.2001953125,46501060.0,68255,32.02
37159,Rowan,1,30,2184.043212890625,46476440.0,115387,18.93
33017,Strafford,1,25,2179.3076171875,46375668.0,108122,20.16
17037,DeKalb,1,21,2172.858154296875,46238420.0,78606,27.64
44005,Newport,1,22,2163.6708984375,46042920.0,71196,30.39
47011,Bradley,1,19,2160.6650390625,45978948.0,85684,25.22
24017,Charles,1,30,2147.7607421875,45704344.0,128233,16.75
01069,Houston,1,22,2140.341796875,45546472.0,82816,25.84
29037,Cass,1,20,2126.849853515625,45259364.0,83456,25.48
51177,Spotsylvania,1,30,2118.2900390625,45077208.0,108492,19.52
37135,Orange,1,28,2109.1240234375,44882152.0,118781,17.76
18067,Howard,1,20,2085.0654296875,44370192.0,64405,32.37
17115,Macon,1,34,2079.579345703125,44253456.0,79357,26.21
13097,Douglas,1,20,2019.013671875,42964612.0,108745,18.57
47113,Madison,1,27,2004.49267578125,42655608.0,76596,26.17
05051,Garland,1,20,1999.854736328125,42556912.0,80058,24.98
24045,Wicomico,1,19,1995.941650390625,42473636.0,80682,24.74
01083,Limestone,1,16,1988.9197998046875,42324208.0,83624,23.78
51740,Portsmouth,1,31,1975.5615234375,42039948.0,74735,26.43
29165,Platte,1,19,1972.7545166015625,41980216.0,83317,23.68
38035,Grand Forks,1,18,1955.654052734375,41616320.0,57308,34.13
40131,Rogers,1,28,1943.5008544921875,41357696.0,74669,26.03
29021,Buchanan,1,25,1943.463134765625,41356900.0,65091,29.86
42001,Adams,1,23,1942.2904052734375,41331940.0,84424,23.01
01015,Calhoun,1,28,1935.902587890625,41196012.0,91312,21.2
01077,Lauderdale,1,22,1932.40966796875,41121680.0,76489,25.26
37191,Wayne,1,26,1927.6009521484375,41019348.0,89701,21.49
19049,Dallas,1,15,1916.6661376953125,40786656.0,76197,25.15
27027,Clay,1,13,1894.0909423828125,40306260.0,49345,38.38
32510,Carson City,1,13,1873.39697265625,39865884.0,46595,40.21
48037,Bowie,1,18,1869.61962890625,39785512.0,70271,26.61
37151,Randolph,1,28,1864.5560302734375,39677752.0,112758,16.54
29031,Cape Girardeau,1,16,1856.0770263671875,39497316.0,64547,28.76
51660,Harrisonburg,1,11,1847.631103515625,39317592.0,42691,43.28
51003,Albemarle,1,22,1847.242919921875,39309328.0,91251,20.24
48409,San Patricio,1,16,1846.31884765625,39289664.0,51441,35.89
01055,Etowah,1,30,1837.465576171875,39101272.0,80721,22.76
45085,Sumter,1,23,1819.3447265625,38715656.0,79798,22.8
40145,Wagoner,1,22,1813.7152099609375,38595860.0,64245,28.23
13015,Bartow,1,15,1811.6846923828125,38552648.0,84934,21.33
26045,Eaton,1,28,1803.2939453125,38374096.0,86476,20.85
21029,Bullitt,1,17,1794.7442626953125,38192160.0,65375,27.45
18043,Floyd,1,20,1788.29541015625,38054928.0,62388,28.66
13127,Glynn,1,15,1786.552734375,38017844.0,67078,26.63
48135,Ector,1,28,1784.968994140625,37984140.0,113701,15.7
20161,Riley,1,13,1778.6593017578125,37849872.0,60068,29.61
25003,Berkshire,1,39,1777.877685546875,37833236.0,107023,16.61
36045,Jefferson,1,24,1776.977294921875,37814076.0,88289,20.13
37049,Craven,1,21,1769.1639404296875,37647812.0,79176,22.34
13313,Whitfield,1,18,1768.2071533203125,37627444.0,77067,22.94
19155,Pottawattamie,1,30,1766.0750732421875,37582076.0,71762,24.61
27013,Blue Earth,1,16,1765.6715087890625,37573488.0,55557,31.78
36069,Ontario,1,25,1760.6448974609375,37466520.0,90503,19.45
51800,Suffolk,1,28,1749.602294921875,37231536.0,73761,23.72
28089,Madison,1,21,1745.704833984375,37148596.0,83284,20.96
51069,Frederick,1,14,1734.86328125,36917896.0,72013,24.09
42085,Mercer,1,30,1728.4957275390625,36782388.0,88911,19.44
51161,Roanoke,1,18,1716.8240966796875,36534020.0,77581,22.13
48329,Midland,1,26,1710.9481201171875,36408972.0,121782,14.05
19061,Dubuque,1,26,1710.432861328125,36398012.0,76517,22.35
06069,San Benito,1,11,1701.478759765625,36207464.0,49236,34.56
56025,Natrona,1,18,1689.6912841796875,35956624.0,60699,27.84
48497,Wise,1,11,1686.46337890625,35887944.0,54523,30.93
36109,Tompkins,1,23,1682.18212890625,35796836.0,87891,19.14
36015,Chemung,1,22,1679.7935791015625,35746008.0,65273,25.73
51680,Lynchburg,1,19,1679.635009765625,35742632.0,63949,26.27
29071,Franklin,1,17,1677.2685546875,35692280.0,81548,20.57
48021,Bastrop,1,10,1672.519775390625,35591220.0,75796,22.07
55089,Ozaukee,1,18,1660.852294921875,35342936.0,72871,22.79
18059,Hancock,1,10,1652.3636474609375,35162300.0,62917,26.26
13045,Carroll,1,17,1648.724365234375,35084852.0,93063,17.72
21047,Christian,1,18,1637.8685302734375,34853848.0,52254,31.34
48291,Liberty,1,14,1631.1519775390625,34710916.0,69242,23.56
18005,Bartholomew,1,15,1625.34521484375,34587352.0,62786,25.89
27019,Carver,1,19,1602.7628173828125,34106792.0,80712,19.86
34041,Warren,1,23,1598.22509765625,34010232.0,88834,17.99
13115,Floyd,1,20,1596.6697998046875,33977132.0,76391,20.9
13217,Newton,1,13,1581.4716796875,33653716.0,85961,18.4
37089,Henderson,1,26,1573.856201171875,33491658.0,95109,16.55
12089,Nassau,1,12,1567.7294921875,33361284.0,76132,20.59
37127,Nash,1,18,1564.8896484375,33300856.0,74362,21.04
45057,Lancaster,1,14,1553.524658203125,33059002.0,79098,19.64
40037,Creek,1,21,1545.66650390625,32891780.0,55417,27.89
51165,Rockingham,1,19,1541.142333984375,32795508.0,65961,23.36
53065,Stevens,1,12,1541.09521484375,32794504.0,37366,41.24
48361,Orange,1,21,1538.988037109375,32749666.0,63421,24.27
40047,Garfield,1,12,1535.783447265625,32681470.0,46106,33.31
13113,Fayette,1,20,1532.041015625,32601832.0,93181,16.44
51085,Hanover,1,23,1527.6917724609375,32509284.0,87394,17.48
56021,Laramie,1,20,1525.8607177734375,32470316.0,77791,19.61
13095,Dougherty,1,27,1518.847412109375,32321072.0,63638,23.87
29043,Christian,1,14,1511.2772216796875,32159976.0,68170,22.17
39129,Pickaway,1,13,1503.31298828125,31990498.0,46673,32.21
16069,Nez Perce,1,10,1483.1673583984375,31561798.0,33384,44.43
47063,Hamblen,1,12,1480.75244140625,31510412.0,49412,29.97
24015,Cecil,1,19,1476.0203857421875,31409714.0,80990,18.22
27141,Sherburne,1,11,1456.5516357421875,30995416.0,73388,19.85
28035,Forrest,1,17,1454.3961181640625,30949548.0,60243,24.14
36075,Oswego,1,29,1452.8878173828125,30917452.0,93525,15.53
21113,Jessamine,1,9,1448.5504150390625,30825154.0,40967,35.36
34037,Sussex,1,41,1448.27734375,30819344.0,116723,12.41
12131,Walton,1,11,1441.7423095703125,30680272.0,63275,22.79
42037,Columbia,1,15,1438.88134765625,30619396.0,53562,26.86
39081,Jefferson,1,23,1426.3668212890625,30353084.0,52252,27.3
47001,Anderson,1,17,1419.388671875,30204590.0,61459,23.09
42089,Monroe,1,33,1414.7091064453125,30105010.0,135333,10.45
01051,Elmore,1,15,1411.9056396484375,30045352.0,69414,20.34
55109,St. Croix,1,14,1409.638671875,29997110.0,71937,19.6
34019,Hunterdon,1,26,1405.3291015625,29905402.0,104600,13.44
22089,St. Charles,1,13,1390.7041015625,29594184.0,39239,35.44
22045,Iberia,1,15,1388.07861328125,29538312.0,51468,26.97
24001,Allegany,1,23,1384.8822021484375,29470292.0,55706,24.86
01115,St. Clair,1,13,1380.653564453125,29380304.0,72088,19.15
05085,Lonoke,1,16,1375.8345947265625,29277758.0,56067,24.54
29051,Cole,1,15,1370.0347900390625,29154344.0,59825,22.9
35061,Valencia,1,18,1364.73681640625,29041606.0,59681,22.87
05033,Crawford,1,11,1363.5716552734375,29016804.0,46116,29.57
08014,Broomfield,1,15,1356.1888427734375,28859700.0,59265,22.88
24037,St. Mary's,1,17,1355.623291015625,28847666.0,86873,15.6
21209,Scott,1,14,1353.6943359375,28806614.0,43861,30.86
51015,Augusta,1,13,1351.62548828125,28762590.0,63186,21.39
13247,Rockdale,1,15,1343.667724609375,28593250.0,71713,18.74
13297,Walton,1,15,1335.8837890625,28427604.0,76105,17.55
41009,Columbia,1,10,1331.2061767578125,28328066.0,42300,31.47
22001,Acadia,1,12,1319.9219970703125,28087938.0,42355,31.16
39087,Lawrence,1,16,1296.3072509765625,27585418.0,44846,28.91
18011,Boone,1,10,1293.230712890625,27519948.0,54064,23.92
01033,Colbert,1,14,1281.7327880859375,27275270.0,45337,28.27
40051,Grady,1,10,1281.59130859375,27272264.0,42762,29.97
20015,Butler,1,13,1263.760009765625,26892814.0,50957,24.8
39013,Belmont,1,20,1262.6121826171875,26868388.0,53561,23.57
54079,Putnam,1,10,1262.4505615234375,26864954.0,44778,28.19
48375,Potter,1,33,1261.8673095703125,26852534.0,85300,14.79
37157,Rockingham,1,21,1259.1195068359375,26794064.0,72853,17.28
37109,Lincoln,1,18,1257.8984375,26768082.0,71590,17.57
17199,Williamson,1,15,1254.0511474609375,26686210.0,52487,23.89
17183,Vermilion,1,24,1250.6568603515625,26613976.0,55979,22.34
13013,Barrow,1,18,1248.5465087890625,26569068.0,64886,19.24
31079,Hall,1,14,1246.970458984375,26535532.0,45211,27.58
46083,Lincoln,1,11,1239.706787109375,26380960.0,49857,24.87
22087,St. Bernard,1,17,1239.5296630859375,26377192.0,32576,38.05
18173,Warrick,1,11,1238.7740478515625,26361110.0,49611,24.97
48203,Harrison,1,14,1237.2548828125,26328784.0,52662,23.49
26111,Midland,1,19,1232.94189453125,26237004.0,65936,18.7
47147,Robertson,1,14,1228.4302978515625,26140996.0,56381,21.79
13047,Catoosa,1,11,1227.85986328125,26128860.0,53057,23.14
01113,Russell,1,13,1215.8177490234375,25872602.0,44552,27.29
51199,York,1,14,1211.3780517578125,25778124.0,54112,22.39
05035,Crittenden,1,20,1208.8270263671875,25723838.0,34616,34.92
54081,Raleigh,1,17,1200.673828125,25550338.0,58104,20.66
26037,Clinton,1,22,1194.12353515625,25410948.0,62172,19.21
21019,Boyd,1,13,1193.630126953125,25400446.0,37818,31.56
01001,Autauga,1,12,1188.3360595703125,25287792.0,45359,26.2
47105,Loudon,1,10,1177.767333984375,25062888.0,46104,25.55
44001,Bristol,1,11,1173.065673828125,24962836.0,41405,28.33
34033,Salem,1,24,1168.8516845703125,24873162.0,50752,23.03
36113,Warren,1,19,1158.748046875,24658156.0,53954,21.48
13179,Liberty,1,14,1153.19775390625,24540046.0,48332,23.86
48473,Waller,1,6,1148.0504150390625,24430514.0,45329,25.33
55015,Calumet,1,11,1146.584716796875,24399322.0,40657,28.2
18109,Morgan,1,13,1145.6466064453125,24379358.0,56130,20.41
26087,Lapeer,1,24,1130.6300048828125,24059806.0,70832,15.96
42025,Carbon,1,12,1125.6619873046875,23954088.0,52737,21.34
51540,Charlottesville,1,12,1125.6383056640625,23953582.0,38444,29.28
04027,Yuma,1,53,1121.260986328125,23860432.0,156074,7.18
45031,Darlington,1,16,1114.609130859375,23718882.0,48702,22.89
48325,Medina,1,8,1112.9373779296875,23683308.0,40541,27.45
45055,Kershaw,1,15,1110.7894287109375,23637598.0,51367,21.62
05069,Jefferson,1,24,1106.5123291015625,23546582.0,51558,21.46
17063,Grundy,1,10,1102.629638671875,23463960.0,39848,27.67
48493,Wilson,1,11,1102.2569580078125,23456026.0,39383,27.99
51095,James City,1,11,1102.206787109375,23454960.0,64322,17.14
48199,Hardin,1,11,1098.228515625,23370300.0,42954,25.57
47089,Jefferson,1,9,1091.7977294921875,23233456.0,45072,24.22
39159,Union,1,10,1086.3841552734375,23118256.0,49446,21.97
54069,Ohio,1,18,1081.28662109375,23009780.0,33668,32.12
55017,Chippewa,1,11,1077.36376953125,22926300.0,52132,20.67
20103,Leavenworth,1,16,1072.648193359375,22825952.0,62924,17.05
48071,Chambers,1,5,1064.69287109375,22656664.0,35663,29.85
17077,Jackson,1,14,1062.0382080078125,22600176.0,42699,24.87
26117,Montcalm,1,13,1060.5390625,22568272.0,53007,20.01
21101,Henderson,1,11,1058.8375244140625,22532062.0,34366,30.81
29145,Newton,1,12,1056.8909912109375,22490638.0,45272,23.35
40083,Logan,1,8,1056.22607421875,22476492.0,39535,26.72
26155,Shiawassee,1,17,1042.537109375,22185188.0,53864,19.35
37023,Burke,1,18,1041.100341796875,22154612.0,71558,14.55
37027,Caldwell,1,17,1040.619384765625,22144378.0,64579,16.11
48013,Atascosa,1,8,1036.359130859375,22053722.0,36654,28.27
55021,Columbia,1,12,1035.82470703125,22042354.0,46191,22.42
45059,Laurens,1,17,1034.951904296875,22023776.0,52957,19.54
47167,Tipton,1,13,1033.662841796875,21996346.0,46707,22.13
55031,Douglas,1,12,1033.367431640625,21990060.0,35666,28.97
53003,Asotin,1,6,1031.6795654296875,21954142.0,18031,57.22
39123,Ottawa,1,13,1029.19775390625,21901328.0,33047,31.14
36117,Wayne,1,22,1017.9051513671875,21661024.0,71797,14.18
21185,Oldham,1,14,1016.8634643554688,21638854.0,51362,19.8
39055,Geauga,1,21,1015.982421875,21620106.0,74066,13.72
24047,Worcester,1,15,1014.6463623046875,21591674.0,44073,23.02
37141,Pender,1,15,1006.3270874023438,21414638.0,49206,20.45
49003,Box Elder,1,11,1001.1304931640625,21304060.0,41257,24.27
22095,St. John the Baptist,1,11,998.059326171875,21238704.0,31309,31.88
28073,Lamar,1,8,991.56005859375,21100398.0,49089,20.2
26067,Ionia,1,13,984.9900512695312,20960590.0,52534,18.75
21211,Shelby,1,9,983.4312744140625,20927418.0,37717,26.07
37093,Hoke,1,8,978.1893920898438,20815870.0,38670,25.3
29113,Lincoln,1,7,972.2691650390625,20689888.0,46064,21.11
47073,Hawkins,1,13,968.362060546875,20606744.0,46400,20.87
47019,Carter,1,17,966.1831665039062,20560376.0,46380,20.83
13295,Walker,1,13,949.3142700195312,20201406.0,53801,17.64
48401,Rusk,1,13,944.8640747070312,20106710.0,40681,23.23
24009,Calvert,1,18,936.0305786132812,19918732.0,72005,13.0
40087,McClain,1,6,935.9779052734375,19917610.0,32695,28.63
51019,Bedford,1,17,927.6719360351562,19740858.0,64519,14.38
42005,Armstrong,1,19,923.1791381835938,19645252.0,52684,17.52
54037,Jefferson,1,15,917.716064453125,19528996.0,45973,19.96
22099,St. Martin,1,11,912.0450439453125,19408320.0,39132,23.31
13103,Effingham,1,10,909.4041137695312,19352116.0,49354,18.43
22113,Vermilion,1,12,909.3590698242188,19351160.0,42586,21.35
18145,Shelby,1,10,905.2024536132812,19262708.0,34922,25.92
47043,Dickson,1,10,899.7626953125,19146950.0,42630,21.11
13255,Spalding,1,12,894.8585815429688,19042592.0,52259,17.12
48055,Caldwell,1,8,889.5284423828125,18929166.0,36142,24.61
51191,Washington,1,13,889.4483032226562,18927458.0,44573,19.95
36043,Herkimer,1,19,882.3655395507812,18776740.0,47596,18.54
47145,Roane,1,10,880.3038940429688,18732862.0,44182,19.92
21049,Clark,1,10,868.6272583007812,18484388.0,28657,30.31
27009,Benton,1,9,859.4217529296875,18288496.0,30888,27.82
36053,Madison,1,16,852.2979736328125,18136902.0,55021,15.49
39097,Madison,1,12,839.607421875,17866846.0,35260,23.81
51683,Manassas,1,7,838.4026489257812,17841208.0,31145,26.92
25011,Franklin,1,18,837.5366821289062,17822782.0,58943,14.21
51061,Fauquier,1,17,837.0048828125,17811466.0,56620,14.78
27025,Chisago,1,10,835.0166015625,17769152.0,44467,18.78
37087,Haywood,1,15,811.1693115234375,17261682.0,51297,15.81
17007,Boone,1,7,811.0670776367188,17259506.0,40430,20.06
53017,Douglas,1,8,809.038818359375,17216348.0,32768,24.69
05091,Miller,1,11,807.9197998046875,17192532.0,32525,24.84
38059,Morton,1,5,796.4246826171875,16947916.0,25566,31.15
40113,Osage,1,11,795.291259765625,16923798.0,36194,21.97
20079,Harvey,1,6,786.4971313476562,16736661.0,25749,30.54
51630,Fredericksburg,1,6,784.8868408203125,16702393.0,22375,35.08
37069,Franklin,1,12,779.1405029296875,16580112.0,56218,13.86
37037,Chatham,1,13,776.5401611328125,16524774.0,62905,12.34
36051,Livingston,1,15,774.1039428710938,16472932.0,50507,15.33
51031,Campbell,1,12,770.1172485351562,16388094.0,44514,17.3
48259,Kendall,1,6,760.8882446289062,16191702.0,36296,20.96
40135,Sequoyah,1,9,760.7506713867188,16188774.0,30194,25.2
28045,Hancock,1,7,759.4327392578125,16160728.0,37048,20.5
18029,Dearborn,1,10,748.5172729492188,15928448.0,39532,18.93
40111,Okmulgee,1,10,747.69384765625,15910925.0,28185,26.53
36115,Washington,1,17,742.6201171875,15802957.0,49580,14.98
51840,Winchester,1,5,741.694580078125,15783260.0,21705,34.17
16053,Jerome,1,5,739.4695434570312,15735912.0,17354,42.61
27103,Nicollet,1,7,738.2825927734375,15710654.0,26916,27.43
37065,Edgecombe,1,14,737.171142578125,15687000.0,37593,19.61
47053,Gibson,1,13,735.5679321289062,15652886.0,38264,19.22
16051,Jefferson,1,4,735.1303100585938,15643574.0,21642,33.97
17117,Macoupin,1,13,734.4232177734375,15628526.0,35322,20.79
12075,Levy,1,9,727.4730834960938,15480625.0,35589,20.44
17073,Henry,1,13,724.465576171875,15416628.0,38155,18.99
19181,Warren,1,12,723.0106201171875,15385666.0,40312,17.94
39051,Fulton,1,9,713.5006103515625,15183294.0,32585,21.9
36079,Putnam,1,19,709.60986328125,15100497.0,78808,9.0
22047,Iberville,1,7,705.3397216796875,15009629.0,23679,29.79
24035,Queen Anne's,1,11,705.1893310546875,15006429.0,40103,17.58
51149,Prince George,1,7,704.2317504882812,14986052.0,34419,20.46
47013,Campbell,1,11,701.7098388671875,14932384.0,31492,22.28
21089,Greenup,1,9,698.3893432617188,14861724.0,27993,24.95
01009,Blount,1,9,694.7909545898438,14785151.0,45554,15.25
54099,Wayne,1,11,688.2565307617188,14646098.0,30583,22.5
37077,Granville,1,13,687.2740478515625,14625192.0,48792,14.09
29027,Callaway,1,8,679.9947509765625,14470287.0,35260,19.29
20061,Geary,1,8,674.8024291992188,14359794.0,24542,27.5
40081,Lincoln,1,7,671.0685424804688,14280338.0,25935,25.88
26027,Cass,1,11,669.6592407226562,14250347.0,41056,16.31
55093,Pierce,1,8,667.9570922851562,14214128.0,33673,19.84
50011,Franklin,1,10,667.9512939453125,14214003.0,39396,16.95
51047,Culpeper,1,8,658.5355224609375,14013637.0,40158,16.4
22121,West Baton Rouge,1,5,658.2132568359375,14006778.0,21128,31.15
27119,Polk,1,10,656.8988037109375,13978809.0,23286,28.21
48459,Upshur,1,7,654.4549560546875,13926802.0,31808,20.58
13029,Bryan,1,6,649.5321044921875,13822043.0,33025,19.67
47047,Fayette,1,11,641.330322265625,13647508.0,34848,18.4
27059,Isanti,1,8,639.5319213867188,13609239.0,32185,19.87
51730,Petersburg,1,11,637.3352661132812,13562494.0,25705,24.79
51067,Franklin,1,10,636.8824462890625,13552860.0,44587,14.28
01021,Chilton,1,9,629.509765625,13395967.0,34534,18.23
51155,Pulaski,1,8,628.6244506835938,13377128.0,27738,22.66
54051,Marshall,1,9,623.757568359375,13273561.0,24398,25.57
51775,Salem,1,5,620.7431640625,13209414.0,20643,30.07
51187,Warren,1,8,620.14111328125,13196602.0,32230,19.24
18183,Whitley,1,7,613.3158569335938,13051362.0,26452,23.19
54019,Fayette,1,12,612.9807739257812,13044231.0,31753,19.3
17027,Clinton,1,8,608.2489013671875,12943537.0,28933,21.02
51093,Isle of Wight,1,8,597.847412109375,12722193.0,31041,19.26
51790,Staunton,1,6,593.1241455078125,12621680.0,20828,28.48
18133,Putnam,1,7,588.9000244140625,12531792.0,30005,19.63
55045,Green,1,8,587.6358642578125,12504891.0,28937,20.31
54029,Hancock,1,8,582.373779296875,12392913.0,23304,24.99
36073,Orleans,1,10,580.6597900390625,12356441.0,32095,18.09
