GEOID,name,county_features,prevalence_tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
36055,Monroe,1,190,4461.98095703125,94950952.0,599082,7.45
06013,Contra Costa,1,207,4402.3896484375,93682840.0,903366,4.87
40109,Oklahoma,1,240,4293.97802734375,91375856.0,596231,7.2
21111,Jefferson,1,190,4287.9599609375,91247776.0,604298,7.1
12031,Duval,1,173,4269.15380859375,90847592.0,780482,5.47
47157,Shelby,1,219,4219.671875,89794624.0,687301,6.14
12103,Pinellas,1,244,4177.12939453125,88889312.0,810106,5.16
48141,El Paso,1,160,4167.04248046875,88674656.0,637480,6.54
08041,El Paso,1,130,4130.61669921875,87899520.0,563588,7.33
13121,Fulton,1,202,4119.64208984375,87665984.0,842905,4.89
25025,Suffolk,1,196,4079.94384765625,86821208.0,655678,6.22
51059,Fairfax,1,255,4030.97900390625,85779232.0,879683,4.58
24031,Montgomery,1,215,4026.2109375,85677776.0,814883,4.94
24005,Baltimore,1,211,3974.298583984375,84573088.0,663161,5.99
47037,Davidson,1,159,3920.35107421875,83425064.0,561736,6.98
25009,Essex,1,162,3818.569091796875,81259144.0,637838,5.99
39061,Hamilton,1,222,3795.9970703125,80778816.0,636698,5.96
06029,Kern,1,151,3784.87890625,80542232.0,647883,5.84
06019,Fresno,1,199,3739.51025390625,79576776.0,728329,5.13
35001,Bernalillo,1,153,3669.91943359375,78095872.0,535032,6.86
36119,Westchester,1,221,3669.771728515625,78092736.0,782149,4.69
08031,Denver,1,143,3650.74609375,77687872.0,582914,6.26
42091,Montgomery,1,211,3624.437744140625,77128032.0,676249,5.36
40143,Tulsa,1,175,3613.616943359375,76897760.0,503784,7.17
25027,Worcester,1,172,3581.81787109375,76221080.0,682295,5.25
17043,DuPage,1,216,3554.1123046875,75631520.0,719689,4.94
44007,Providence,1,141,3552.38623046875,75594784.0,525159,6.76
48215,Hidalgo,1,112,3483.015380859375,74118568.0,604282,5.76
13135,Gwinnett,1,113,3470.78515625,73858304.0,711750,4.88
26081,Kent,1,128,3446.803955078125,73347992.0,502551,6.86
53063,Spokane,1,105,3435.553955078125,73108592.0,425898,8.07
34003,Bergen,1,179,3433.26220703125,73059816.0,753888,4.55
48491,Williamson,1,89,3411.450927734375,72595664.0,486290,7.02
29095,Jackson,1,195,3402.345458984375,72401904.0,548629,6.2
34023,Middlesex,1,175,3393.19677734375,72207232.0,675050,5.03
12071,Lee,1,165,3378.91064453125,71903216.0,656231,5.15
49049,Utah,1,127,3370.03564453125,71714360.0,463691,7.27
06111,Ventura,1,173,3350.632080078125,71301448.0,652464,5.14
48157,Fort Bend,1,76,3319.45849609375,70638072.0,628018,5.29
06075,San Francisco,1,195,3288.571533203125,69980808.0,721593,4.56
12105,Polk,1,153,3279.224365234375,69781904.0,592991,5.53
34013,Essex,1,210,3258.23193359375,69335176.0,651811,5.0
48339,Montgomery,1,59,3136.87451171875,66752692.0,483927,6.48
41067,Washington,1,104,3040.30859375,64697760.0,468240,6.49
27123,Ramsey,1,136,3030.095458984375,64480436.0,417993,7.25
25021,Norfolk,1,130,3019.874267578125,64262928.0,574797,5.25
01073,Jefferson,1,163,3019.24169921875,64249464.0,515654,5.86
42017,Bucks,1,142,2997.193359375,63780272.0,516115,5.81
13067,Cobb,1,120,2977.995361328125,63371740.0,593070,5.02
34029,Ocean,1,123,2966.199462890625,63120712.0,485435,6.11
08005,Arapahoe,1,147,2965.56298828125,63107180.0,505658,5.86
39113,Montgomery,1,152,2928.232421875,62312788.0,416417,7.03
16001,Ada,1,59,2909.17431640625,61907228.0,393981,7.38
12101,Pasco,1,133,2906.377685546875,61847716.0,469214,6.19
13089,DeKalb,1,144,2885.349365234375,61400240.0,586766,4.92
06077,San Joaquin,1,139,2866.287841796875,60994612.0,578486,4.95
34017,Hudson,1,165,2858.18505859375,60822180.0,568180,5.03
55025,Dane,1,105,2819.341064453125,59995580.0,451869,6.24
47093,Knox,1,112,2778.6494140625,59129652.0,384726,7.22
17197,Will,1,151,2768.30908203125,58909616.0,530845,5.21
17097,Lake,1,152,2740.63623046875,58320740.0,543787,5.04
39153,Summit,1,135,2737.82763671875,58260976.0,426041,6.43
12009,Brevard,1,111,2734.852294921875,58197656.0,507778,5.39
08059,Jefferson,1,137,2703.343505859375,57527148.0,470425,5.75
24510,Baltimore,1,199,2687.83154296875,57197056.0,456699,5.89
24033,Prince George's,1,218,2682.443115234375,57082396.0,743108,3.61
53011,Clark,1,104,2675.60546875,56936888.0,392420,6.82
34025,Monmouth,1,142,2656.74462890625,56535528.0,508148,5.23
12127,Volusia,1,113,2648.905029296875,56368704.0,468769,5.65
25005,Bristol,1,125,2622.5634765625,55808144.0,458549,5.72
36067,Onondaga,1,140,2569.30517578125,54674812.0,372016,6.91
22033,East Baton Rouge,1,91,2557.9443359375,54433056.0,349987,7.31
37081,Guilford,1,118,2538.523681640625,54019784.0,422662,6.01
08001,Adams,1,96,2524.017333984375,53711092.0,391408,6.45
42045,Delaware,1,143,2514.7861328125,53514648.0,448836,5.6
06081,San Mateo,1,156,2505.463623046875,53316268.0,597036,4.2
06099,Stanislaus,1,94,2505.381103515625,53314512.0,403935,6.2
24003,Anne Arundel,1,103,2494.226318359375,53077144.0,457051,5.46
20091,Johnson,1,127,2487.17724609375,52927128.0,468368,5.31
41039,Lane,1,86,2481.630615234375,52809104.0,314593,7.89
42071,Lancaster,1,98,2476.480224609375,52699504.0,426058,5.81
34007,Camden,1,127,2463.196533203125,52416820.0,404536,6.09
18089,Lake,1,117,2435.171142578125,51820448.0,382434,6.37
31055,Douglas,1,156,2424.86865234375,51601204.0,436245,5.56
25013,Hampden,1,103,2404.693603515625,51171888.0,365303,6.58
20173,Sedgwick,1,124,2383.625244140625,50723544.0,392631,6.07
06097,Sonoma,1,99,2271.4501953125,48336460.0,391704,5.8
22051,Jefferson,1,124,2262.890380859375,48154300.0,335494,6.74
41005,Clackamas,1,80,2255.586669921875,47998884.0,333294,6.77
25023,Plymouth,1,100,2253.874267578125,47962444.0,420468,5.36
10003,New Castle,1,129,2244.88330078125,47771120.0,450477,4.98
32031,Washoe,1,107,2223.80419921875,47322548.0,388530,5.72
42029,Chester,1,116,2206.91064453125,46963056.0,420196,5.25
39095,Lucas,1,127,2184.5859375,46487988.0,330439,6.61
42133,York,1,90,2166.85302734375,46110632.0,358282,6.05
34039,Union,1,108,2165.80322265625,46088296.0,437773,4.95
26161,Washtenaw,1,99,2163.975830078125,46049408.0,300686,7.2
45045,Greenville,1,111,2152.286376953125,45800652.0,413455,5.21
29183,St. Charles,1,78,2148.0869140625,45711292.0,316288,6.79
51810,Virginia Beach,1,99,2112.1611328125,44946796.0,356060,5.93
19153,Polk,1,97,2100.660400390625,44702052.0,375057,5.6
26049,Genesee,1,129,2099.167236328125,44670280.0,313660,6.69
41047,Marion,1,58,2095.706787109375,44596644.0,263662,7.95
27037,Dakota,1,95,2088.41845703125,44441540.0,335288,6.23
22071,Orleans,1,172,2077.952880859375,44218836.0,301614,6.89
08069,Larimer,1,73,2073.8818359375,44132204.0,295565,7.02
36085,Richmond,1,108,2006.7886962890625,42704464.0,385391,5.21
12115,Sarasota,1,94,2006.26611328125,42693348.0,385947,5.2
17089,Kane,1,82,2003.0517578125,42624940.0,390231,5.13
47149,Rutherford,1,49,2000.5943603515625,42572644.0,264421,7.57
34005,Burlington,1,114,1990.6793212890625,42361652.0,368180,5.41
04021,Pinal,1,75,1973.5411376953125,41996956.0,351626,5.61
01097,Mobile,1,114,1971.1986083984375,41947104.0,316486,6.23
12117,Seminole,1,86,1967.812744140625,41875056.0,376507,5.23
06107,Tulare,1,78,1945.7183837890625,41404884.0,332659,5.85
42011,Berks,1,90,1941.1573486328125,41307828.0,334868,5.8
05119,Pulaski,1,94,1941.0426025390625,41305388.0,305494,6.35
06083,Santa Barbara,1,87,1938.773193359375,41257096.0,344367,5.63
47065,Hamilton,1,80,1920.8367919921875,40875408.0,292393,6.57
33011,Hillsborough,1,85,1913.882568359375,40727424.0,340184,5.63
01089,Madison,1,73,1885.1307373046875,40115580.0,310781,6.07
48027,Bell,1,63,1877.07666015625,39944196.0,274805,6.83
37067,Forsyth,1,93,1869.709716796875,39787424.0,298526,6.26
39017,Butler,1,80,1866.943603515625,39728560.0,298048,6.26
34031,Passaic,1,100,1865.3367919921875,39694368.0,395435,4.72
18003,Allen,1,96,1857.2845458984375,39523016.0,289409,6.42
34027,Morris,1,100,1838.984619140625,39133588.0,404214,4.55
45079,Richland,1,88,1830.3201904296875,38949212.0,327912,5.58
45051,Horry,1,71,1814.1240234375,38604560.0,305319,5.94
06095,Solano,1,95,1811.2806396484375,38544052.0,351400,5.15
12081,Manatee,1,78,1806.8446044921875,38449656.0,342333,5.28
08013,Boulder,1,68,1796.74072265625,38234640.0,269185,6.67
29510,St. Louis,1,106,1795.010498046875,38197824.0,238700,7.52
39151,Stark,1,86,1792.44140625,38143152.0,292889,6.12
49011,Davis,1,54,1791.7138671875,38127668.0,253678,7.06
06053,Monterey,1,92,1787.8123779296875,38044652.0,322633,5.54
12069,Lake,1,56,1786.9306640625,38025884.0,322624,5.54
45019,Charleston,1,85,1777.9884033203125,37835592.0,333213,5.34
21067,Fayette,1,82,1769.1641845703125,37647812.0,253380,6.98
37051,Cumberland,1,67,1763.028564453125,37517244.0,252133,6.99
12083,Marion,1,61,1756.6920166015625,37382404.0,314765,5.58
06061,Placer,1,84,1756.01708984375,37368044.0,321825,5.46
29077,Greene,1,62,1746.58154296875,37167256.0,238041,7.34
51153,Prince William,1,82,1744.2471923828125,37117584.0,355514,4.91
40027,Cleveland,1,62,1739.16650390625,37009460.0,235766,7.38
48303,Lubbock,1,67,1736.107666015625,36944376.0,240399,7.22
55133,Waukesha,1,86,1709.0347900390625,36368260.0,322286,5.3
53067,Thurston,1,49,1700.9400634765625,36196000.0,234047,7.27
48061,Cameron,1,84,1699.5062255859375,36165492.0,299901,5.67
48355,Nueces,1,80,1697.6903076171875,36126848.0,268391,6.33
27003,Anoka,1,83,1693.7799072265625,36043640.0,279615,6.06
48167,Galveston,1,66,1685.5347900390625,35868184.0,270087,6.24
42077,Lehigh,1,76,1675.877197265625,35662664.0,290864,5.76
18057,Hamilton,1,39,1667.6451416015625,35487492.0,264748,6.3
36001,Albany,1,75,1664.172119140625,35413580.0,257941,6.45
36071,Orange,1,79,1657.295166015625,35267240.0,300100,5.52
12097,Osceola,1,41,1647.213623046875,35052704.0,309159,5.33
48039,Brazoria,1,50,1631.25048828125,34713012.0,282908,5.77
34021,Mercer,1,77,1627.4306640625,34631724.0,299242,5.44
26065,Ingham,1,78,1615.5531005859375,34378972.0,226359,7.14
45083,Spartanburg,1,69,1576.3067626953125,33543806.0,258968,6.09
08035,Douglas,1,61,1531.690185546875,32594370.0,279823,5.47
08123,Weld,1,77,1524.347412109375,32438110.0,253176,6.02
12021,Collier,1,73,1510.0501708984375,32133868.0,324044,4.66
42129,Westmoreland,1,100,1504.82373046875,32022648.0,288614,5.21
51107,Loudoun,1,64,1501.771240234375,31957690.0,311307,4.82
12033,Escambia,1,71,1494.1475830078125,31795464.0,255373,5.85
12111,St. Lucie,1,43,1487.698974609375,31658234.0,277902,5.35
53035,Kitsap,1,54,1474.0670166015625,31368148.0,221457,6.66
51041,Chesterfield,1,71,1464.5863037109375,31166396.0,283089,5.17
39093,Lorain,1,73,1459.6495361328125,31061344.0,246197,5.93
45063,Lexington,1,73,1458.265869140625,31031900.0,230910,6.32
42079,Luzerne,1,103,1442.6239013671875,30699038.0,259927,5.55
26139,Ottawa,1,53,1440.82861328125,30660834.0,228953,6.29
53073,Whatcom,1,34,1438.2027587890625,30604960.0,185313,7.76
22055,Lafayette,1,42,1431.35693359375,30459276.0,185780,7.7
42095,Northampton,1,68,1418.8184814453125,30192456.0,254425,5.58
22103,St. Tammany,1,42,1418.382080078125,30183168.0,205274,6.91
37063,Durham,1,59,1418.367431640625,30182858.0,263055,5.39
05007,Benton,1,49,1417.594970703125,30166426.0,218751,6.48
41029,Jackson,1,41,1411.3070068359375,30032618.0,177109,7.97
23005,Cumberland,1,66,1408.842529296875,29980172.0,250163,5.63
48309,McLennan,1,50,1406.972412109375,29940370.0,199939,7.04
49057,Weber,1,50,1402.1761474609375,29838310.0,194087,7.22
18141,St. Joseph,1,75,1396.5849609375,29719324.0,209013,6.68
48041,Brazos,1,41,1393.7823486328125,29659686.0,189739,7.35
05143,Washington,1,32,1386.140869140625,29497078.0,191964,7.22
31109,Lancaster,1,74,1384.9051513671875,29470778.0,250383,5.53
34015,Gloucester,1,63,1371.95068359375,29195108.0,239327,5.73
51087,Henrico,1,63,1362.79296875,29000238.0,260169,5.24
12073,Leon,1,68,1354.892822265625,28832118.0,240404,5.64
37021,Buncombe,1,56,1331.6201171875,28336876.0,222651,5.98
26077,Kalamazoo,1,57,1323.891845703125,28172416.0,205174,6.45
36027,Dutchess,1,78,1314.940185546875,27981930.0,241802,5.44
13051,Chatham,1,69,1309.795654296875,27872448.0,235733,5.56
06079,San Luis Obispo,1,53,1309.592529296875,27868130.0,231922,5.65
27163,Washington,1,50,1296.6424560546875,27592552.0,206480,6.28
17111,McHenry,1,52,1293.069091796875,27516510.0,239710,5.39
42043,Dauphin,1,65,1284.75732421875,27339640.0,222951,5.76
37129,New Hanover,1,43,1277.20166015625,27178850.0,189042,6.76
36087,Rockland,1,65,1269.938720703125,27024300.0,239203,5.31
33015,Rockingham,1,64,1269.531005859375,27015618.0,257607,4.93
48209,Hays,1,25,1269.144775390625,27007398.0,198459,6.39
12001,Alachua,1,56,1253.3250732421875,26670754.0,231412,5.42
34035,Somerset,1,68,1252.722412109375,26657932.0,272106,4.6
47125,Montgomery,1,39,1247.2344970703125,26541150.0,166727,7.48
29047,Clay,1,44,1245.9844970703125,26514552.0,194751,6.4
17201,Winnebago,1,76,1233.6805419921875,26252722.0,216539,5.7
04025,Yavapai,1,42,1221.3055419921875,25989378.0,203933,5.99
24027,Howard,1,55,1219.4573974609375,25950052.0,253643,4.81
55009,Brown,1,54,1216.576416015625,25888746.0,206673,5.89
12109,St. Johns,1,39,1213.227294921875,25817476.0,228898,5.3
16027,Canyon,1,29,1209.6778564453125,25741944.0,176576,6.85
42049,Erie,1,71,1203.772216796875,25616268.0,213206,5.65
22019,Calcasieu,1,42,1201.207763671875,25561700.0,156293,7.69
22017,Caddo,1,63,1198.03515625,25494186.0,177857,6.74
34001,Atlantic,1,69,1194.7808837890625,25424936.0,217089,5.5
45091,York,1,46,1189.94482421875,25322028.0,219639,5.42
42041,Cumberland,1,49,1189.02001953125,25302340.0,210294,5.65
53077,Yakima,1,45,1185.2449951171875,25222010.0,181508,6.53
51760,Richmond,1,66,1177.172607421875,25050232.0,187532,6.28
48423,Smith,1,40,1175.7564697265625,25020100.0,180105,6.53
06087,Santa Cruz,1,52,1172.085205078125,24941972.0,216119,5.42
48479,Webb,1,60,1166.2130126953125,24817012.0,182995,6.37
39099,Mahoning,1,70,1158.257080078125,24647710.0,180910,6.4
51710,Norfolk,1,77,1157.3011474609375,24627368.0,186947,6.19
25001,Barnstable,1,56,1156.544677734375,24611268.0,196898,5.87
17119,Madison,1,61,1154.660888671875,24571182.0,207647,5.56
47187,Williamson,1,37,1146.13916015625,24389840.0,187765,6.1
06047,Merced,1,49,1145.2222900390625,24370324.0,202355,5.66
51013,Arlington,1,57,1144.923583984375,24363974.0,192709,5.94
53005,Benton,1,36,1134.86376953125,24149902.0,154720,7.33
24025,Harford,1,57,1131.997802734375,24088912.0,203719,5.56
01125,Tuscaloosa,1,47,1125.0166015625,23940354.0,185617,6.06
01003,Baldwin,1,31,1123.5767822265625,23909712.0,188817,5.95
29099,Jefferson,1,42,1119.3551025390625,23819876.0,176231,6.35
36063,Niagara,1,60,1117.985595703125,23790736.0,169105,6.61
13057,Cherokee,1,26,1116.0986328125,23750580.0,210602,5.3
48245,Jefferson,1,72,1112.40966796875,23672080.0,191375,5.81
41017,Deschutes,1,24,1110.7618408203125,23637012.0,163750,6.78
36065,Oneida,1,71,1105.3184814453125,23521178.0,180103,6.14
24021,Frederick,1,61,1103.0135498046875,23472126.0,214766,5.14
29019,Boone,1,29,1079.4822998046875,22971384.0,148102,7.29
51550,Chesapeake,1,41,1076.760498046875,22913462.0,190053,5.67
37025,Cabarrus,1,37,1070.9034423828125,22788826.0,172577,6.21
37071,Gaston,1,65,1065.8896484375,22682132.0,179258,5.95
06007,Butte,1,51,1059.7783203125,22552082.0,166535,6.36
47165,Sumner,1,42,1058.765869140625,22530540.0,153775,6.89
39085,Lake,1,58,1053.0206298828125,22408278.0,186724,5.64
18039,Elkhart,1,36,1048.34228515625,22308724.0,149701,7.0
39165,Warren,1,33,1043.693359375,22209794.0,187159,5.58
36007,Broome,1,55,1033.21533203125,21986822.0,159585,6.47
13063,Clayton,1,49,1028.2855224609375,21881914.0,217282,4.73
04015,Mohave,1,43,1026.1075439453125,21835564.0,181878,5.64
35013,Doña Ana,1,41,1021.4859008789062,21737220.0,169534,6.03
17163,St. Clair,1,60,1018.492919921875,21673528.0,195450,5.21
01117,Shelby,1,47,1015.2587890625,21604708.0,174730,5.81
28047,Harrison,1,45,1015.0025634765625,21599254.0,159530,6.36
42069,Lackawanna,1,59,1013.8056030273438,21573786.0,171535,5.91
18163,Vanderburgh,1,48,1007.4599609375,21438750.0,140749,7.16
19113,Linn,1,45,1003.8653564453125,21362254.0,177230,5.66
27137,St. Louis,1,66,1002.120361328125,21325118.0,162534,6.17
18157,Tippecanoe,1,37,999.822021484375,21276214.0,148979,6.71
13151,Henry,1,25,999.14892578125,21261888.0,183468,5.45
48139,Ellis,1,31,999.0123901367188,21258984.0,149972,6.66
12019,Clay,1,30,993.6310424804688,21144468.0,172120,5.77
30111,Yellowstone,1,32,992.2260131835938,21114570.0,128498,7.72
37179,Union,1,41,990.8991088867188,21086336.0,181266,5.47
37101,Johnston,1,25,989.4664306640625,21055846.0,169671,5.83
06041,Marin,1,55,984.0441284179688,20940460.0,207753,4.74
17019,Champaign,1,43,982.7666015625,20913274.0,166368,5.91
37133,Onslow,1,31,978.4659423828125,20821756.0,157766,6.2
49053,Washington,1,21,972.3890380859375,20692440.0,142689,6.81
39155,Trumbull,1,55,967.0400390625,20578612.0,159837,6.05
01101,Montgomery,1,65,966.9505615234375,20576706.0,172489,5.61
06113,Yolo,1,41,964.5400390625,20525410.0,173144,5.57
13245,Richmond,1,47,963.1573486328125,20495990.0,158585,6.07
39025,Clermont,1,39,960.6326904296875,20442266.0,162832,5.9
47163,Sullivan,1,39,960.5691528320312,20440910.0,129064,7.44
36091,Saratoga,1,50,958.9735717773438,20406956.0,191168,5.02
45015,Berkeley,1,44,947.8348999023438,20169928.0,181906,5.21
06017,El Dorado,1,42,943.5518188476562,20078784.0,154382,6.11
21117,Kenton,1,41,939.5419921875,19993454.0,129828,7.24
55101,Racine,1,44,939.2196044921875,19986592.0,151746,6.19
20177,Shawnee,1,43,938.9354248046875,19980544.0,136774,6.86
13215,Muscogee,1,53,936.3967895507812,19926524.0,153256,6.11
28049,Hinds,1,64,934.29443359375,19881784.0,169818,5.5
48251,Johnson,1,28,932.328857421875,19839958.0,139921,6.66
44003,Kent,1,38,928.7831420898438,19764504.0,139423,6.66
12053,Hernando,1,44,926.5685424804688,19717378.0,164146,5.64
13117,Forsyth,1,45,926.0517578125,19706380.0,191875,4.83
12091,Okaloosa,1,41,924.60400390625,19675574.0,165844,5.58
23031,York,1,40,921.408203125,19607566.0,175891,5.24
26093,Livingston,1,61,910.060546875,19366088.0,154983,5.87
45007,Anderson,1,39,904.7061157226562,19252146.0,160100,5.65
36111,Ulster,1,47,903.2449951171875,19221054.0,150473,6.0
10005,Sussex,1,53,902.9694213867188,19215190.0,202330,4.46
12015,Charlotte,1,38,901.2518920898438,19178640.0,172013,5.24
50007,Chittenden,1,34,900.9927978515625,19173124.0,139407,6.46
18081,Johnson,1,22,898.4482421875,19118980.0,123924,7.25
42125,Washington,1,59,889.6593017578125,18931950.0,168523,5.28
54039,Kanawha,1,53,879.005126953125,18705228.0,142591,6.16
26145,Saginaw,1,56,878.2423706054688,18688996.0,148509,5.91
06089,Shasta,1,48,872.2687377929688,18561882.0,142150,6.14
28033,DeSoto,1,33,871.6756591796875,18549258.0,141087,6.18
12005,Bay,1,43,871.6065673828125,18547790.0,143219,6.09
04027,Yuma,1,53,859.4912719726562,18289974.0,156074,5.51
26147,St. Clair,1,49,859.359375,18287168.0,127249,6.75
22063,Livingston,1,17,857.5357055664062,18248362.0,107980,7.94
37001,Alamance,1,36,857.4385375976562,18246292.0,135505,6.33
16055,Kootenai,1,25,857.118896484375,18239492.0,137633,6.23
18105,Monroe,1,31,856.6920776367188,18230408.0,117497,7.29
08077,Mesa,1,29,855.607666015625,18207326.0,124509,6.87
01081,Lee,1,27,855.1102905273438,18196746.0,140096,6.1
55087,Outagamie,1,40,853.81591796875,18169204.0,147114,5.8
38017,Cass,1,33,850.5701904296875,18100134.0,146920,5.79
08101,Pueblo,1,54,846.0858764648438,18004710.0,131581,6.43
55139,Winnebago,1,41,843.820068359375,17956490.0,136375,6.19
26121,Muskegon,1,42,839.1974487304688,17858122.0,135566,6.19
48187,Guadalupe,1,29,839.06689453125,17855344.0,134976,6.22
39089,Licking,1,32,838.1642456054688,17836136.0,138851,6.04
17167,Sangamon,1,53,836.4114379882812,17798834.0,152237,5.49
37097,Iredell,1,44,833.77978515625,17742834.0,148652,5.61
39041,Delaware,1,35,833.2091674804688,17730690.0,165286,5.04
48091,Comal,1,24,832.978515625,17725784.0,135761,6.14
37057,Davidson,1,34,828.6768188476562,17634242.0,133783,6.19
55059,Kenosha,1,35,826.90966796875,17596638.0,131217,6.3
46099,Minnehaha,1,42,823.5949096679688,17526100.0,149421,5.51
12113,Santa Rosa,1,25,820.3670654296875,17457410.0,151168,5.43
18063,Hendricks,1,21,820.21728515625,17454222.0,135169,6.07
13139,Hall,1,36,818.9983520507812,17428284.0,158032,5.18
48367,Parker,1,19,817.0748291015625,17387352.0,118916,6.87
18127,Porter,1,30,816.7174682617188,17379750.0,136507,5.98
55105,Rock,1,38,813.7724609375,17317078.0,126772,6.42
39103,Medina,1,37,813.4022216796875,17309198.0,143394,5.67
51700,Newport News,1,44,811.3790283203125,17266146.0,141720,5.73
37035,Catawba,1,31,809.746826171875,17231414.0,126620,6.4
22073,Ouachita,1,39,809.4605712890625,17225320.0,119617,6.77
47189,Wilson,1,21,808.4249267578125,17203282.0,117540,6.88
35049,Santa Fe,1,50,807.22265625,17177700.0,129599,6.23
47179,Washington,1,23,806.5729370117188,17163872.0,109346,7.38
37147,Pitt,1,32,802.4874267578125,17076932.0,135229,5.93
12017,Citrus,1,27,799.3836059570312,17010882.0,135185,5.91
48257,Kaufman,1,18,794.9661865234375,16916880.0,114732,6.93
42027,Centre,1,31,792.9835815429688,16874690.0,134702,5.89
42019,Butler,1,44,790.26513671875,16816842.0,157715,5.01
17113,McLean,1,41,788.3475952148438,16776038.0,134203,5.87
47009,Blount,1,26,787.67626953125,16761752.0,110277,7.14
27145,Stearns,1,29,786.6363525390625,16739622.0,121789,6.46
41043,Linn,1,21,776.397705078125,16521742.0,100999,7.69
24043,Washington,1,32,776.3207397460938,16520106.0,121129,6.41
40017,Canadian,1,29,774.1333618164062,16473560.0,120516,6.42
45003,Aiken,1,32,769.6996459960938,16379208.0,134885,5.71
36093,Schenectady,1,43,767.8408203125,16339652.0,125159,6.13
13153,Houston,1,23,766.0390625,16301311.0,124123,6.17
48135,Ector,1,28,763.8560180664062,16254858.0,113701,6.72
05131,Sebastian,1,26,761.4815673828125,16204328.0,97738,7.79
26075,Jackson,1,38,761.0068359375,16194226.0,126373,6.02
39057,Greene,1,35,758.7463989257812,16146125.0,133637,5.68
26115,Monroe,1,38,758.0296020507812,16130871.0,122323,6.2
48329,Midland,1,26,755.4418334960938,16075802.0,121782,6.2
48181,Grayson,1,26,755.2232666015625,16071151.0,106228,7.11
17143,Peoria,1,48,754.66748046875,16059324.0,136775,5.52
22105,Tangipahoa,1,20,753.9029541015625,16043056.0,102002,7.39
21227,Warren,1,24,753.4092407226562,16032547.0,105274,7.16
27109,Olmsted,1,33,751.4972534179688,15991862.0,123866,6.07
37019,Brunswick,1,32,750.7413330078125,15975776.0,124942,6.01
