GEOID,name,county_features,prevalence_tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
48181,Grayson,1,26,902.1549072265625,19197856.0,106228,8.49
38017,Cass,1,33,900.3349609375,19159130.0,146920,6.13
51179,Stafford,1,27,887.4005126953125,18883880.0,118466,7.49
20209,Wyandotte,1,64,882.39306640625,18777324.0,121089,7.29
06047,Merced,1,49,870.4055786132812,18522228.0,202355,4.3
31153,Sarpy,1,43,869.5073852539062,18503118.0,142235,6.11
37085,Harnett,1,27,869.4588012695312,18502084.0,101512,8.57
54003,Berkeley,1,14,867.595703125,18462436.0,96931,8.95
13073,Columbia,1,20,865.8961791992188,18426272.0,119608,7.24
13059,Clarke,1,30,863.5148315429688,18375594.0,107331,8.05
27139,Scott,1,21,861.9768676757812,18342868.0,112635,7.65
37159,Rowan,1,30,858.4449462890625,18267706.0,115387,7.44
22005,Ascension,1,14,856.7884521484375,18232458.0,94364,9.08
18095,Madison,1,37,855.3348999023438,18201526.0,102714,8.33
53057,Skagit,1,29,852.1747436523438,18134274.0,102843,8.29
12061,Indian River,1,29,848.9057006835938,18064714.0,138881,6.11
27171,Wright,1,17,844.47119140625,17970346.0,105360,8.02
48479,Webb,1,60,841.7745971679688,17912964.0,182995,4.6
41043,Linn,1,21,841.3866577148438,17904708.0,100999,8.33
04021,Pinal,1,75,840.3076171875,17881752.0,351626,2.39
45077,Pickens,1,28,839.978759765625,17874748.0,107754,7.8
22015,Bossier,1,22,838.4270629882812,17841728.0,97012,8.64
29097,Jasper,1,22,835.0469970703125,17769798.0,92879,8.99
39173,Wood,1,28,827.1033935546875,17600758.0,104913,7.88
33017,Strafford,1,25,818.8253173828125,17424604.0,108122,7.57
05125,Saline,1,21,818.1316528320312,17409842.0,96345,8.49
18035,Delaware,1,30,817.4381713867188,17395082.0,91635,8.92
37151,Randolph,1,28,812.4934692382812,17289860.0,112758,7.21
40017,Canadian,1,29,811.3483276367188,17265494.0,120516,6.73
13077,Coweta,1,20,809.43505859375,17224778.0,114938,7.04
26025,Calhoun,1,39,807.452392578125,17182588.0,103027,7.84
04025,Yavapai,1,42,806.8212280273438,17169158.0,203933,3.96
06113,Yolo,1,41,805.8560791015625,17148618.0,173144,4.65
13021,Bibb,1,44,800.096435546875,17026052.0,118256,6.77
20045,Douglas,1,22,799.7518310546875,17018718.0,98247,8.14
42075,Lebanon,1,31,799.5450439453125,17014318.0,111019,7.2
19103,Johnson,1,24,793.3375854492188,16882224.0,124605,6.37
34011,Cumberland,1,33,793.1691284179688,16878640.0,115652,6.86
06089,Shasta,1,48,790.2646484375,16816828.0,142150,5.56
39023,Clark,1,44,789.6593627929688,16803950.0,104822,7.53
37135,Orange,1,28,785.7167358398438,16720052.0,118781,6.61
19163,Scott,1,47,785.5115966796875,16715688.0,133516,5.88
05031,Craighead,1,17,784.5112915039062,16694400.0,83729,9.37
21093,Hardin,1,22,782.8146362304688,16658296.0,83809,9.34
22109,Terrebonne,1,21,776.1106567382812,16515635.0,80194,9.68
55073,Marathon,1,27,771.9829711914062,16427797.0,106762,7.23
30063,Missoula,1,20,770.0910034179688,16387539.0,97567,7.89
51177,Spotsylvania,1,30,769.1461181640625,16367430.0,108492,7.09
51650,Hampton,1,33,768.9208374023438,16362636.0,107751,7.14
01103,Morgan,1,27,766.5812377929688,16312848.0,94858,8.08
54061,Monongalia,1,24,764.2685546875,16263635.0,89287,8.56
22057,Lafourche,1,23,763.6813354492188,16251141.0,74447,10.26
42021,Cambria,1,42,761.3662109375,16201873.0,106871,7.12
42051,Fayette,1,36,757.1124267578125,16111353.0,102412,7.39
34037,Sussex,1,41,754.593017578125,16057740.0,116723,6.46
48183,Gregg,1,24,753.5173950195312,16034851.0,92536,8.14
44009,Washington,1,28,753.1271362304688,16026547.0,109708,6.86
51121,Montgomery,1,16,751.1339721679688,15984131.0,83992,8.94
18019,Clark,1,26,751.0474853515625,15982291.0,95510,7.86
36069,Ontario,1,25,750.9014892578125,15979184.0,90503,8.3
13185,Lowndes,1,25,748.9043579101562,15936686.0,89773,8.34
12085,Martin,1,34,748.129150390625,15920188.0,134388,5.57
39139,Richland,1,30,746.6749267578125,15889242.0,97786,7.64
47011,Bradley,1,19,743.8068237304688,15828210.0,85684,8.68
47119,Maury,1,17,740.8131103515625,15764503.0,80580,9.19
17161,Rock Island,1,40,739.448486328125,15735464.0,110772,6.68
55131,Washington,1,28,738.27392578125,15710468.0,108067,6.83
49005,Cache,1,26,737.995849609375,15704552.0,96391,7.66
23001,Androscoggin,1,28,736.0846557617188,15663881.0,88647,8.3
12119,Sumter,1,18,731.0828857421875,15557443.0,127767,5.72
42089,Monroe,1,33,729.9837036132812,15534055.0,135333,5.39
01015,Calhoun,1,28,726.1544189453125,15452567.0,91312,7.95
40031,Comanche,1,32,725.6287231445312,15441379.0,92616,7.83
18167,Vigo,1,28,724.2296142578125,15411608.0,84323,8.59
29037,Cass,1,20,720.4026489257812,15330167.0,83456,8.63
55063,La Crosse,1,25,720.3150024414062,15328304.0,96670,7.45
51510,Alexandria,1,38,720.215576171875,15326188.0,128076,5.62
42013,Blair,1,34,719.0755615234375,15301928.0,97164,7.4
36045,Jefferson,1,24,718.89208984375,15298026.0,88289,8.14
12035,Flagler,1,20,715.9470825195312,15235354.0,101832,7.03
01069,Houston,1,22,715.7825927734375,15231851.0,82816,8.64
25003,Berkshire,1,39,713.798583984375,15189636.0,107023,6.67
24017,Charles,1,30,712.6048583984375,15164230.0,128233,5.56
13097,Douglas,1,20,711.1256713867188,15132754.0,108745,6.54
08077,Mesa,1,29,708.171630859375,15069893.0,124509,5.69
17179,Tazewell,1,30,707.3058471679688,15051469.0,101456,6.97
48485,Wichita,1,36,706.2821655273438,15029686.0,100034,7.06
34019,Hunterdon,1,26,706.0033569335938,15023752.0,104600,6.75
53015,Cowlitz,1,24,704.123779296875,14983753.0,86297,8.16
26017,Bay,1,26,703.822265625,14977337.0,82796,8.5
45041,Florence,1,32,701.9458618164062,14937407.0,104482,6.72
36109,Tompkins,1,23,693.63671875,14760591.0,87891,7.89
41071,Yamhill,1,17,687.3941040039062,14627748.0,84968,8.09
05051,Garland,1,20,686.3917846679688,14606416.0,80058,8.57
51003,Albemarle,1,22,686.334228515625,14605193.0,91251,7.52
29071,Franklin,1,17,680.4951171875,14480936.0,81548,8.34
37191,Wayne,1,26,677.4008178710938,14415089.0,89701,7.55
42081,Lycoming,1,29,677.0694580078125,14408038.0,90147,7.51
26045,Eaton,1,28,675.3224487304688,14370862.0,86476,7.81
19013,Black Hawk,1,38,675.2333984375,14368966.0,102014,6.62
18091,LaPorte,1,28,672.99072265625,14321243.0,88186,7.63
13015,Bartow,1,15,670.9888305664062,14278642.0,84934,7.9
48231,Hunt,1,19,667.2972412109375,14200086.0,79382,8.41
21059,Daviess,1,23,666.7183837890625,14187769.0,77835,8.57
36075,Oswego,1,29,666.6970825195312,14187313.0,93525,7.13
13045,Carroll,1,17,660.9144287109375,14064259.0,93063,7.1
40131,Rogers,1,28,660.8347778320312,14062563.0,74669,8.85
01055,Etowah,1,30,660.2149658203125,14049375.0,80721,8.18
01083,Limestone,1,16,660.0967407226562,14046858.0,83624,7.89
17093,Kendall,1,10,658.2985229492188,14008593.0,97903,6.72
48381,Randall,1,29,655.6207885742188,13951612.0,109341,6.0
21037,Campbell,1,25,654.6486206054688,13930924.0,73837,8.87
48021,Bastrop,1,10,652.0834350585938,13876335.0,75796,8.6
55035,Eau Claire,1,20,649.3419799804688,13817998.0,85009,7.64
29165,Platte,1,19,647.4944458007812,13778680.0,83317,7.77
42001,Adams,1,23,641.2988891601562,13646840.0,84424,7.6
01077,Lauderdale,1,22,638.7797241210938,13593231.0,76489,8.35
37089,Henderson,1,26,637.271484375,13561136.0,95109,6.7
48291,Liberty,1,14,633.1154174804688,13472695.0,69242,9.14
24045,Wicomico,1,19,631.1152954101562,13430133.0,80682,7.82
41003,Benton,1,18,631.007080078125,13427832.0,81184,7.77
13113,Fayette,1,20,628.1826171875,13367727.0,93181,6.74
51770,Roanoke,1,23,627.0965576171875,13344614.0,76346,8.21
42085,Mercer,1,30,622.4852905273438,13246488.0,88911,7.0
48441,Taylor,1,37,621.8506469726562,13232982.0,108832,5.71
13217,Newton,1,13,620.9794311523438,13214442.0,85961,7.22
21029,Bullitt,1,17,617.509765625,13140609.0,65375,9.45
16019,Bonneville,1,21,615.0426635742188,13088106.0,88696,6.93
08101,Pueblo,1,54,614.7551879882812,13081989.0,131581,4.67
37049,Craven,1,21,612.7647705078125,13039634.0,79176,7.74
47113,Madison,1,27,612.1915283203125,13027437.0,76596,7.99
13115,Floyd,1,20,608.8853759765625,12957082.0,76391,7.97
54011,Cabell,1,29,604.9944458007812,12874283.0,74835,8.08
51085,Hanover,1,23,604.1930541992188,12857227.0,87394,6.91
36015,Chemung,1,22,603.6203002929688,12845039.0,65273,9.25
29043,Christian,1,14,601.263427734375,12794887.0,68170,8.82
24015,Cecil,1,19,599.0098266601562,12746930.0,80990,7.4
40145,Wagoner,1,22,597.2198486328125,12708838.0,64245,9.3
34041,Warren,1,23,593.8108520507812,12636295.0,88834,6.68
55117,Sheboygan,1,26,592.9573974609375,12618132.0,92152,6.43
29021,Buchanan,1,25,586.481689453125,12480330.0,65091,9.01
54107,Wood,1,26,584.244140625,12432717.0,66204,8.82
27019,Carver,1,19,584.139404296875,12430486.0,80712,7.24
39003,Allen,1,33,582.1070556640625,12387238.0,77692,7.49
51161,Roanoke,1,18,580.5113525390625,12353281.0,77581,7.48
13297,Walton,1,15,579.6898803710938,12335800.0,76105,7.62
41053,Polk,1,12,573.3985595703125,12201922.0,68991,8.31
12055,Highlands,1,24,572.90283203125,12191373.0,86331,6.64
55039,Fond du Lac,1,20,571.2920532226562,12157093.0,81868,6.98
28089,Madison,1,21,568.0482788085938,12088068.0,83284,6.82
17115,Macon,1,34,562.4131469726562,11968153.0,79357,7.09
41033,Josephine,1,16,562.249267578125,11964664.0,71081,7.91
51069,Frederick,1,14,560.91943359375,11936365.0,72013,7.79
49053,Washington,1,21,557.655029296875,11866899.0,142689,3.91
37157,Rockingham,1,21,557.2634887695312,11858566.0,72853,7.65
48397,Rockwall,1,11,556.9215698242188,11851291.0,85697,6.5
17037,DeKalb,1,21,556.7721557617188,11848112.0,78606,7.08
48361,Orange,1,21,553.869873046875,11786352.0,63421,8.73
45085,Sumter,1,23,553.7556762695312,11783921.0,79798,6.94
39109,Miami,1,21,552.9591064453125,11766970.0,84308,6.56
48037,Bowie,1,18,551.1044311523438,11727502.0,70271,7.84
01115,St. Clair,1,13,551.0781860351562,11726945.0,72088,7.64
05085,Lonoke,1,16,551.047607421875,11726292.0,56067,9.83
27141,Sherburne,1,11,549.4810180664062,11692957.0,73388,7.49
29031,Cape Girardeau,1,16,548.2611083984375,11666995.0,64547,8.49
45057,Lancaster,1,14,548.1520385742188,11664675.0,79098,6.93
17091,Kankakee,1,29,546.5706787109375,11631024.0,82264,6.64
37023,Burke,1,18,545.1484375,11600759.0,71558,7.62
37127,Nash,1,18,544.7630004882812,11592556.0,74362,7.33
12089,Nassau,1,12,544.2772216796875,11582219.0,76132,7.15
04005,Coconino,1,28,543.8107299804688,11572297.0,115936,4.69
47001,Anderson,1,17,541.9284057617188,11532236.0,61459,8.82
48469,Victoria,1,22,537.8224487304688,11444862.0,68255,7.88
44005,Newport,1,22,537.2811279296875,11433342.0,71196,7.55
13313,Whitfield,1,18,536.903076171875,11425296.0,77067,6.97
35049,Santa Fe,1,50,533.6038818359375,11355090.0,129599,4.12
51165,Rockingham,1,19,531.8107299804688,11316933.0,65961,8.06
01051,Elmore,1,15,530.6201782226562,11291598.0,69414,7.64
51740,Portsmouth,1,31,529.2697143554688,11262859.0,74735,7.08
18043,Floyd,1,20,528.563232421875,11247826.0,62388,8.47
26087,Lapeer,1,24,523.610595703125,11142433.0,70832,7.39
36117,Wayne,1,22,523.028564453125,11130048.0,71797,7.28
37109,Lincoln,1,18,520.4296875,11074745.0,71590,7.27
19169,Story,1,20,520.054931640625,11066768.0,82392,6.31
51015,Augusta,1,13,518.655029296875,11036980.0,63186,8.21
51680,Lynchburg,1,19,518.5867919921875,11035528.0,63949,8.11
18067,Howard,1,20,517.5270385742188,11012976.0,64405,8.04
24037,St. Mary's,1,17,517.4404907226562,11011134.0,86873,5.96
51800,Suffolk,1,28,515.2044677734375,10963551.0,73761,6.98
19193,Woodbury,1,25,514.2462158203125,10943158.0,78340,6.56
26111,Midland,1,19,512.753662109375,10911398.0,65936,7.78
37027,Caldwell,1,17,508.87603759765625,10828882.0,64579,7.88
22045,Iberia,1,15,503.9930419921875,10724972.0,51468,9.79
40037,Creek,1,21,501.5537109375,10673062.0,55417,9.05
18059,Hancock,1,10,500.81201171875,10657280.0,62917,7.96
55109,St. Croix,1,14,500.2190856933594,10644663.0,71937,6.95
13013,Barrow,1,18,499.2441101074219,10623914.0,64886,7.69
06039,Madera,1,23,497.1674499511719,10579723.0,115343,4.31
38015,Burleigh,1,19,496.67755126953125,10569299.0,75733,6.56
06055,Napa,1,40,496.5362243652344,10566290.0,109047,4.55
13127,Glynn,1,15,495.8973388671875,10552697.0,67078,7.39
21047,Christian,1,18,493.5268249511719,10502250.0,52254,9.44
48099,Coryell,1,18,490.45367431640625,10436854.0,64716,7.58
47063,Hamblen,1,12,490.2068176269531,10431600.0,49412,9.92
34009,Cape May,1,32,488.99884033203125,10405895.0,78717,6.21
13247,Rockdale,1,15,488.8371887207031,10402455.0,71713,6.82
55089,Ozaukee,1,18,488.2427673339844,10389806.0,72871,6.7
47147,Robertson,1,14,483.5429382324219,10289794.0,56381,8.58
39055,Geauga,1,21,483.3163146972656,10284971.0,74066,6.53
26037,Clinton,1,22,482.406494140625,10265610.0,62172,7.76
18005,Bartholomew,1,15,478.3294982910156,10178852.0,62786,7.62
29051,Cole,1,15,477.3468933105469,10157942.0,59825,7.98
22001,Acadia,1,12,474.83099365234375,10104403.0,42355,11.21
48451,Tom Green,1,24,473.9949645996094,10086613.0,90818,5.22
48375,Potter,1,33,471.42547607421875,10031935.0,85300,5.53
51019,Bedford,1,17,464.70880126953125,9889003.0,64519,7.2
28035,Forrest,1,17,457.24957275390625,9730270.0,60243,7.59
54081,Raleigh,1,17,455.7674560546875,9698732.0,58104,7.84
05033,Crawford,1,11,455.5204772949219,9693475.0,46116,9.88
13095,Dougherty,1,27,453.18109130859375,9643694.0,63638,7.12
47073,Hawkins,1,13,452.4126892089844,9627341.0,46400,9.75
27013,Blue Earth,1,16,449.5318908691406,9566039.0,55557,8.09
20161,Riley,1,13,448.94342041015625,9553516.0,60068,7.47
26155,Shiawassee,1,17,448.7642822265625,9549703.0,53864,8.33
48329,Midland,1,26,446.9227294921875,9510515.0,121782,3.67
21185,Oldham,1,14,446.36566162109375,9498660.0,51362,8.69
19049,Dallas,1,15,441.855712890625,9402689.0,76197,5.8
35013,Doña Ana,1,41,441.7591857910156,9400636.0,169534,2.61
47089,Jefferson,1,9,441.74615478515625,9400359.0,45072,9.8
51095,James City,1,11,435.2936706542969,9263049.0,64322,6.77
13047,Catoosa,1,11,435.2425537109375,9261962.0,53057,8.2
48497,Wise,1,11,435.1953125,9260955.0,54523,7.98
27027,Clay,1,13,431.4154357910156,9180520.0,49345,8.74
16083,Twin Falls,1,14,430.5829772949219,9162803.0,67514,6.38
22113,Vermilion,1,12,429.9039611816406,9148356.0,42586,10.09
12131,Walton,1,11,429.6662292480469,9143298.0,63275,6.79
36113,Warren,1,19,428.1614074707031,9111274.0,53954,7.94
18109,Morgan,1,13,426.6220703125,9078518.0,56130,7.6
48203,Harrison,1,14,425.3008117675781,9050401.0,52662,8.08
21209,Scott,1,14,424.376220703125,9030726.0,43861,9.68
19061,Dubuque,1,26,422.435302734375,8989424.0,76517,5.52
13295,Walker,1,13,422.4229736328125,8989161.0,53801,7.85
46103,Pennington,1,23,422.28192138671875,8986157.0,87162,4.84
24009,Calvert,1,18,421.4197998046875,8967814.0,72005,5.85
47019,Carter,1,17,421.0365295410156,8959659.0,46380,9.08
26117,Montcalm,1,13,420.85760498046875,8955850.0,53007,7.94
48135,Ector,1,28,420.57574462890625,8949852.0,113701,3.7
47167,Tipton,1,13,420.2265319824219,8942420.0,46707,9.0
42037,Columbia,1,15,419.01202392578125,8916576.0,53562,7.82
16005,Bannock,1,22,418.3786315917969,8903096.0,65948,6.34
18173,Warrick,1,11,416.303466796875,8858938.0,49611,8.39
20103,Leavenworth,1,16,415.6834411621094,8845743.0,62924,6.61
36053,Madison,1,16,414.1433410644531,8812971.0,55021,7.53
21113,Jessamine,1,9,413.9332275390625,8808499.0,40967,10.1
06031,Kings,1,27,413.72589111328125,8804087.0,111456,3.71
19155,Pottawattamie,1,30,411.0255126953125,8746623.0,71762,5.73
24001,Allegany,1,23,407.3879699707031,8669216.0,55706,7.31
47105,Loudon,1,10,406.51849365234375,8650714.0,46104,8.82
37069,Franklin,1,12,402.5025634765625,8565254.0,56218,7.16
36079,Putnam,1,19,402.3482666015625,8561971.0,78808,5.11
29113,Lincoln,1,7,400.14697265625,8515128.0,46064,8.69
53007,Chelan,1,14,400.0196838378906,8512419.0,61401,6.51
30013,Cascade,1,22,399.6951904296875,8505514.0,65601,6.09
51061,Fauquier,1,17,399.2570495605469,8496191.0,56620,7.05
25011,Franklin,1,18,397.85931396484375,8466446.0,58943,6.75
17199,Williamson,1,15,397.50909423828125,8458993.0,52487,7.57
05069,Jefferson,1,24,396.87933349609375,8445592.0,51558,7.7
45059,Laurens,1,17,396.25445556640625,8432294.0,52957,7.48
29145,Newton,1,12,395.0459289550781,8406576.0,45272,8.73
48199,Hardin,1,11,393.65423583984375,8376962.0,42954,9.16
54037,Jefferson,1,15,393.5967712402344,8375739.5,45973,8.56
53021,Franklin,1,12,392.3326110839844,8348838.0,66970,5.86
22099,St. Martin,1,11,390.018798828125,8299601.5,39132,9.97
38035,Grand Forks,1,18,388.31890869140625,8263427.0,57308,6.78
28073,Lamar,1,8,387.59820556640625,8248089.5,49089,7.9
51191,Washington,1,13,386.6336975097656,8227565.0,44573,8.67
18011,Boone,1,10,383.57513427734375,8162478.5,54064,7.09
45055,Kershaw,1,15,382.0387878417969,8129785.5,51367,7.44
17183,Vermilion,1,24,381.2354431152344,8112690.5,55979,6.81
56021,Laramie,1,20,375.2894592285156,7986160.5,77791,4.82
37037,Chatham,1,13,374.6060485839844,7971617.5,62905,5.96
20015,Butler,1,13,373.9171142578125,7956956.0,50957,7.34
26067,Ionia,1,13,372.88311767578125,7934952.5,52534,7.1
48473,Waller,1,6,371.039794921875,7895726.5,45329,8.19
51660,Harrisonburg,1,11,370.3616943359375,7881297.5,42691,8.68
36051,Livingston,1,15,370.1968994140625,7877790.5,50507,7.33
21019,Boyd,1,13,368.9126892089844,7850462.0,37818,9.75
34033,Salem,1,24,368.6205139160156,7844244.5,50752,7.26
55017,Chippewa,1,11,367.1250915527344,7812422.0,52132,7.04
51199,York,1,14,364.70849609375,7760996.5,54112,6.74
39013,Belmont,1,20,364.3877258300781,7754170.5,53561,6.8
48409,San Patricio,1,16,362.574462890625,7715584.5,51441,7.05
13103,Effingham,1,10,362.5427551269531,7714910.5,49354,7.35
37141,Pender,1,15,360.4814453125,7671045.0,49206,7.33
01113,Russell,1,13,360.2102355957031,7665274.0,44552,8.09
45031,Darlington,1,16,359.75335693359375,7655552.0,48702,7.39
37087,Haywood,1,15,359.6194152832031,7652701.0,51297,7.01
01033,Colbert,1,14,358.41937255859375,7627163.5,45337,7.91
39081,Jefferson,1,23,358.3627014160156,7625958.0,52252,6.86
40051,Grady,1,10,357.06695556640625,7598384.5,42762,8.35
13179,Liberty,1,14,355.3064270019531,7560920.0,48332,7.35
47043,Dickson,1,10,355.2550354003906,7559828.0,42630,8.33
13255,Spalding,1,12,354.9625549316406,7553603.0,52259,6.79
27025,Chisago,1,10,353.5224609375,7522957.5,44467,7.95
54079,Putnam,1,10,352.5984802246094,7503295.0,44778,7.87
39129,Pickaway,1,13,349.69769287109375,7441567.5,46673,7.49
21211,Shelby,1,9,349.5950012207031,7439381.0,37717,9.27
53071,Walla Walla,1,12,348.9491271972656,7425637.0,49217,7.09
01001,Autauga,1,12,348.1148681640625,7407884.0,45359,7.67
39087,Lawrence,1,16,346.5617370605469,7374833.0,44846,7.73
42005,Armstrong,1,19,346.0125732421875,7363148.0,52684,6.57
40083,Logan,1,8,345.6484375,7355399.0,39535,8.74
47145,Roane,1,10,343.8092346191406,7316260.5,44182,7.78
42025,Carbon,1,12,342.181884765625,7281631.0,52737,6.49
04003,Cochise,1,32,340.8729248046875,7253775.5,99244,3.43
36115,Washington,1,17,340.64849853515625,7248999.5,49580,6.87
22089,St. Charles,1,13,340.19586181640625,7239368.0,39239,8.67
01009,Blount,1,9,340.048583984375,7236234.0,45554,7.46
06101,Sutter,1,21,336.9632873535156,7170579.5,73803,4.57
36043,Herkimer,1,19,335.51165771484375,7139689.0,47596,7.05
28045,Hancock,1,7,333.5150146484375,7097199.5,37048,9.0
48401,Rusk,1,13,332.6617431640625,7079041.5,40681,8.18
37077,Granville,1,13,330.82421875,7039939.5,48792,6.78
51031,Campbell,1,12,330.4168395996094,7031269.5,44514,7.42
04027,Yuma,1,53,328.8938293457031,6998859.0,156074,2.11
17077,Jackson,1,14,326.5602111816406,6949201.0,42699,7.65
39159,Union,1,10,325.7247619628906,6931422.0,49446,6.59
41009,Columbia,1,10,323.63690185546875,6886993.5,42300,7.65
51540,Charlottesville,1,12,321.3639221191406,6838624.0,38444,8.36
18029,Dearborn,1,10,320.503173828125,6820308.5,39532,8.11
35045,San Juan,1,33,319.8328552246094,6806041.5,90428,3.54
44001,Bristol,1,11,319.2215881347656,6793036.0,41405,7.71
08014,Broomfield,1,15,318.0792236328125,6768726.5,59265,5.37
37093,Hoke,1,8,316.9665832519531,6745049.0,38670,8.2
35043,Sandoval,1,27,315.43988037109375,6712561.0,117926,2.67
53065,Stevens,1,12,315.19842529296875,6707422.0,37366,8.44
49045,Tooele,1,10,313.9732666015625,6681349.5,52486,5.98
05035,Crittenden,1,20,310.7330017089844,6612398.5,34616,8.98
21101,Henderson,1,11,306.68096923828125,6526171.0,34366,8.92
04015,Mohave,1,43,305.9008483886719,6509566.5,181878,1.68
40047,Garfield,1,12,302.0007019042969,6426574.5,46106,6.55
40113,Osage,1,11,300.7163391113281,6399243.0,36194,8.31
51067,Franklin,1,10,300.0355529785156,6384755.5,44587,6.73
47053,Gibson,1,13,297.930419921875,6339959.5,38264,7.79
06115,Yuba,1,14,294.1076354980469,6258611.0,60439,4.87
48071,Chambers,1,5,293.74517822265625,6250896.5,35663,8.24
55021,Columbia,1,12,293.24078369140625,6240164.0,46191,6.35
51047,Culpeper,1,8,291.9655456542969,6213026.5,40158,7.27
56025,Natrona,1,18,290.28375244140625,6177239.0,60699,4.78
29027,Callaway,1,8,290.2555847167969,6176639.0,35260,8.23
47013,Campbell,1,11,289.22686767578125,6154747.0,31492,9.18
40135,Sequoyah,1,9,287.4088439941406,6116059.5,30194,9.52
12075,Levy,1,9,286.5522766113281,6097832.5,35589,8.05
48055,Caldwell,1,8,285.8768310546875,6083459.0,36142,7.91
55015,Calumet,1,11,284.93682861328125,6063455.5,40657,7.01
26027,Cass,1,11,284.0223083496094,6043995.5,41056,6.92
22087,St. Bernard,1,17,283.2540283203125,6027646.0,32576,8.7
21049,Clark,1,10,282.4423828125,6010374.5,28657,9.86
42103,Pike,1,18,282.0719909667969,6002492.0,49366,5.71
17007,Boone,1,7,281.2630920410156,5985278.0,40430,6.96
06025,Imperial,1,31,279.4576721191406,5946859.5,128203,2.18
48493,Wilson,1,11,278.1242980957031,5918484.5,39383,7.06
48459,Upshur,1,7,277.8294677734375,5912211.5,31808,8.73
01021,Chilton,1,9,277.2408752441406,5899685.5,34534,8.03
05091,Miller,1,11,276.73992919921875,5889026.5,32525,8.51
40087,McClain,1,6,272.8280334472656,5805781.0,32695,8.34
37065,Edgecombe,1,14,271.81939697265625,5784317.0,37593,7.23
17063,Grundy,1,10,268.2148742675781,5707613.0,39848,6.73
47047,Fayette,1,11,268.0291748046875,5703661.0,34848,7.69
36073,Orleans,1,10,267.1112365722656,5684127.0,32095,8.32
46083,Lincoln,1,11,266.3463134765625,5667849.0,49857,5.34
40111,Okmulgee,1,10,264.67864990234375,5632361.5,28185,9.39
50011,Franklin,1,10,260.9439392089844,5552887.0,39396,6.62
49003,Box Elder,1,11,260.6946716308594,5547584.0,41257,6.32
36107,Tioga,1,10,260.53912353515625,5544272.0,38265,6.81
13029,Bryan,1,6,259.92095947265625,5531117.0,33025,7.87
24047,Worcester,1,15,259.7730712890625,5527971.0,44073,5.89
29225,Webster,1,8,258.92913818359375,5510012.0,28923,8.95
37169,Stokes,1,9,258.0088806152344,5490429.0,36522,7.06
17117,Macoupin,1,13,255.34747314453125,5433794.0,35322,7.23
27009,Benton,1,9,255.2080841064453,5430828.0,30888,8.26
54069,Ohio,1,18,254.5624542236328,5417089.0,33668,7.56
22095,St. John the Baptist,1,11,254.5279541015625,5416354.5,31309,8.13
18145,Shelby,1,10,254.0948486328125,5407138.0,34922,7.28
27059,Isanti,1,8,253.70123291015625,5398762.5,32185,7.88
24035,Queen Anne's,1,11,253.5863494873047,5396317.5,40103,6.32
48325,Medina,1,8,249.34376525878906,5306035.0,40541,6.15
13213,Murray,1,8,249.0506591796875,5299798.0,30663,8.12
39015,Brown,1,9,248.76937866210938,5293812.5,33698,7.38
37059,Davie,1,7,247.626708984375,5269496.0,34376,7.2
21089,Greenup,1,9,247.14756774902344,5259301.0,27993,8.83
42099,Perry,1,10,247.09494018554688,5258180.5,36302,6.81
55031,Douglas,1,12,246.95018005371094,5255100.0,35666,6.92
54019,Fayette,1,12,246.42291259765625,5243879.5,31753,7.76
17073,Henry,1,13,246.1834259033203,5238783.5,38155,6.45
48013,Atascosa,1,8,245.74835205078125,5229526.0,36654,6.7
35061,Valencia,1,18,245.57359313964844,5225806.5,59681,4.11
48259,Kendall,1,6,242.47515869140625,5159871.0,36296,6.68
39097,Madison,1,12,239.8035888671875,5103020.0,35260,6.8
39123,Ottawa,1,13,238.4732666015625,5074711.0,33047,7.22
31079,Hall,1,14,238.26235961914062,5070223.5,45211,5.27
19181,Warren,1,12,238.11314392089844,5067048.0,40312,5.91
55093,Pierce,1,8,237.9327850341797,5063209.5,33673,7.07
47021,Cheatham,1,9,231.8934783935547,4934693.0,32529,7.13
40081,Lincoln,1,7,231.473388671875,4925754.0,25935,8.93
23023,Sagadahoc,1,8,228.77505493164062,4868333.5,30435,7.52
51187,Warren,1,8,228.3924102783203,4860190.5,32230,7.09
54099,Wayne,1,11,227.3218231201172,4837408.5,30583,7.43
51683,Manassas,1,7,226.9832763671875,4830204.0,31145,7.29
51155,Pulaski,1,8,226.79623413085938,4826223.5,27738,8.18
29219,Warren,1,5,222.2489776611328,4729458.5,27907,7.96
51149,Prince George,1,7,219.92759704589844,4680058.5,34419,6.39
29167,Polk,1,4,217.6313934326172,4631196.0,24568,8.86
01079,Lawrence,1,9,217.33082580566406,4624799.5,25960,8.37
27017,Carlton,1,7,216.82106018066406,4613952.0,28441,7.62
16069,Nez Perce,1,10,215.96380615234375,4595709.0,33384,6.47
18061,Harrison,1,6,215.80137634277344,4592253.5,30892,6.99
37003,Alexander,1,7,215.60328674316406,4588038.0,29301,7.36
51093,Isle of Wight,1,8,213.60986328125,4545618.0,31041,6.88
37197,Yadkin,1,7,213.361083984375,4540323.5,29665,7.19
27103,Nicollet,1,7,212.1584014892578,4514731.0,26916,7.88
18133,Putnam,1,7,212.15147399902344,4514584.0,30005,7.07
13219,Oconee,1,6,210.9470977783203,4488954.0,31575,6.68
