GEOID,name,tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
06025,Imperial,1,656.0346069335938,13960416.0,128203,5.12
17143,Peoria,1,655.6219482421875,13951635.0,136775,4.79
13073,Columbia,1,647.9698486328125,13788798.0,119608,5.42
23019,Penobscot,1,645.5328369140625,13736940.0,126184,5.12
51179,Stafford,1,639.9163208007812,13617419.0,118466,5.4
10001,Kent,1,639.3359985351562,13605069.0,142669,4.48
27139,Scott,1,639.0533447265625,13599054.0,112635,5.67
22005,Ascension,1,635.623779296875,13526075.0,94364,6.74
39173,Wood,1,635.23486328125,13517797.0,104913,6.05
36083,Rensselaer,1,631.72265625,13443058.0,129499,4.88
26021,Berrien,1,630.930419921875,13426200.0,120292,5.24
06031,Kings,1,629.8367309570312,13402926.0,111456,5.65
19103,Johnson,1,627.3737182617188,13350512.0,124605,5.03
20045,Douglas,1,626.8894653320312,13340208.0,98247,6.38
54003,Berkeley,1,626.0453491210938,13322244.0,96931,6.46
37085,Harnett,1,625.1416015625,13303013.0,101512,6.16
25015,Hampshire,1,623.808837890625,13274652.0,133246,4.68
48451,Tom Green,1,619.7813110351562,13188948.0,90818,6.82
22015,Bossier,1,618.6641845703125,13165172.0,97012,6.38
12119,Sumter,1,617.2623291015625,13135343.0,127767,4.83
42075,Lebanon,1,617.20751953125,13134177.0,111019,5.56
12085,Martin,1,616.55078125,13120200.0,134388,4.59
27171,Wright,1,607.7005615234375,12931868.0,105360,5.77
55063,La Crosse,1,606.7677612304688,12912017.0,96670,6.28
18035,Delaware,1,606.2188110351562,12900335.0,91635,6.62
22109,Terrebonne,1,605.831298828125,12892093.0,80194,7.55
51650,Hampton,1,605.788330078125,12891174.0,107751,5.62
48183,Gregg,1,603.6460571289062,12845589.0,92536,6.52
13021,Bibb,1,603.2669067382812,12837520.0,118256,5.1
45077,Pickens,1,600.5606689453125,12779930.0,107754,5.57
19163,Scott,1,600.4664916992188,12777926.0,133516,4.5
05031,Craighead,1,598.439697265625,12734798.0,83729,7.15
37159,Rowan,1,596.8436889648438,12700835.0,115387,5.17
34011,Cumberland,1,595.0452880859375,12662562.0,115652,5.15
05125,Saline,1,593.5574951171875,12630902.0,96345,6.16
04003,Cochise,1,588.978271484375,12533459.0,99244,5.93
41071,Yamhill,1,586.2616577148438,12475648.0,84968,6.9
13077,Coweta,1,585.6604614257812,12462856.0,114938,5.1
16019,Bonneville,1,583.1748657226562,12409962.0,88696,6.57
12035,Flagler,1,575.3834838867188,12244161.0,101832,5.65
18095,Madison,1,574.881103515625,12233469.0,102714,5.6
37135,Orange,1,569.4649047851562,12118214.0,118781,4.79
39023,Clark,1,569.4559936523438,12118023.0,104822,5.43
17161,Rock Island,1,569.1416015625,12111333.0,110772,5.14
33017,Strafford,1,568.3282470703125,12094025.0,108122,5.26
22057,Lafourche,1,565.5037841796875,12033921.0,74447,7.6
55131,Washington,1,564.3945922851562,12010318.0,108067,5.22
06055,Napa,1,563.662841796875,11994745.0,109047,5.17
18019,Clark,1,561.2466430664062,11943328.0,95510,5.88
48375,Potter,1,557.4105224609375,11861697.0,85300,6.53
51121,Montgomery,1,556.8323974609375,11849392.0,83992,6.63
55073,Marathon,1,556.8032836914062,11848774.0,106762,5.22
37151,Randolph,1,555.4652099609375,11820299.0,112758,4.93
01103,Morgan,1,554.3511352539062,11796593.0,94858,5.84
54061,Monongalia,1,554.0086059570312,11789302.0,89287,6.2
13185,Lowndes,1,552.1785278320312,11750359.0,89773,6.15
53015,Cowlitz,1,551.7799072265625,11741875.0,86297,6.39
26025,Calhoun,1,549.8864135742188,11701582.0,103027,5.34
21093,Hardin,1,548.26171875,11667009.0,83809,6.54
51177,Spotsylvania,1,545.3642578125,11605352.0,108492,5.03
41003,Benton,1,544.5049438476562,11587064.0,81184,6.71
39139,Richland,1,544.188720703125,11580337.0,97786,5.57
48231,Hunt,1,538.1110229492188,11451002.0,79382,6.78
35045,San Juan,1,535.6366577148438,11398346.0,90428,5.92
19013,Black Hawk,1,535.217529296875,11389429.0,102014,5.25
47119,Maury,1,533.96484375,11362773.0,80580,6.63
21037,Campbell,1,532.0780029296875,11322620.0,73837,7.21
47011,Bradley,1,531.130615234375,11302459.0,85684,6.2
29037,Cass,1,530.8743896484375,11297005.0,83456,6.36
42051,Fayette,1,528.1949462890625,11239989.0,102412,5.16
42013,Blair,1,527.8804931640625,11233297.0,97164,5.43
23001,Androscoggin,1,525.5783081054688,11184307.0,88647,5.93
44009,Washington,1,524.799560546875,11167734.0,109708,4.78
18167,Vigo,1,523.6729125976562,11143759.0,84323,6.21
41033,Josephine,1,519.7018432617188,11059256.0,71081,7.31
51770,Roanoke,1,519.4517822265625,11053935.0,76346,6.8
45041,Florence,1,518.7493286132812,11038987.0,104482,4.96
36069,Ontario,1,516.9198608398438,11000056.0,90503,5.71
05051,Garland,1,515.8330078125,10976926.0,80058,6.44
26017,Bay,1,514.5120239257812,10948817.0,82796,6.21
42081,Lycoming,1,508.9642028808594,10830758.0,90147,5.65
13097,Douglas,1,508.95819091796875,10830631.0,108745,4.68
01069,Houston,1,508.6120910644531,10823266.0,82816,6.14
55035,Eau Claire,1,501.5631408691406,10673264.0,85009,5.9
21059,Daviess,1,501.23687744140625,10666319.0,77835,6.44
24017,Charles,1,500.4736633300781,10650079.0,128233,3.9
29071,Franklin,1,498.51519775390625,10608404.0,81548,6.11
36045,Jefferson,1,498.04937744140625,10598491.0,88289,5.64
51003,Albemarle,1,497.8523864746094,10594299.0,91251,5.46
48021,Bastrop,1,497.7193298339844,10591468.0,75796,6.57
01015,Calhoun,1,496.5807800292969,10567239.0,91312,5.44
55117,Sheboygan,1,496.5721130371094,10567055.0,92152,5.39
48099,Coryell,1,496.13507080078125,10557754.0,64716,7.67
40131,Rogers,1,492.848876953125,10487824.0,74669,6.6
41053,Polk,1,492.81011962890625,10487001.0,68991,7.14
42089,Monroe,1,491.2748718261719,10454328.0,135333,3.63
54011,Cabell,1,487.9619445800781,10383830.0,74835,6.52
34037,Sussex,1,487.17498779296875,10367083.0,116723,4.17
42021,Cambria,1,484.5408935546875,10311030.0,106871,4.53
48397,Rockwall,1,478.86016845703125,10190144.0,85697,5.59
34019,Hunterdon,1,478.6951904296875,10186634.0,104600,4.58
36109,Tompkins,1,476.2527160644531,10134658.0,87891,5.42
53021,Franklin,1,474.9595642089844,10107139.0,66970,7.09
13015,Bartow,1,474.6745910644531,10101075.0,84934,5.59
37191,Wayne,1,474.1544494628906,10090008.0,89701,5.29
17179,Tazewell,1,473.8694763183594,10083942.0,101456,4.67
25003,Berkshire,1,472.4443664550781,10053617.0,107023,4.41
12055,Highlands,1,471.9342956542969,10042762.0,86331,5.47
42001,Adams,1,467.7669982910156,9954082.0,84424,5.54
48291,Liberty,1,467.4669189453125,9947696.0,69242,6.75
56021,Laramie,1,466.7481689453125,9932399.0,77791,6.0
29165,Platte,1,466.62017822265625,9929678.0,83317,5.6
24045,Wicomico,1,460.573486328125,9801005.0,80682,5.71
01083,Limestone,1,459.75689697265625,9783627.0,83624,5.5
53007,Chelan,1,458.6595153808594,9760275.0,61401,7.47
13045,Carroll,1,458.0987243652344,9748341.0,93063,4.92
37089,Henderson,1,456.5272521972656,9714900.0,95109,4.8
17093,Kendall,1,455.5830383300781,9694808.0,97903,4.65
18091,LaPorte,1,454.346435546875,9668493.0,88186,5.15
26045,Eaton,1,452.5334777832031,9629912.0,86476,5.23
16005,Bannock,1,451.7026062011719,9612232.0,65948,6.85
01077,Lauderdale,1,449.8927307128906,9573718.0,76489,5.88
55039,Fond du Lac,1,449.0469970703125,9555721.0,81868,5.49
13113,Fayette,1,447.0353698730469,9512913.0,93181,4.8
48469,Victoria,1,445.27154541015625,9475379.0,68255,6.52
36075,Oswego,1,444.40850830078125,9457014.0,93525,4.75
40145,Wagoner,1,444.0605163574219,9449607.0,64245,6.91
51740,Portsmouth,1,443.4947509765625,9437568.0,74735,5.93
54107,Wood,1,442.5553894042969,9417579.0,66204,6.68
46103,Pennington,1,439.4915771484375,9352379.0,87162,5.04
42085,Mercer,1,437.09881591796875,9301463.0,88911,4.92
29043,Christian,1,436.373779296875,9286033.0,68170,6.4
47113,Madison,1,435.49749755859375,9267386.0,76596,5.69
13217,Newton,1,435.0578918457031,9258032.0,85961,5.06
37049,Craven,1,434.3370361328125,9242693.0,79176,5.49
16083,Twin Falls,1,430.4952392578125,9160938.0,67514,6.38
38015,Burleigh,1,430.3655700683594,9158178.0,75733,5.68
29021,Buchanan,1,429.5912170410156,9141700.0,65091,6.6
21029,Bullitt,1,429.42645263671875,9138195.0,65375,6.57
39003,Allen,1,429.15045166015625,9132322.0,77692,5.52
30013,Cascade,1,429.0364990234375,9129894.0,65601,6.54
51085,Hanover,1,426.0763854980469,9066906.0,87394,4.88
01055,Etowah,1,425.4235534667969,9053013.0,80721,5.27
13115,Floyd,1,422.3000793457031,8986545.0,76391,5.53
48037,Bowie,1,421.49151611328125,8969340.0,70271,6.0
34009,Cape May,1,421.23272705078125,8963832.0,78717,5.35
48361,Orange,1,420.97509765625,8958350.0,63421,6.64
27019,Carver,1,420.1242370605469,8940244.0,80712,5.21
28089,Madison,1,420.1236267089844,8940231.0,83284,5.04
56025,Natrona,1,419.4078674316406,8924999.0,60699,6.91
51161,Roanoke,1,417.0601806640625,8875040.0,77581,5.38
19169,Story,1,416.212646484375,8857005.0,82392,5.05
36015,Chemung,1,415.45263671875,8840832.0,65273,6.36
51069,Frederick,1,412.5018310546875,8778039.0,72013,5.73
39109,Miami,1,411.47674560546875,8756225.0,84308,4.88
06101,Sutter,1,408.63128662109375,8695675.0,73803,5.54
19193,Woodbury,1,407.66400146484375,8675089.0,78340,5.2
45085,Sumter,1,407.4361877441406,8670243.0,79798,5.11
44005,Newport,1,405.9684753417969,8639009.0,71196,5.7
17091,Kankakee,1,405.4582824707031,8628152.0,82264,4.93
17115,Macon,1,403.8260803222656,8593419.0,79357,5.09
51680,Lynchburg,1,403.7714538574219,8592256.0,63949,6.31
13297,Walton,1,399.4503479003906,8500304.0,76105,5.25
34041,Warren,1,397.39459228515625,8456557.0,88834,4.47
49045,Tooele,1,396.4469909667969,8436393.0,52486,7.55
45057,Lancaster,1,394.1249084472656,8386978.0,79098,4.98
17037,DeKalb,1,393.66534423828125,8377199.5,78606,5.01
13313,Whitfield,1,392.7175598144531,8357029.5,77067,5.1
27141,Sherburne,1,392.61053466796875,8354753.0,73388,5.35
12089,Nassau,1,392.5267639160156,8352969.5,76132,5.16
18043,Floyd,1,389.47442626953125,8288016.5,62388,6.24
29031,Cape Girardeau,1,388.7465515136719,8272527.0,64547,6.02
18067,Howard,1,385.4586181640625,8202560.5,64405,5.98
37127,Nash,1,384.01123046875,8171759.5,74362,5.16
40037,Creek,1,382.5172119140625,8139966.5,55417,6.9
13127,Glynn,1,381.6485595703125,8121481.0,67078,5.69
51165,Rockingham,1,381.38555908203125,8115884.5,65961,5.78
05085,Lonoke,1,379.4903564453125,8075555.5,56067,6.77
37157,Rockingham,1,378.50537109375,8054594.5,72853,5.2
22045,Iberia,1,377.7230224609375,8037946.0,51468,7.34
48497,Wise,1,375.92431640625,7999668.0,54523,6.89
55089,Ozaukee,1,373.69000244140625,7952123.5,72871,5.13
24015,Cecil,1,372.1104736328125,7918511.0,80990,4.59
37023,Burke,1,369.8241882324219,7869859.0,71558,5.17
35061,Valencia,1,367.5481262207031,7821424.0,59681,6.16
01115,St. Clair,1,364.65203857421875,7759795.5,72088,5.06
06115,Yuba,1,364.3019714355469,7752345.5,60439,6.03
37109,Lincoln,1,362.18646240234375,7707328.0,71590,5.06
51800,Suffolk,1,360.5595397949219,7672707.0,73761,4.89
53071,Walla Walla,1,360.516357421875,7671788.0,49217,7.33
51015,Augusta,1,359.8170471191406,7656907.5,63186,5.69
29051,Cole,1,358.4734191894531,7628314.0,59825,5.99
47001,Anderson,1,358.1446838378906,7621318.0,61459,5.83
55109,St. Croix,1,358.12158203125,7620827.5,71937,4.98
47063,Hamblen,1,357.1957702636719,7601126.0,49412,7.23
20161,Riley,1,356.0439453125,7576614.0,60068,5.93
01051,Elmore,1,355.8630676269531,7572766.5,69414,5.13
08014,Broomfield,1,352.4991455078125,7501182.0,59265,5.95
13247,Rockdale,1,352.36083984375,7498239.0,71713,4.91
27013,Blue Earth,1,350.8880310058594,7466897.5,55557,6.32
13013,Barrow,1,349.4949951171875,7437253.5,64886,5.39
19049,Dallas,1,348.54791259765625,7417099.5,76197,4.57
37027,Caldwell,1,348.2110595703125,7409931.0,64579,5.39
28035,Forrest,1,347.7073059082031,7399211.5,60243,5.77
21047,Christian,1,346.44256591796875,7372298.0,52254,6.63
22001,Acadia,1,344.76123046875,7336519.5,42355,8.14
26111,Midland,1,344.3571472167969,7327919.5,65936,5.22
27027,Clay,1,343.4156188964844,7307883.5,49345,6.96
26087,Lapeer,1,341.9664306640625,7277046.0,70832,4.83
36117,Wayne,1,340.56591796875,7247242.5,71797,4.74
13095,Dougherty,1,340.3048095703125,7241685.5,63638,5.35
05033,Crawford,1,336.71893310546875,7165379.0,46116,7.3
18059,Hancock,1,335.8150634765625,7146145.5,62917,5.34
51660,Harrisonburg,1,334.55810546875,7119396.0,42691,7.84
24037,St. Mary's,1,332.3653869628906,7072735.0,86873,3.83
47147,Robertson,1,331.9062194824219,7062965.0,56381,5.89
19061,Dubuque,1,329.5877685546875,7013627.5,76517,4.31
19155,Pottawattamie,1,329.0714416503906,7002640.0,71762,4.59
48409,San Patricio,1,327.805419921875,6975699.5,51441,6.37
38035,Grand Forks,1,326.562255859375,6949245.0,57308,5.7
18005,Bartholomew,1,324.2707214355469,6900481.5,62786,5.16
51019,Bedford,1,324.0445251464844,6895667.0,64519,5.02
21113,Jessamine,1,320.3122253417969,6816245.5,40967,7.82
42037,Columbia,1,316.727294921875,6739957.0,53562,5.91
26037,Clinton,1,316.4638671875,6734351.0,62172,5.09
21209,Scott,1,315.16571044921875,6706726.5,43861,7.19
48203,Harrison,1,312.55023193359375,6651069.5,52662,5.94
39055,Geauga,1,308.8994140625,6573379.5,74066,4.17
22113,Vermilion,1,308.001708984375,6554276.0,42586,7.23
13047,Catoosa,1,307.9573974609375,6553333.0,53057,5.8
47089,Jefferson,1,305.2163391113281,6495004.0,45072,6.77
40047,Garfield,1,303.516845703125,6458838.0,46106,6.58
21185,Oldham,1,302.28887939453125,6432708.0,51362,5.89
12131,Walton,1,298.8084411621094,6358644.0,63275,4.72
36113,Warren,1,296.7722473144531,6315313.0,53954,5.5
40051,Grady,1,296.630615234375,6312299.5,42762,6.94
51095,James City,1,295.8812255859375,6296352.0,64322,4.6
26155,Shiawassee,1,294.4920959472656,6266791.0,53864,5.47
48199,Hardin,1,293.1866149902344,6239011.0,42954,6.83
47105,Loudon,1,292.1889953613281,6217781.5,46104,6.34
54081,Raleigh,1,292.1669616699219,6217313.0,58104,5.03
48473,Waller,1,289.36285400390625,6157642.0,45329,6.38
18173,Warrick,1,289.0744934082031,6151505.5,49611,5.83
20103,Leavenworth,1,287.7206115722656,6122695.0,62924,4.57
17199,Williamson,1,286.5736389160156,6098287.0,52487,5.46
20015,Butler,1,285.77325439453125,6081255.5,50957,5.61
47073,Hawkins,1,283.4697570800781,6032236.0,46400,6.11
13295,Walker,1,280.8525390625,5976541.5,53801,5.22
29145,Newton,1,280.64544677734375,5972135.0,45272,6.2
29113,Lincoln,1,280.6104736328125,5971390.5,46064,6.09
53065,Stevens,1,280.5048828125,5969145.0,37366,7.51
32510,Carson City,1,279.6072082519531,5950040.5,46595,6.0
05069,Jefferson,1,279.18756103515625,5941111.5,51558,5.42
39129,Pickaway,1,278.45526123046875,5925528.0,46673,5.97
26117,Montcalm,1,277.28948974609375,5900721.0,53007,5.23
28073,Lamar,1,276.9390869140625,5893263.5,49089,5.64
24009,Calvert,1,276.5747985839844,5885512.0,72005,3.84
49003,Box Elder,1,276.201171875,5877561.0,41257,6.69
22099,St. Martin,1,275.9007568359375,5871169.5,39132,7.05
45055,Kershaw,1,275.6168212890625,5865126.0,51367,5.37
54037,Jefferson,1,274.7239074707031,5846124.5,45973,5.98
24001,Allegany,1,273.16278076171875,5812903.0,55706,4.9
51061,Fauquier,1,271.9582214355469,5787271.0,56620,4.8
18011,Boone,1,271.2303771972656,5771782.5,54064,5.02
40083,Logan,1,270.75927734375,5761758.0,39535,6.85
21019,Boyd,1,270.5887756347656,5758128.5,37818,7.16
36053,Madison,1,270.3976745605469,5754062.5,55021,4.91
18109,Morgan,1,269.72686767578125,5739787.5,56130,4.81
47167,Tipton,1,269.0106506347656,5724546.5,46707,5.76
01113,Russell,1,268.1839294433594,5706955.0,44552,6.02
47019,Carter,1,266.4496154785156,5670048.5,46380,5.74
45059,Laurens,1,265.19085693359375,5643261.5,52957,5.01
01033,Colbert,1,264.54559326171875,5629530.0,45337,5.84
06069,San Benito,1,263.87969970703125,5615360.0,49236,5.36
37069,Franklin,1,263.4443054199219,5606094.5,56218,4.69
22089,St. Charles,1,262.408203125,5584047.0,39239,6.69
45031,Darlington,1,262.3503112792969,5582815.5,48702,5.39
55017,Chippewa,1,261.62286376953125,5567334.0,52132,5.02
13179,Liberty,1,259.284423828125,5517573.0,48332,5.36
51191,Washington,1,258.8045349121094,5507360.5,44573,5.81
39013,Belmont,1,258.453369140625,5499887.5,53561,4.83
39081,Jefferson,1,258.3796081542969,5498318.5,52252,4.94
51540,Charlottesville,1,257.70953369140625,5484059.0,38444,6.7
34033,Salem,1,257.18316650390625,5472857.5,50752,5.07
54079,Putnam,1,257.0144958496094,5469269.0,44778,5.74
01001,Autauga,1,256.2826232910156,5453694.5,45359,5.65
27025,Chisago,1,254.86404418945312,5423507.0,44467,5.73
51199,York,1,254.79525756835938,5422043.0,54112,4.71
36079,Putnam,1,253.226318359375,5388656.5,78808,3.21
21211,Shelby,1,249.59405517578125,5311361.5,37717,6.62
39087,Lawrence,1,249.57705688476562,5311000.0,44846,5.57
25011,Franklin,1,247.86880493164062,5274648.5,58943,4.21
17183,Vermilion,1,247.05670166015625,5257366.5,55979,4.41
13255,Spalding,1,246.2571258544922,5240351.5,52259,4.71
48493,Wilson,1,245.9297332763672,5233385.5,39383,6.24
48325,Medina,1,244.68878173828125,5206977.0,40541,6.04
13103,Effingham,1,244.4224090576172,5201308.5,49354,4.95
37037,Chatham,1,244.26190185546875,5197894.0,62905,3.88
42025,Carbon,1,242.27749633789062,5155665.0,52737,4.59
48401,Rusk,1,242.1747589111328,5153478.5,40681,5.95
28045,Hancock,1,240.03939819335938,5108038.5,37048,6.48
44001,Bristol,1,239.41366577148438,5094723.0,41405,5.78
41009,Columbia,1,239.0182342529297,5086307.5,42300,5.65
26067,Ionia,1,235.72772216796875,5016286.0,52534,4.49
53017,Douglas,1,235.521728515625,5011902.0,32768,7.19
51031,Campbell,1,234.979248046875,5000358.5,44514,5.28
22087,St. Bernard,1,234.89013671875,4998462.5,32576,7.21
05035,Crittenden,1,234.50425720214844,4990251.0,34616,6.77
48071,Chambers,1,234.043701171875,4980450.5,35663,6.56
37141,Pender,1,233.155517578125,4961550.0,49206,4.74
36051,Livingston,1,232.61524963378906,4950053.0,50507,4.61
47043,Dickson,1,232.2520751953125,4942324.5,42630,5.45
37093,Hoke,1,231.66342163085938,4929798.0,38670,5.99
48055,Caldwell,1,231.4248504638672,4924720.5,36142,6.4
39159,Union,1,231.19857788085938,4919905.5,49446,4.68
37087,Haywood,1,230.61024475097656,4907386.0,51297,4.5
17077,Jackson,1,230.4752960205078,4904514.5,42699,5.4
48013,Atascosa,1,227.62127685546875,4843780.5,36654,6.21
42005,Armstrong,1,227.01083374023438,4830791.5,52684,4.31
40113,Osage,1,226.68914794921875,4823946.0,36194,6.26
48259,Kendall,1,220.6247100830078,4694894.0,36296,6.08
46083,Lincoln,1,219.54783630371094,4671977.0,49857,4.4
37077,Granville,1,218.84059143066406,4656927.5,48792,4.49
40087,McClain,1,218.29129028320312,4645238.5,32695,6.68
55015,Calumet,1,217.87010192871094,4636275.5,40657,5.36
36043,Herkimer,1,217.54998779296875,4629463.5,47596,4.57
16069,Nez Perce,1,216.71670532226562,4611730.5,33384,6.49
36115,Washington,1,216.0528106689453,4597603.5,49580,4.36
01009,Blount,1,215.39346313476562,4583573.0,45554,4.73
47145,Roane,1,214.71920776367188,4569225.0,44182,4.86
55021,Columbia,1,213.43756103515625,4541951.0,46191,4.62
21049,Clark,1,211.03445434570312,4490813.0,28657,7.36
18029,Dearborn,1,207.66883850097656,4419192.5,39532,5.25
21101,Henderson,1,206.5526580810547,4395440.5,34366,6.01
22095,St. John the Baptist,1,205.45468139648438,4372075.5,31309,6.56
51067,Franklin,1,204.8762969970703,4359768.0,44587,4.59
12075,Levy,1,204.80714416503906,4358295.5,35589,5.75
05091,Miller,1,203.26116943359375,4325397.5,32525,6.25
51047,Culpeper,1,202.71755981445312,4313829.5,40158,5.05
40135,Sequoyah,1,202.5557403564453,4310386.5,30194,6.71
29027,Callaway,1,202.32798767089844,4305540.0,35260,5.74
55031,Douglas,1,200.08938598632812,4257902.0,35666,5.61
31079,Hall,1,200.0512237548828,4257090.0,45211,4.42
42103,Pike,1,199.03135681152344,4235387.5,49366,4.03
48459,Upshur,1,196.22393798828125,4175645.5,31808,6.17
47053,Gibson,1,195.95777893066406,4169981.5,38264,5.12
40111,Okmulgee,1,195.9323272705078,4169439.25,28185,6.95
17063,Grundy,1,193.7826385498047,4123694.5,39848,4.86
27009,Benton,1,192.44631958007812,4095257.75,30888,6.23
54069,Ohio,1,191.9952392578125,4085658.5,33668,5.7
51683,Manassas,1,187.70672607421875,3994399.5,31145,6.03
17007,Boone,1,187.677001953125,3993766.5,40430,4.64
47013,Campbell,1,187.47154235839844,3989394.25,31492,5.95
37065,Edgecombe,1,187.10145568847656,3981518.75,37593,4.98
01021,Chilton,1,183.49392700195312,3904750.75,34534,5.31
27059,Isanti,1,183.104248046875,3896458.5,32185,5.69
29225,Webster,1,180.56887817382812,3842505.5,28923,6.24
26027,Cass,1,180.24771118164062,3835671.5,41056,4.39
13029,Bryan,1,178.7689971923828,3804204.0,33025,5.41
39123,Ottawa,1,178.566162109375,3799888.0,33047,5.4
40081,Lincoln,1,176.1815185546875,3749142.5,25935,6.79
47047,Fayette,1,175.6054229736328,3736883.75,34848,5.04
37169,Stokes,1,175.12393188476562,3726637.5,36522,4.8
50011,Franklin,1,173.17697143554688,3685205.75,39396,4.4
36073,Orleans,1,172.55947875976562,3672066.0,32095,5.38
13213,Murray,1,171.08270263671875,3640639.75,30663,5.58
18145,Shelby,1,169.7987060546875,3613316.25,34922,4.86
24047,Worcester,1,169.28421020507812,3602368.5,44073,3.84
21089,Greenup,1,168.7598419189453,3591209.0,27993,6.03
19181,Warren,1,168.59043884277344,3587604.5,40312,4.18
37059,Davie,1,165.95187377929688,3531456.5,34376,4.83
23023,Sagadahoc,1,164.40309143066406,3498498.0,30435,5.4
39097,Madison,1,163.526611328125,3479846.75,35260,4.64
55093,Pierce,1,163.36526489257812,3476413.0,33673,4.85
17117,Macoupin,1,161.40762329101562,3434754.0,35322,4.57
29219,Warren,1,160.68426513671875,3419361.25,27907,5.76
36107,Tioga,1,160.1531524658203,3408059.0,38265,4.19
51155,Pulaski,1,159.9205780029297,3403109.75,27738,5.77
51187,Warren,1,159.2141876220703,3388078.0,32230,4.94
17073,Henry,1,158.64254760742188,3375913.75,38155,4.16
27103,Nicollet,1,157.96009826660156,3361390.75,26916,5.87
39015,Brown,1,157.6219482421875,3354195.0,33698,4.68
27017,Carlton,1,157.404541015625,3349568.75,28441,5.53
29167,Polk,1,156.88626098632812,3338539.75,24568,6.39
51149,Prince George,1,156.71630859375,3334922.75,34419,4.55
42099,Perry,1,155.4569854736328,3308125.0,36302,4.28
24035,Queen Anne's,1,152.08111572265625,3236285.75,40103,3.79
54099,Wayne,1,148.69155883789062,3164156.25,30583,4.86
20079,Harvey,1,148.30702209472656,3155973.5,25749,5.76
21239,Woodford,1,147.77432250976562,3144637.5,21098,7.0
37003,Alexander,1,147.41383361816406,3136966.5,29301,5.03
48015,Austin,1,147.08016967773438,3129866.0,23470,6.27
37197,Yadkin,1,146.7621612548828,3123099.0,29665,4.95
13219,Oconee,1,146.0190887451172,3107286.0,31575,4.62
39051,Fulton,1,143.66468811035156,3057184.5,32585,4.41
47021,Cheatham,1,143.52850341796875,3054286.5,32529,4.41
22047,Iberville,1,143.077392578125,3044687.0,23679,6.04
54019,Fayette,1,142.36776733398438,3029586.25,31753,4.48
01079,Lawrence,1,141.96893310546875,3021098.5,25960,5.47
51840,Winchester,1,141.91232299804688,3019894.5,21705,6.54
20061,Geary,1,140.94557189941406,2999322.0,24542,5.74
13177,Lee,1,140.864501953125,2997596.5,24710,5.7
51093,Isle of Wight,1,140.66744995117188,2993403.0,31041,4.53
20121,Miami,1,139.6990966796875,2972797.0,26343,5.3
12129,Wakulla,1,139.01612854003906,2958263.75,27548,5.05
18183,Whitley,1,138.7099609375,2951748.0,26452,5.24
55083,Oconto,1,138.65553283691406,2950589.75,31488,4.4
22121,West Baton Rouge,1,138.17147827148438,2940288.75,21128,6.54
51630,Fredericksburg,1,137.01026916503906,2915578.5,22375,6.12
55045,Green,1,135.08514404296875,2874611.75,28937,4.67
51730,Petersburg,1,133.78314208984375,2846905.25,25705,5.2
46093,Meade,1,133.4326934814453,2839448.0,23727,5.62
08039,Elbert,1,133.31466674804688,2836936.25,21424,6.22
37145,Person,1,132.57398986816406,2821174.5,31142,4.26
12039,Gadsden,1,132.0925750732422,2810930.25,33951,3.89
18061,Harrison,1,132.0776824951172,2810613.25,30892,4.28
51009,Amherst,1,132.03038024902344,2809606.5,25130,5.25
38059,Morton,1,131.98875427246094,2808720.25,25566,5.16
18133,Putnam,1,131.6319580078125,2801127.75,30005,4.39
27119,Polk,1,131.01565551757812,2788013.0,23286,5.63
51023,Botetourt,1,130.69529724121094,2781195.75,27520,4.75
51073,Gloucester,1,130.1674346923828,2769963.0,31365,4.15
51790,Staunton,1,128.81228637695312,2741125.0,20828,6.18
17133,Monroe,1,126.66008758544922,2695326.75,27240,4.65
51775,Salem,1,126.49463653564453,2691806.0,20643,6.13
22007,Assumption,1,126.18968200683594,2685316.75,16412,7.69
08119,Teller,1,126.13384246826172,2684128.0,20804,6.06
53003,Asotin,1,125.8910903930664,2678962.75,18031,6.98
39127,Perry,1,123.64486694335938,2631162.75,27101,4.56
17027,Clinton,1,123.24198150634766,2622589.25,28933,4.26
21163,Meade,1,122.92062377929688,2615751.0,23369,5.26
18073,Jasper,1,122.55988311767578,2608074.0,25488,4.81
55069,Lincoln,1,121.79459381103516,2591788.75,23283,5.23
29107,Lafayette,1,121.19149017333984,2578955.0,25371,4.78
01061,Geneva,1,121.15963745117188,2578277.0,20816,5.82
22031,De Soto,1,121.11829376220703,2577397.0,20453,5.92
16051,Jefferson,1,120.85115051269531,2571712.5,21642,5.58
48019,Bandera,1,120.1604232788086,2557013.75,17993,6.68
19099,Jasper,1,119.65736389160156,2546308.75,29482,4.06
54051,Marshall,1,119.56050109863281,2544247.5,24398,4.9
12003,Baker,1,119.18864440917969,2536334.25,21372,5.58
22067,Morehouse,1,118.74749755859375,2526946.75,19149,6.2
54077,Preston,1,118.52526092529297,2522217.5,28066,4.22
28093,Marshall,1,118.41797637939453,2519934.25,26842,4.41
48281,Lampasas,1,117.462890625,2499610.25,17432,6.74
13225,Peach,1,117.26364135742188,2495370.0,22250,5.27
21081,Grant,1,116.8407211303711,2486370.5,18494,6.32
47057,Grainger,1,116.38810729980469,2476739.0,19197,6.06
37053,Currituck,1,114.74007415771484,2441668.75,23058,4.98
17057,Fulton,1,114.64395141601562,2439623.0,26693,4.29
